t	fg_A
0.704099999999939	0.376680559960004	0.513209999999951
0.706099999999939	0.37782625525056	0.514849999999951
0.708099999999938	0.378966301299686	0.516479999999951
0.710099999999938	0.380109671053794	0.518109999999951
0.712099999999938	0.381251827816714	0.51972999999995
0.714099999999938	0.382398471973068	0.521359999999944
0.716099999999937	0.383539220387993	0.52297999999995
0.718099999999937	0.384671638354325	0.52459999999995
0.720099999999937	0.385795955257256	0.52620999999995
0.722099999999937	0.386912486215631	0.52782999999995
0.724099999999937	0.388033781701968	0.529439999999949
0.726099999999936	0.389153573929807	0.531049999999949
0.728099999999936	0.390293139732812	0.532659999999949
0.730099999999936	0.3914262897853	0.534259999999949
0.732099999999936	0.392555505772587	0.535859999999949
0.734099999999935	0.393678461678955	0.537459999999948
0.736099999999935	0.394795213441429	0.539059999999948
0.738099999999935	0.395916570660757	0.540659999999948
0.740099999999935	0.397033878378104	0.542249999999948
0.742099999999935	0.398144727710116	0.543839999999948
0.744099999999934	0.399250153140717	0.545429999999947
0.746099999999934	0.40034945597767	0.547019999999947
0.748099999999934	0.401459989247954	0.548609999999947
0.750099999999934	0.402574177543526	0.550189999999947
0.752099999999933	0.40369291887552	0.551769999999947
0.754099999999933	0.404808167102641	0.553349999999947
0.756099999999933	0.40591678267429	0.554929999999947
0.758099999999933	0.407022993878637	0.556499999999946
0.760099999999933	0.408124335250821	0.558079999999946
0.762099999999932	0.409227952155557	0.559649999999946
0.764099999999932	0.410333330108038	0.561219999999946
0.766099999999932	0.411449559776382	0.562779999999946
0.768099999999932	0.412573434042487	0.564349999999945
0.770099999999932	0.413689952270979	0.565909999999945
0.772099999999931	0.414801826255382	0.567469999999945
0.774099999999931	0.415905379594557	0.569029999999945
0.776099999999931	0.417006780153671	0.570589999999945
0.778099999999931	0.418111973562869	0.572139999999944
0.78009999999993	0.419210772030518	0.573689999999944
0.78209999999993	0.420302160585325	0.575239999999951
0.78409999999993	0.421388759059486	0.576789999999944
0.78609999999993	0.422471439349254	0.578339999999944
0.78809999999993	0.423550599335085	0.579879999999951
0.790099999999929	0.424625158309963	0.581429999999943
0.792099999999929	0.425703328977134	0.582969999999943
0.794099999999929	0.426782576725805	0.584509999999943
0.796099999999929	0.42785796382284	0.58603999999995
0.798099999999928	0.428932293654135	0.587579999999943
0.800099999999928	0.430000886972179	0.58910999999995
0.802099999999928	0.431067774276653	0.590649999999942
0.804099999999928	0.432127103632996	0.592169999999949
0.806099999999928	0.433182717618952	0.593699999999949
0.808099999999927	0.434245479456805	0.595229999999942
0.810099999999927	0.435304881051494	0.596749999999949
0.812099999999927	0.436358860492117	0.598279999999942
0.814099999999927	0.43741082855266	0.599799999999941
0.816099999999926	0.438458529889214	0.601309999999949
0.818099999999926	0.439510234330813	0.602829999999948
0.820099999999926	0.440577409700295	0.604349999999941
0.822099999999926	0.441641538845688	0.605859999999941
