t	T	T	T
1.12729999999989	889.112651452611	887.795145298172	880.563136048298
1.12739999999989	889.112255670195	887.795115217134	880.563524451504
1.12749999999989	889.111859872386	887.795085094393	880.56391273133
1.12759999999989	889.111464059186	887.795054929951	880.564300887824
1.12769999999989	889.111068230597	887.795024723813	880.564688921034
1.12779999999989	889.110672386622	887.794994475979	880.565076831008
1.12789999999989	889.110276527262	887.794964186453	880.565464617793
1.12799999999989	889.109880652519	887.794933855239	880.565852281437
1.12809999999989	889.109484762396	887.794903482338	880.566239821987
1.12819999999989	889.109088856895	887.794873067753	880.566627239491
1.12829999999989	889.108692936016	887.794842611488	880.567014533997
1.12839999999989	889.108296999763	887.794812113544	880.567401705551
1.12849999999989	889.107901048138	887.794781573925	880.567788754202
1.12859999999989	889.107505081142	887.794750992634	880.568175679996
1.12869999999989	889.107109098777	887.794720369673	880.568562482982
1.12879999999989	889.106713101046	887.794689705045	880.568949163207
1.12889999999989	889.106317087951	887.794658998753	880.569335720717
1.12899999999989	889.105921059493	887.794628250799	880.569722155561
1.12909999999989	889.105525015674	887.794597461186	880.570108467785
1.12919999999989	889.105128956497	887.794566629918	880.570494657437
1.12929999999989	889.104732881963	887.794535756996	880.570880724565
1.12939999999989	889.104336792075	887.794504842423	880.571266669214
1.12949999999989	889.103940686835	887.794473886203	880.571652491434
1.12959999999989	889.103544566244	887.794442888338	880.57203819127
1.12969999999989	889.103148430304	887.79441184883	880.57242376877
1.12979999999989	889.102752279018	887.794380767683	880.572809223981
1.12989999999989	889.102356112387	887.794349644899	880.57319455695
1.12999999999989	889.101959930414	887.79431848048	880.573579767724
1.13009999999989	889.101563733101	887.794287274431	880.573964856351
1.13019999999989	889.101167520449	887.794256026752	880.574349822877
1.13029999999989	889.10077129246	887.794224737448	880.574734667349
1.13039999999989	889.100375049137	887.79419340652	880.575119389815
1.13049999999989	889.099978790481	887.794162033972	880.57550399032
1.13059999999989	889.099582516495	887.794130619805	880.575888468913
1.13069999999989	889.09918622718	887.794099164024	880.57627282564
1.13079999999989	889.098789922539	887.79406766663	880.576657060548
1.13089999999989	889.098393602573	887.794036127626	880.577041173683
1.13099999999989	889.097997267285	887.794004547015	880.577425165093
1.13109999999989	889.097600916676	887.7939729248	880.577809034824
1.13119999999989	889.097204550748	887.793941260983	880.578192782923
1.13129999999989	889.096808169504	887.793909555567	880.578576409437
1.13139999999989	889.096411772945	887.793877808554	880.578959914413
1.13149999999989	889.096015361073	887.793846019948	880.579343297897
1.13159999999989	889.095618933891	887.79381418975	880.579726559936
1.13169999999989	889.0952224914	887.793782317965	880.580109700576
1.13179999999989	889.094826033602	887.793750404593	880.580492719864
1.13189999999989	889.094429560499	887.793718449639	880.580875617847
1.13199999999989	889.094033072094	887.793686453104	880.581258394572
1.13209999999989	889.093636568388	887.793654414991	880.581641050084
1.13219999999989	889.093240049383	887.793622335304	880.58202358443
1.13229999999989	889.092843515081	887.793590214043	880.582405997658
1.13239999999989	889.092446965484	887.793558051213	880.582788289812
1.13249999999989	889.092050400594	887.793525846816	880.58317046094
1.13259999999989	889.091653820414	887.793493600855	880.583552511089
1.13269999999989	889.091257224944	887.793461313332	880.583934440303
1.13279999999989	889.090860614187	887.793428984249	880.584316248631
1.13289999999989	889.090463988146	887.79339661361	880.584697936118
1.13299999999989	889.090067346821	887.793364201417	880.58507950281
1.13309999999989	889.089670690215	887.793331747672	880.585460948754
1.13319999999989	889.08927401833	887.793299252379	880.585842273995
1.13329999999989	889.088877331167	887.79326671554	880.586223478581
1.13339999999989	889.08848062873	887.793234137157	880.586604562558
1.13349999999989	889.088083911019	887.793201517233	880.586985525971
1.13359999999989	889.087687178037	887.793168855771	880.587366368867
1.13369999999989	889.087290429785	887.793136152774	880.587747091291
1.13379999999989	889.086893666266	887.793103408243	880.588127693291
1.13389999999989	889.086496887482	887.793070622182	880.588508174911
1.13399999999989	889.086100093434	887.793037794593	880.588888536199
1.13409999999989	889.085703284124	887.793004925479	880.5892687772
1.13419999999989	889.085306459555	887.792972014842	880.58964889796
1.13429999999989	889.084909619729	887.792939062685	880.590028898525
1.13439999999989	889.084512764647	887.792906069011	880.590408778941
1.13449999999989	889.08411589431	887.792873033821	880.590788539254
1.13459999999989	889.083719008723	887.79283995712	880.59116817951
1.13469999999989	889.083322107885	887.792806838909	880.591547699754
1.13479999999989	889.082925191799	887.79277367919	880.591927100034
1.13489999999989	889.082528260468	887.792740477967	880.592306380393
1.13499999999989	889.082131313892	887.792707235242	880.592685540879
1.13509999999989	889.081734352075	887.792673951017	880.593064581537
1.13519999999989	889.081337375017	887.792640625296	880.593443502412
1.13529999999989	889.080940382721	887.79260725808	880.593822303551
1.13539999999989	889.080543375189	887.792573849373	880.594200984999
1.13549999999989	889.080146352423	887.792540399176	880.594579546802
1.13559999999989	889.079749314424	887.792506907493	880.594957989005
1.13569999999989	889.079352261195	887.792473374325	880.595336311655
1.13579999999989	889.078955192737	887.792439799676	880.595714514796
1.13589999999989	889.078558109053	887.792406183548	880.596092598474
1.13599999999989	889.078161010144	887.792372525943	880.596470562735
1.13609999999989	889.077763896013	887.792338826865	880.596848407625
1.13619999999989	889.07736676666	887.792305086315	880.597226133188
1.13629999999989	889.076969622089	887.792271304296	880.597603739471
1.13639999999989	889.076572462302	887.792237480811	880.597981226518
1.13649999999989	889.076175287299	887.792203615861	880.598358594375
1.13659999999989	889.075778097083	887.792169709451	880.598735843088
1.13669999999989	889.075380891656	887.792135761582	880.599112972702
1.13679999999989	889.07498367102	887.792101772256	880.599489983263
1.13689999999989	889.074586435176	887.792067741477	880.599866874815
1.13699999999989	889.074189184128	887.792033669246	880.600243647403
1.13709999999989	889.073791917876	887.791999555566	880.600620301074
1.13719999999989	889.073394636422	887.791965400441	880.600996835873
1.13729999999989	889.072997339769	887.791931203871	880.601373251844
1.13739999999989	889.072600027918	887.791896965861	880.601749549033
1.13749999999989	889.072202700872	887.791862686411	880.602125727485
1.13759999999989	889.071805358631	887.791828365525	880.602501787245
1.13769999999989	889.071408001199	887.791794003206	880.602877728358
1.13779999999989	889.071010628577	887.791759599455	880.60325355087
1.13789999999989	889.070613240767	887.791725154275	880.603629254826
1.13799999999989	889.070215837771	887.791690667669	880.604004840269
1.13809999999989	889.06981841959	887.791656139639	880.604380307247
1.13819999999989	889.069420986227	887.791621570188	880.604755655803
1.13829999999989	889.069023537684	887.791586959317	880.605130885982
1.13839999999989	889.068626073962	887.79155230703	880.60550599783
1.13849999999989	889.068228595064	887.79151761333	880.605880991392
1.13859999999989	889.067831100991	887.791482878217	880.606255866712
1.13869999999989	889.067433591746	887.791448101696	880.606630623835
1.13879999999989	889.067036067329	887.791413283768	880.607005262806
1.13889999999989	889.066638527744	887.791378424436	880.60737978367
1.13899999999989	889.066240972991	887.791343523702	880.607754186472
1.13909999999989	889.065843403073	887.791308581569	880.608128471256
1.13919999999989	889.065445817993	887.791273598039	880.608502638068
1.13929999999989	889.06504821775	887.791238573114	880.608876686951
1.13939999999989	889.064650602349	887.791203506798	880.609250617951
1.13949999999989	889.06425297179	887.791168399092	880.609624431113
1.13959999999989	889.063855326075	887.791133249999	880.60999812648
1.13969999999989	889.063457665206	887.791098059521	880.610371704099
1.13979999999989	889.063059989186	887.791062827661	880.610745164012
1.13989999999989	889.062662298015	887.791027554421	880.611118506265
1.13999999999989	889.062264591697	887.790992239804	880.611491730903
1.14009999999989	889.061866870232	887.790956883812	880.61186483797
1.14019999999989	889.061469133624	887.790921486447	880.61223782751
1.14029999999989	889.061071381872	887.790886047712	880.612610699568
1.14039999999989	889.06067361498	887.790850567609	880.612983454189
1.14049999999989	889.06027583295	887.790815046141	880.613356091417
1.14059999999989	889.059878035783	887.790779483311	880.613728611295
1.14069999999989	889.059480223481	887.790743879119	880.61410101387
1.14079999999989	889.059082396047	887.790708233569	880.614473299185
1.14089999999989	889.058684553481	887.790672546664	880.614845467284
1.14099999999989	889.058286695786	887.790636818405	880.615217518211
1.14109999999989	889.057888822963	887.790601048796	880.615589452012
1.14119999999989	889.057490935016	887.790565237838	880.61596126873
1.14129999999989	889.057093031945	887.790529385533	880.61633296841
1.14139999999989	889.056695113752	887.790493491885	880.616704551095
1.14149999999989	889.056297180439	887.790457556895	880.61707601683
1.14159999999989	889.055899232009	887.790421580566	880.617447365659
1.14169999999989	889.055501268462	887.790385562901	880.617818597627
1.14179999999989	889.055103289802	887.790349503901	880.618189712777
1.14189999999989	889.054705296029	887.790313403569	880.618560711154
1.14199999999989	889.054307287146	887.790277261907	880.618931592801
1.14209999999989	889.053909263154	887.790241078919	880.619302357763
1.14219999999989	889.053511224056	887.790204854605	880.619673006084
1.14229999999989	889.053113169853	887.790168588969	880.620043537807
1.14239999999989	889.052715100547	887.790132282012	880.620413952977
1.14249999999989	889.05231701614	887.790095933738	880.620784251637
1.14259999999989	889.051918916634	887.790059544148	880.621154433833
1.14269999999989	889.05152080203	887.790023113245	880.621524499606
1.14279999999989	889.051122672331	887.789986641032	880.621894449002
1.14289999999989	889.050724527539	887.789950127509	880.622264282064
1.14299999999989	889.050326367655	887.789913572681	880.622633998837
1.14309999999989	889.049928192681	887.789876976548	880.623003599363
1.14319999999989	889.049530002619	887.789840339115	880.623373083687
1.14329999999989	889.049131797471	887.789803660382	880.623742451852
1.14339999999989	889.048733577239	887.789766940352	880.624111703903
1.14349999999989	889.048335341925	887.789730179027	880.624480839882
1.14359999999989	889.04793709153	887.789693376411	880.624849859834
1.14369999999989	889.047538826056	887.789656532504	880.625218763803
1.14379999999989	889.047140545506	887.78961964731	880.625587551831
1.14389999999989	889.04674224988	887.78958272083	880.625956223963
1.14399999999989	889.046343939182	887.789545753068	880.626324780242
1.14409999999989	889.045945613412	887.789508744024	880.626693220712
1.14419999999989	889.045547272573	887.789471693703	880.627061545416
1.14429999999989	889.045148916666	887.789434602105	880.627429754398
1.14439999999989	889.044750545694	887.789397469233	880.627797847701
1.14449999999989	889.044352159658	887.78936029509	880.628165825369
1.14459999999989	889.04395375856	887.789323079678	880.628533687446
1.14469999999989	889.043555342401	887.789285822999	880.628901433974
1.14479999999989	889.043156911185	887.789248525055	880.629269064997
1.14489999999989	889.042758464912	887.789211185848	880.629636580559
1.14499999999989	889.042360003584	887.789173805382	880.630003980703
1.14509999999989	889.041961527204	887.789136383657	880.630371265472
1.14519999999989	889.041563035773	887.789098920677	880.630738434909
1.14529999999989	889.041164529293	887.789061416444	880.631105489058
1.14539999999989	889.040766007765	887.789023870959	880.631472427963
1.14549999999989	889.040367471193	887.788986284226	880.631839251666
1.14559999999989	889.039968919576	887.788948656246	880.63220596021
1.14569999999989	889.039570352918	887.788910987022	880.632572553639
1.14579999999989	889.03917177122	887.788873276556	880.632939031997
1.14589999999989	889.038773174484	887.78883552485	880.633305395325
1.14599999999989	889.038374562712	887.788797731906	880.633671643668
1.14609999999989	889.037975935906	887.788759897728	880.634037777068
1.14619999999989	889.037577294067	887.788722022316	880.634403795568
1.14629999999989	889.037178637197	887.788684105673	880.634769699212
1.14639999999989	889.036779965298	887.788646147802	880.635135488043
1.14649999999989	889.036381278373	887.788608148704	880.635501162103
1.14659999999989	889.035982576422	887.788570108382	880.635866721435
1.14669999999989	889.035583859448	887.788532026838	880.636232166083
1.14679999999989	889.035185127452	887.788493904074	880.63659749609
1.14689999999989	889.034786380437	887.788455740093	880.636962711498
1.14699999999989	889.034387618404	887.788417534897	880.63732781235
1.14709999999989	889.033988841355	887.788379288488	880.63769279869
1.14719999999989	889.033590049291	887.788341000868	880.63805767056
1.14729999999989	889.033191242215	887.788302672039	880.638422428002
1.14739999999989	889.032792420129	887.788264302004	880.63878707106
1.14749999999989	889.032393583034	887.788225890764	880.639151599776
1.14759999999989	889.031994730931	887.788187438323	880.639516014194
1.14769999999989	889.031595863824	887.788148944682	880.639880314356
1.14779999999989	889.031196981713	887.788110409843	880.640244500304
1.14789999999989	889.030798084601	887.788071833808	880.640608572081
1.14799999999989	889.03039917249	887.788033216581	880.640972529731
1.14809999999989	889.03000024538	887.787994558162	880.641336373295
1.14819999999989	889.029601303274	887.787955858555	880.641700102817
1.14829999999989	889.029202346175	887.78791711776	880.642063718338
1.14839999999989	889.028803374082	887.787878335782	880.642427219902
1.14849999999989	889.028404386999	887.78783951262	880.642790607551
1.14859999999989	889.028005384928	887.787800648279	880.643153881327
1.14869999999989	889.027606367869	887.78776174276	880.643517041273
1.14879999999989	889.027207335825	887.787722796064	880.643880087432
1.14889999999989	889.026808288798	887.787683808196	880.644243019846
1.14899999999989	889.02640922679	887.787644779155	880.644605838557
1.14909999999989	889.026010149801	887.787605708945	880.644968543608
1.14919999999989	889.025611057835	887.787566597568	880.645331135041
1.14929999999989	889.025211950892	887.787527445026	880.645693612899
1.14939999999989	889.024812828975	887.787488251321	880.646055977224
1.14949999999989	889.024413692086	887.787449016455	880.646418228058
1.14959999999989	889.024014540226	887.787409740431	880.646780365443
1.14969999999989	889.023615373397	887.78737042325	880.647142389423
1.14979999999989	889.0232161916	887.787331064914	880.647504300038
1.14989999999989	889.022816994839	887.787291665427	880.647866097332
1.14999999999989	889.022417783114	887.787252224789	880.648227781346
1.15009999999989	889.022018556427	887.787212743004	880.648589352123
1.15019999999989	889.02161931478	887.787173220072	880.648950809704
1.15029999999989	889.021220058175	887.787133655997	880.649312154133
1.15039999999989	889.020820786614	887.78709405078	880.649673385451
1.15049999999989	889.020421500098	887.787054404424	880.6500345037
1.15059999999989	889.02002219863	887.78701471693	880.650395508922
1.15069999999989	889.01962288221	887.786974988302	880.65075640116
1.15079999999989	889.019223550842	887.78693521854	880.651117180455
1.15089999999989	889.018824204526	887.786895407647	880.651477846849
1.15099999999989	889.018424843264	887.786855555624	880.651838400384
1.15109999999989	889.018025467058	887.786815662476	880.652198841103
1.15119999999989	889.017626075911	887.786775728202	880.652559169047
1.15129999999989	889.017226669823	887.786735752806	880.652919384259
1.15139999999989	889.016827248797	887.786695736289	880.653279486779
1.15149999999989	889.016427812834	887.786655678654	880.65363947665
1.15159999999989	889.016028361936	887.786615579902	880.653999353914
1.15169999999989	889.015628896105	887.786575440036	880.654359118612
1.15179999999989	889.015229415343	887.786535259058	880.654718770787
1.15189999999989	889.014829919651	887.78649503697	880.65507831048
1.15199999999989	889.014430409032	887.786454773774	880.655437737733
1.15209999999989	889.014030883486	887.786414469471	880.655797052587
1.15219999999989	889.013631343016	887.786374124065	880.656156255085
1.15229999999989	889.013231787624	887.786333737557	880.656515345267
1.15239999999989	889.012832217311	887.786293309949	880.656874323177
1.15249999999989	889.01243263208	887.786252841244	880.657233188855
1.15259999999989	889.012033031931	887.786212331442	880.657591942342
1.15269999999989	889.011633416867	887.786171780547	880.657950583681
1.15279999999989	889.011233786889	887.786131188561	880.658309112914
1.15289999999989	889.010834141999	887.786090555485	880.65866753008
1.15299999999989	889.0104344822	887.786049881321	880.659025835224
1.15309999999989	889.010034807492	887.786009166072	880.659384028384
1.15319999999989	889.009635117878	887.78596840974	880.659742109605
1.15329999999989	889.009235413359	887.785927612327	880.660100078925
1.15339999999989	889.008835693936	887.785886773834	880.660457936388
1.15349999999989	889.008435959613	887.785845894263	880.660815682034
1.15359999999989	889.008036210391	887.785804973618	880.661173315905
1.15369999999989	889.00763644627	887.785764011899	880.661530838043
1.15379999999989	889.007236667254	887.785723009109	880.661888248488
1.15389999999989	889.006836873344	887.78568196525	880.662245547282
1.15399999999989	889.006437064541	887.785640880324	880.662602734466
1.15409999999989	889.006037240848	887.785599754333	880.662959810082
1.15419999999989	889.005637402266	887.785558587278	880.663316774171
1.15429999999989	889.005237548797	887.785517379163	880.663673626773
1.15439999999989	889.004837680442	887.785476129988	880.664030367931
1.15449999999989	889.004437797204	887.785434839756	880.664386997686
1.15459999999989	889.004037899084	887.785393508469	880.664743516078
1.15469999999989	889.003637986084	887.785352136129	880.665099923148
1.15479999999989	889.003238058205	887.785310722738	880.665456218939
1.15489999999989	889.00283811545	887.785269268298	880.665812403491
1.15499999999989	889.002438157821	887.78522777281	880.666168476845
1.15509999999989	889.002038185318	887.785186236278	880.666524439042
1.15519999999989	889.001638197944	887.785144658702	880.666880290123
1.15529999999989	889.0012381957	887.785103040086	880.667236030129
1.15539999999989	889.000838178588	887.78506138043	880.667591659102
1.15549999999989	889.000438146611	887.785019679736	880.667947177082
1.15559999999989	889.000038099769	887.784977938008	880.66830258411
1.15569999999989	888.999638038064	887.784936155246	880.668657880227
1.15579999999989	888.999237961499	887.784894331454	880.669013065474
1.15589999999989	888.998837870074	887.784852466631	880.669368139892
1.15599999999989	888.998437763793	887.784810560782	880.669723103522
1.15609999999989	888.998037642655	887.784768613907	880.670077956404
1.15619999999989	888.997637506664	887.784726626008	880.670432698579
1.15629999999989	888.997237355821	887.784684597088	880.670787330089
1.15639999999989	888.996837190127	887.784642527149	880.671141850974
1.15649999999989	888.996437009584	887.784600416191	880.671496261275
1.15659999999989	888.996036814195	887.784558264219	880.671850561032
1.15669999999989	888.995636603961	887.784516071232	880.672204750286
1.15679999999989	888.995236378883	887.784473837234	880.672558829078
1.15689999999989	888.994836138963	887.784431562226	880.672912797449
1.15699999999989	888.994435884203	887.78438924621	880.673266655439
1.15709999999989	888.994035614605	887.784346889188	880.673620403089
1.15719999999989	888.993635330171	887.784304491163	880.673974040439
1.15729999999989	888.993235030902	887.784262052135	880.67432756753
1.15739999999989	888.9928347168	887.784219572107	880.674680984403
1.15749999999989	888.992434387866	887.78417705108	880.675034291097
1.15759999999989	888.992034044103	887.784134489058	880.675387487655
1.15769999999989	888.991633685512	887.784091886041	880.675740574115
1.15779999999989	888.991233312095	887.784049242031	880.676093550519
1.15789999999989	888.990832923853	887.784006557031	880.676446416907
1.15799999999989	888.990432520789	887.783963831042	880.676799173319
1.15809999999989	888.990032102904	887.783921064067	880.677151819797
1.15819999999989	888.989631670199	887.783878256106	880.677504356379
1.15829999999989	888.989231222678	887.783835407163	880.677856783107
1.15839999999989	888.98883076034	887.783792517239	880.678209100021
1.15849999999989	888.988430283188	887.783749586335	880.678561307162
1.15859999999989	888.988029791224	887.783706614454	880.678913404569
1.15869999999989	888.987629284449	887.783663601598	880.679265392283
1.15879999999989	888.987228762865	887.783620547768	880.679617270343
1.15889999999989	888.986828226474	887.783577452967	880.679969038792
1.15899999999989	888.986427675278	887.783534317196	880.680320697667
1.15909999999989	888.986027109278	887.783491140457	880.680672247011
1.15919999999989	888.985626528475	887.783447922752	880.681023686862
1.15929999999989	888.985225932873	887.783404664083	880.681375017262
1.15939999999989	888.984825322472	887.783361364451	880.681726238249
1.15949999999989	888.984424697273	887.78331802386	880.682077349865
1.15959999999989	888.98402405728	887.78327464231	880.682428352149
1.15969999999989	888.983623402493	887.783231219803	880.682779245142
1.15979999999989	888.983222732915	887.783187756341	880.683130028883
1.15989999999989	888.982822048546	887.783144251927	880.683480703413
1.15999999999989	888.982421349389	887.783100706561	880.683831268771
1.16009999999989	888.982020635445	887.783057120246	880.684181724997
1.16019999999989	888.981619906716	887.783013492984	880.684532072132
1.16029999999989	888.981219163204	887.782969824777	880.684882310216
1.16039999999989	888.98081840491	887.782926115625	880.685232439287
1.16049999999989	888.980417631837	887.782882365532	880.685582459387
1.16059999999989	888.980016843985	887.782838574499	880.685932370555
1.16069999999989	888.979616041357	887.782794742527	880.68628217283
1.16079999999989	888.979215223955	887.782750869619	880.686631866254
1.16089999999989	888.978814391779	887.782706955777	880.686981450864
1.16099999999989	888.978413544831	887.782663001002	880.687330926703
1.16109999999989	888.978012683114	887.782619005296	880.687680293808
1.16119999999989	888.97761180663	887.782574968661	880.68802955222
1.16129999999989	888.977210915378	887.782530891099	880.688378701978
1.16139999999989	888.976810009363	887.782486772612	880.688727743123
1.16149999999989	888.976409088584	887.782442613201	880.689076675693
1.16159999999989	888.976008153044	887.782398412868	880.689425499729
1.16169999999989	888.975607202745	887.782354171615	880.689774215271
1.16179999999989	888.975206237688	887.782309889444	880.690122822357
1.16189999999989	888.974805257875	887.782265566357	880.690471321027
1.16199999999989	888.974404263307	887.782221202355	880.690819711321
1.16209999999989	888.974003253987	887.78217679744	880.691167993279
1.16219999999989	888.973602229915	887.782132351615	880.69151616694
1.16229999999989	888.973201191094	887.78208786488	880.691864232344
1.16239999999989	888.972800137526	887.782043337238	880.692212189529
1.16249999999989	888.972399069211	887.78199876869	880.692560038536
1.16259999999989	888.971997986152	887.781954159238	880.692907779404
1.16269999999989	888.971596888351	887.781909508884	880.693255412172
1.16279999999989	888.971195775809	887.78186481763	880.693602936881
1.16289999999989	888.970794648527	887.781820085478	880.693950353568
1.16299999999989	888.970393506508	887.781775312429	880.694297662274
1.16309999999989	888.969992349753	887.781730498484	880.694644863037
1.16319999999989	888.969591178263	887.781685643647	880.694991955898
1.16329999999989	888.969189992041	887.781640747918	880.695338940895
1.16339999999989	888.968788791089	887.7815958113	880.695685818068
1.16349999999989	888.968387575407	887.781550833794	880.696032587456
1.16359999999989	888.967986344997	887.781505815401	880.696379249099
1.16369999999989	888.967585099862	887.781460756125	880.696725803034
1.16379999999989	888.967183840002	887.781415655965	880.697072249303
1.16389999999989	888.96678256542	887.781370514925	880.697418587943
1.16399999999989	888.966381276118	887.781325333005	880.697764818994
1.16409999999989	888.965979972096	887.781280110209	880.698110942496
1.16419999999989	888.965578653356	887.781234846536	880.698456958486
1.16429999999989	888.965177319901	887.78118954199	880.698802867005
1.16439999999989	888.964775971731	887.781144196571	880.699148668091
1.16449999999989	888.964374608849	887.781098810282	880.699494361784
1.16459999999989	888.963973231257	887.781053383124	880.699839948122
1.16469999999989	888.963571838955	887.7810079151	880.700185427145
1.16479999999989	888.963170431945	887.78096240621	880.700530798891
1.16489999999989	888.96276901023	887.780916856456	880.700876063399
1.16499999999989	888.962367573811	887.780871265841	880.701221220709
1.16509999999989	888.961966122689	887.780825634365	880.701566270859
1.16519999999989	888.961564656866	887.780779962031	880.701911213888
1.16529999999989	888.961163176344	887.780734248841	880.702256049836
1.16539999999989	888.960761681125	887.780688494795	880.70260077874
1.16549999999989	888.96036017121	887.780642699897	880.70294540064
1.16559999999989	888.9599586466	887.780596864146	880.703289915574
1.16569999999989	888.959557107298	887.780550987546	880.703634323582
1.16579999999989	888.959155553306	887.780505070098	880.703978624702
1.16589999999989	888.958753984624	887.780459111803	880.704322818974
1.16599999999989	888.958352401254	887.780413112663	880.704666906434
1.16609999999989	888.957950803198	887.780367072681	880.705010887123
1.16619999999989	888.957549190459	887.780320991857	880.705354761079
1.16629999999989	888.957147563036	887.780274870193	880.705698528341
1.16639999999989	888.956745920933	887.780228707691	880.706042188948
1.16649999999989	888.95634426415	887.780182504353	880.706385742937
1.16659999999989	888.95594259269	887.78013626018	880.706729190348
1.16669999999989	888.955540906553	887.780089975174	880.707072531219
1.16679999999989	888.955139205743	887.780043649337	880.707415765589
1.16689999999989	888.954737490259	887.77999728267	880.707758893496
1.16699999999989	888.954335760105	887.779950875175	880.70810191498
1.16709999999989	888.953934015281	887.779904426854	880.708444830077
1.16719999999989	888.953532255789	887.779857937708	880.708787638828
1.16729999999989	888.953130481631	887.77981140774	880.70913034127
1.16739999999989	888.952728692809	887.779764836949	880.709472937442
1.16749999999989	888.952326889323	887.77971822534	880.709815427382
1.16759999999989	888.951925071177	887.779671572912	880.710157811128
1.16769999999989	888.951523238371	887.779624879667	880.71050008872
1.16779999999989	888.951121390907	887.779578145608	880.710842260195
1.16789999999989	888.950719528787	887.779531370736	880.711184325592
1.16799999999989	888.950317652012	887.779484555052	880.711526284949
1.16809999999989	888.949915760584	887.779437698559	880.711868138304
1.16819999999989	888.949513854504	887.779390801257	880.712209885696
1.16829999999989	888.949111933775	887.779343863149	880.712551527163
1.16839999999989	888.948709998398	887.779296884235	880.712893062743
1.16849999999989	888.948308048374	887.779249864519	880.713234492475
1.16859999999989	888.947906083706	887.779202804001	880.713575816396
1.16869999999989	888.947504104394	887.779155702682	880.713917034545
1.16879999999989	888.947102110441	887.779108560565	880.71425814696
1.16889999999989	888.946700101847	887.779061377652	880.714599153679
1.16899999999989	888.946298078616	887.779014153943	880.71494005474
1.16909999999989	888.945896040747	887.77896688944	880.715280850182
1.16919999999989	888.945493988244	887.778919584146	880.715621540042
1.16929999999989	888.945091921107	887.778872238061	880.715962124359
1.16939999999989	888.944689839338	887.778824851187	880.71630260317
1.16949999999989	888.94428774294	887.778777423526	880.716642976514
1.16959999999989	888.943885631912	887.77872995508	880.716983244428
1.16969999999989	888.943483506258	887.77868244585	880.717323406951
1.16979999999989	888.943081365978	887.778634895837	880.71766346412
1.16989999999989	888.942679211075	887.778587305043	880.718003415974
1.16999999999989	888.942277041549	887.77853967347	880.71834326255
1.17009999999989	888.941874857403	887.77849200112	880.718683003887
1.17019999999989	888.941472658638	887.778444287993	880.719022640021
1.17029999999989	888.941070445256	887.778396534092	880.719362170992
1.17039999999989	888.940668217259	887.778348739418	880.719701596837
1.17049999999989	888.940265974647	887.778300903973	880.720040917593
1.17059999999989	888.939863717423	887.778253027757	880.720380133298
1.17069999999989	888.939461445588	887.778205110774	880.720719243991
1.17079999999989	888.939059159144	887.778157153024	880.721058249709
1.17089999999989	888.938656858093	887.778109154509	880.72139715049
1.17099999999989	888.938254542435	887.778061115231	880.721735946372
1.17109999999989	888.937852212173	887.77801303519	880.722074637391
1.17119999999989	888.937449867309	887.77796491439	880.722413223587
1.17129999999989	888.937047507844	887.77791675283	880.722751704996
1.17139999999989	888.936645133779	887.777868550513	880.723090081656
1.17149999999989	888.936242745116	887.77782030744	880.723428353605
1.17159999999989	888.935840341857	887.777772023613	880.72376652088
1.17169999999989	888.935437924003	887.777723699034	880.72410458352
1.17179999999989	888.935035491556	887.777675333703	880.724442541561
1.17189999999989	888.934633044518	887.777626927623	880.724780395041
1.17199999999989	888.934230582889	887.777578480795	880.725118143997
1.17209999999989	888.933828106673	887.77752999322	880.725455788468
1.17219999999989	888.93342561587	887.777481464901	880.725793328491
1.17229999999989	888.933023110482	887.777432895838	880.726130764102
1.17239999999989	888.93262059051	887.777384286033	880.72646809534
1.17249999999989	888.932218055957	887.777335635487	880.726805322242
1.17259999999989	888.931815506823	887.777286944203	880.727142444846
1.17269999999989	888.931412943111	887.777238212181	880.727479463188
1.17279999999989	888.931010364822	887.777189439424	880.727816377306
1.17289999999989	888.930607771957	887.777140625932	880.728153187238
1.17299999999989	888.930205164519	887.777091771707	880.72848989302
1.17309999999989	888.929802542508	887.777042876751	880.728826494691
1.17319999999989	888.929399905926	887.776993941065	880.729162992287
1.17329999999989	888.928997254776	887.776944964651	880.729499385845
1.17339999999989	888.928594589058	887.776895947511	880.729835675404
1.17349999999989	888.928191908774	887.776846889644	880.730171860999
1.17359999999989	888.927789213926	887.776797791054	880.730507942669
1.17369999999989	888.927386504515	887.776748651742	880.73084392045
1.17379999999989	888.926983780543	887.776699471709	880.73117979438
1.17389999999989	888.926581042011	887.776650250956	880.731515564496
1.17399999999989	888.926178288922	887.776600989486	880.731851230835
1.17409999999989	888.925775521276	887.776551687299	880.732186793434
1.17419999999989	888.925372739076	887.776502344397	880.73252225233
1.17429999999989	888.924969942322	887.776452960782	880.73285760756
1.17439999999989	888.924567131016	887.776403536455	880.733192859161
1.17449999999989	888.924164305161	887.776354071418	880.733528007171
1.17459999999989	888.923761464757	887.776304565671	880.733863051626
1.17469999999989	888.923358609807	887.776255019217	880.734197992564
1.17479999999989	888.922955740311	887.776205432057	880.73453283002
1.17489999999989	888.922552856271	887.776155804192	880.734867564033
1.17499999999989	888.92214995769	887.776106135624	880.735202194639
1.17509999999989	888.921747044567	887.776056426354	880.735536721875
1.17519999999989	888.921344116906	887.776006676384	880.735871145778
1.17529999999989	888.920941174708	887.775956885715	880.736205466385
1.17539999999989	888.920538217973	887.775907054349	880.736539683733
