t	Cl	Cl	Cl
1.22959999999988	5.58222626465304	5.03178303980008	5.00022742255253
1.22969999999988	5.58228388289052	5.03179203857017	5.00022746971738
1.22979999999988	5.58234150213491	5.03180104005956	5.00022751688841
1.22989999999988	5.58239912238626	5.03181004426928	5.00022756406564
1.22999999999988	5.58245674364463	5.03181905120035	5.00022761124906
1.23009999999988	5.58251436591008	5.03182806085378	5.00022765843868
1.23019999999988	5.58257198918267	5.03183707323062	5.0002277056345
1.23029999999988	5.58262961346246	5.03184608833187	5.00022775283651
1.23039999999988	5.58268723874951	5.03185510615857	5.00022780004473
1.23049999999988	5.58274486504388	5.03186412671174	5.00022784725914
1.23059999999988	5.58280249234562	5.0318731499924	5.00022789447975
1.23069999999988	5.5828601206548	5.03188217600158	5.00022794170656
1.23079999999988	5.58291774997147	5.03189120474031	5.00022798893958
1.23089999999988	5.58297538029569	5.03190023620961	5.0002280361788
1.23099999999988	5.58303301162753	5.03190927041051	5.00022808342422
1.23109999999988	5.58309064396704	5.03191830734404	5.00022813067585
1.23119999999988	5.58314827731427	5.03192734701123	5.00022817793369
1.23129999999988	5.5832059116693	5.03193638941311	5.00022822519773
1.23139999999988	5.58326354703218	5.0319454345507	5.00022827246798
1.23149999999988	5.58332118340297	5.03195448242503	5.00022831974444
1.23159999999988	5.58337882078172	5.03196353303714	5.00022836702711
1.23169999999988	5.5834364591685	5.03197258638805	5.00022841431599
1.23179999999988	5.58349409856336	5.0319816424788	5.00022846161108
1.23189999999988	5.58355173896636	5.03199070131042	5.00022850891239
1.23199999999988	5.58360938037757	5.03199976288394	5.00022855621991
1.23209999999988	5.58366702279704	5.03200882720038	5.00022860353364
1.23219999999988	5.58372466622483	5.0320178942608	5.00022865085359
1.23229999999988	5.583782310661	5.03202696406621	5.00022869817976
1.23239999999988	5.5838399561056	5.03203603661765	5.00022874551215
1.23249999999988	5.58389760255871	5.03204511191615	5.00022879285075
1.23259999999988	5.58395525002037	5.03205418996276	5.00022884019557
1.23269999999988	5.58401289849064	5.0320632707585	5.00022888754662
1.23279999999988	5.58407054796959	5.03207235430442	5.00022893490389
1.23289999999988	5.58412819845727	5.03208144060154	5.00022898226738
1.23299999999988	5.58418584995374	5.0320905296509	5.00022902963709
1.23309999999988	5.58424350245906	5.03209962145355	5.00022907701303
1.23319999999988	5.58430115597329	5.03210871601051	5.00022912439519
1.23329999999988	5.58435881049648	5.03211781332283	5.00022917178358
1.23339999999988	5.58441646602871	5.03212691339155	5.0002292191782
1.23349999999988	5.58447412257002	5.03213601621769	5.00022926657905
1.23359999999988	5.58453178012047	5.03214512180231	5.00022931398612
1.23369999999988	5.58458943868012	5.03215423014644	5.00022936139943
1.23379999999988	5.58464709824904	5.03216334125112	5.00022940881897
1.23389999999988	5.58470475882727	5.0321724551174	5.00022945624474
1.23399999999988	5.58476242041489	5.03218157174631	5.00022950367674
1.23409999999988	5.58482008301194	5.03219069113889	5.00022955111498
1.23419999999988	5.58487774661849	5.0321998132962	5.00022959855946
1.23429999999988	5.58493541123459	5.03220893821926	5.00022964601017
1.23439999999988	5.5849930768603	5.03221806590913	5.00022969346712
1.23449999999988	5.58505074349569	5.03222719636684	5.0002297409303
1.23459999999988	5.58510841114081	5.03223632959345	5.00022978839973
1.23469999999988	5.58516607979572	5.03224546558998	5.0002298358754
1.23479999999988	5.58522374946047	5.0322546043575	5.0002298833573
1.23489999999988	5.58528142013513	5.03226374589705	5.00022993084546
1.23499999999988	5.58533909181976	5.03227289020966	5.00022997833985
1.23509999999988	5.5853967645144	5.03228203729639	5.00023002584049
1.23519999999988	5.58545443821914	5.03229118715829	5.00023007334737
1.23529999999988	5.58551211293401	5.0323003397964	5.0002301208605
1.23539999999988	5.58556978865908	5.03230949521176	5.00023016837987
1.23549999999988	5.58562746539441	5.03231865340544	5.0002302159055
1.23559999999988	5.58568514314005	5.03232781437847	5.00023026343737
1.23569999999988	5.58574282189607	5.0323369781319	5.0002303109755
1.23579999999988	5.58580050166252	5.03234614466679	5.00023035851987
1.23589999999988	5.58585818243946	5.03235531398418	5.0002304060705
1.23599999999988	5.58591586422695	5.03236448608513	5.00023045362738
1.23609999999988	5.58597354702505	5.03237366097068	5.00023050119051
1.23619999999988	5.58603123083382	5.03238283864189	5.0002305487599
1.23629999999988	5.58608891565332	5.03239201909981	5.00023059633555
1.23639999999988	5.58614660148359	5.03240120234549	5.00023064391745
1.23649999999988	5.58620428832471	5.03241038837998	5.00023069150561
1.23659999999988	5.58626197617673	5.03241957720435	5.00023073910003
1.23669999999988	5.5863196650397	5.03242876881963	5.00023078670071
1.23679999999988	5.5863773549137	5.03243796322689	5.00023083430765
1.23689999999988	5.58643504579877	5.03244716042718	5.00023088192085
1.23699999999988	5.58649273769497	5.03245636042155	5.00023092954031
1.23709999999988	5.58655043060236	5.03246556321107	5.00023097716604
1.23719999999988	5.58660812452101	5.03247476879678	5.00023102479804
1.23729999999988	5.58666581945096	5.03248397717974	5.0002310724363
1.23739999999988	5.58672351539228	5.03249318836102	5.00023112008082
1.23749999999988	5.58678121234503	5.03250240234167	5.00023116773162
1.23759999999988	5.58683891030926	5.03251161912274	5.00023121538868
1.23769999999988	5.58689660928503	5.03252083870529	5.00023126305201
1.23779999999988	5.5869543092724	5.03253006109039	5.00023131072162
1.23789999999988	5.58701201027142	5.0325392862791	5.00023135839749
1.23799999999988	5.58706971228217	5.03254851427246	5.00023140607964
1.23809999999988	5.58712741530469	5.03255774507156	5.00023145376806
1.23819999999988	5.58718511933904	5.03256697867743	5.00023150146276
1.23829999999988	5.58724282438528	5.03257621509115	5.00023154916373
1.23839999999988	5.58730053044347	5.03258545431378	5.00023159687098
1.23849999999988	5.58735823751367	5.03259469634638	5.00023164458451
1.23859999999988	5.58741594559593	5.03260394119001	5.00023169230431
1.23869999999988	5.58747365469032	5.03261318884574	5.0002317400304
1.23879999999988	5.58753136479689	5.03262243931462	5.00023178776276
1.23889999999988	5.58758907591569	5.03263169259774	5.00023183550141
1.23899999999988	5.5876467880468	5.03264094869613	5.00023188324634
1.23909999999988	5.58770450119026	5.03265020761088	5.00023193099755
1.23919999999988	5.58776221534613	5.03265946934306	5.00023197875505
1.23929999999988	5.58781993051448	5.03266873389371	5.00023202651883
1.23939999999988	5.58787764669535	5.03267800126392	5.0002320742889
1.23949999999988	5.58793536388881	5.03268727145475	5.00023212206526
1.23959999999988	5.58799308209492	5.03269654446726	5.00023216984791
1.23969999999988	5.58805080131374	5.03270582030253	5.00023221763684
1.23979999999988	5.58810852154531	5.03271509896162	5.00023226543207
1.23989999999988	5.5881662427897	5.03272438044561	5.00023231323359
1.23999999999988	5.58822396504698	5.03273366475555	5.0002323610414
1.24009999999988	5.58828168831718	5.03274295189253	5.0002324088555
1.24019999999988	5.58833941260038	5.03275224185761	5.0002324566759
1.24029999999988	5.58839713789664	5.03276153465186	5.00023250450259
1.24039999999988	5.588454864206	5.03277083027635	5.00023255233558
1.24049999999988	5.58851259152853	5.03278012873216	5.00023260017487
1.24059999999988	5.58857031986428	5.03278943002036	5.00023264802045
1.24069999999988	5.58862804921332	5.03279873414202	5.00023269587234
1.24079999999988	5.5886857795757	5.03280804109821	5.00023274373052
1.24089999999988	5.58874351095148	5.03281735089001	5.00023279159501
1.24099999999988	5.58880124334071	5.0328266635185	5.0002328394658
1.24109999999988	5.58885897674346	5.03283597898474	5.00023288734289
1.24119999999988	5.58891671115978	5.03284529728981	5.00023293522629
1.24129999999988	5.58897444658973	5.03285461843479	5.00023298311599
1.24139999999988	5.58903218303337	5.03286394242076	5.000233031012
1.24149999999988	5.58908992049075	5.03287326924878	5.00023307891431
1.24159999999988	5.58914765896194	5.03288259891994	5.00023312682293
1.24169999999988	5.58920539844699	5.03289193143532	5.00023317473787
1.24179999999988	5.58926313894596	5.03290126679599	5.00023322265911
1.24189999999988	5.58932088045891	5.03291060500303	5.00023327058667
1.24199999999988	5.58937862298589	5.03291994605753	5.00023331852053
1.24209999999988	5.58943636652696	5.03292928996055	5.00023336646071
1.24219999999988	5.58949411108218	5.03293863671319	5.00023341440721
1.24229999999988	5.58955185665161	5.03294798631652	5.00023346236002
1.24239999999988	5.5896096032353	5.03295733877161	5.00023351031914
1.24249999999988	5.58966735083332	5.03296669407957	5.00023355828459
1.24259999999988	5.58972509944572	5.03297605224146	5.00023360625635
1.24269999999988	5.58978284907256	5.03298541325837	5.00023365423443
1.24279999999988	5.58984059971389	5.03299477713137	5.00023370221883
1.24289999999988	5.58989835136977	5.03300414386157	5.00023375020955
1.24299999999988	5.58995610404027	5.03301351345003	5.00023379820659
1.24309999999988	5.59001385772543	5.03302288589784	5.00023384620996
1.24319999999988	5.59007161242532	5.03303226120609	5.00023389421966
1.24329999999988	5.59012936814	5.03304163937587	5.00023394223567
1.24339999999988	5.59018712486952	5.03305102040825	5.00023399025802
1.24349999999988	5.59024488261393	5.03306040430433	5.00023403828669
1.24359999999988	5.59030264137331	5.03306979106519	5.00023408632168
1.24369999999988	5.59036040114769	5.03307918069192	5.00023413436301
1.24379999999988	5.59041816193715	5.03308857318561	5.00023418241067
1.24389999999988	5.59047592374173	5.03309796854734	5.00023423046466
1.24399999999988	5.59053368656151	5.03310736677821	5.00023427852498
1.24409999999988	5.59059145039652	5.0331167678793	5.00023432659164
1.24419999999988	5.59064921524684	5.03312617185171	5.00023437466462
1.24429999999988	5.59070698111252	5.03313557869652	5.00023442274395
1.24439999999988	5.59076474799361	5.03314498841482	5.00023447082961
1.24449999999988	5.59082251589018	5.03315440100771	5.00023451892161
1.24459999999988	5.59088028480228	5.03316381647628	5.00023456701994
1.24469999999988	5.59093805472997	5.03317323482161	5.00023461512462
1.24479999999988	5.5909958256733	5.03318265604481	5.00023466323563
1.24489999999988	5.59105359763234	5.03319208014697	5.00023471135299
1.24499999999988	5.59111137060713	5.03320150712917	5.00023475947669
1.24509999999988	5.59116914459775	5.03321093699252	5.00023480760673
1.24519999999988	5.59122691960424	5.0332203697381	5.00023485574311
1.24529999999988	5.59128469562666	5.03322980536702	5.00023490388584
1.24539999999988	5.59134247266508	5.03323924388037	5.00023495203492
1.24549999999988	5.59140025071954	5.03324868527924	5.00023500019035
1.24559999999988	5.59145802979011	5.03325812956473	5.00023504835212
1.24569999999988	5.59151580987683	5.03326757673795	5.00023509652024
1.24579999999988	5.59157359097978	5.03327702679997	5.00023514469471
1.24589999999988	5.59163137309901	5.03328647975192	5.00023519287553
1.24599999999988	5.59168915623456	5.03329593559488	5.00023524106271
1.24609999999988	5.59174694038651	5.03330539432994	5.00023528925624
1.24619999999988	5.59180472555491	5.03331485595823	5.00023533745612
1.24629999999988	5.59186251173981	5.03332432048082	5.00023538566236
1.24639999999988	5.59192029894128	5.03333378789882	5.00023543387495
1.24649999999988	5.59197808715937	5.03334325821334	5.0002354820939
1.24659999999988	5.59203587639413	5.03335273142547	5.00023553031921
1.24669999999988	5.59209366664563	5.03336220753633	5.00023557855088
1.24679999999988	5.59215145791392	5.033371686547	5.00023562678891
1.24689999999988	5.59220925019905	5.03338116845859	5.0002356750333
