t	wld	wld	wld
1.0202999999999	1.08526452292295E-05	0.000577333264477638	0.0048000301624557
1.0203999999999	1.08515312622977E-05	0.000577319726740736	0.00479951589129051
1.0204999999999	1.0850417598572E-05	0.000577306197357312	0.00479900183745925
1.0205999999999	1.08493042379184E-05	0.000577292676324559	0.00479848800083857
1.0206999999999	1.08481911802034E-05	0.000577279163639647	0.00479797438130521
1.0207999999999	1.08470784252962E-05	0.000577265659299769	0.00479746097873597
1.0208999999999	1.08459659730626E-05	0.000577252163302095	0.00479694779300772
1.0209999999999	1.08448538233702E-05	0.000577238675643815	0.00479643482399753
1.0210999999999	1.08437419760875E-05	0.000577225196322128	0.00479592207158255
1.0211999999999	1.08426304310812E-05	0.000577211725334226	0.00479540953563996
1.0212999999999	1.08415191882178E-05	0.000577198262677278	0.00479489721604698
1.0213999999999	1.08404082473667E-05	0.000577184808348508	0.00479438511268107
1.0214999999999	1.08392976083943E-05	0.000577171362345079	0.00479387322541966
1.0215999999999	1.08381872711703E-05	0.000577157924664214	0.00479336155414027
1.0216999999999	1.08370772355611E-05	0.000577144495303082	0.00479285009872051
1.0217999999999	1.0835967501436E-05	0.000577131074258903	0.00479233885903822
1.0218999999999	1.08348580686618E-05	0.000577117661528846	0.00479182783497118
1.0219999999999	1.0833748937108E-05	0.00057710425711013	0.00479131702639722
1.0220999999999	1.08326401066418E-05	0.000577090860999953	0.00479080643319453
1.0221999999999	1.08315315771324E-05	0.000577077473195511	0.0047902960552411
1.0222999999999	1.08304233484466E-05	0.000577064093694018	0.00478978589241508
1.0223999999999	1.08293154204542E-05	0.000577050722492675	0.00478927594459478
1.0224999999999	1.08282077930222E-05	0.000577037359588674	0.00478876621165854
1.0225999999999	1.08271004660201E-05	0.00057702400497924	0.00478825669348494
1.0226999999999	1.08259934393177E-05	0.000577010658661562	0.00478774738995242
1.0227999999999	1.08248867127817E-05	0.000576997320632863	0.00478723830093952
1.0228999999999	1.08237802862824E-05	0.000576983990890341	0.00478672942632519
1.0229999999999	1.08226741596892E-05	0.000576970669431214	0.00478622076598806
1.0230999999999	1.08215683328694E-05	0.000576957356252708	0.00478571231980715
1.0231999999999	1.08204628056926E-05	0.000576944051352011	0.00478520408766139
1.0232999999999	1.08193575780289E-05	0.000576930754726376	0.00478469606942986
1.0233999999999	1.08182526497457E-05	0.000576917466372994	0.00478418826499168
1.0234999999999	1.08171480207149E-05	0.000576904186289063	0.00478368067422625
1.0235999999999	1.08160436908044E-05	0.000576890914471832	0.00478317329701274
1.0236999999999	1.08149396598839E-05	0.000576877650918518	0.00478266613323075
1.0237999999999	1.08138359278213E-05	0.000576864395626322	0.00478215918275964
1.0238999999999	1.08127324944887E-05	0.000576851148592487	0.00478165244547915
1.0239999999999	1.08116293597537E-05	0.000576837909814236	0.00478114592126898
1.0240999999999	1.08105265234889E-05	0.000576824679288762	0.00478063961000885
1.0241999999999	1.08094239855621E-05	0.000576811457013317	0.00478013351157872
1.0242999999999	1.08083217458434E-05	0.000576798242985119	0.0047796276258585
1.0243999999999	1.08072198042029E-05	0.000576785037201419	0.00477912195272824
1.0244999999999	1.08061181605107E-05	0.000576771839659433	0.004778616492068
1.0245999999999	1.08050168146352E-05	0.000576758650356388	0.00477811124375817
1.0246999999999	1.08039157664484E-05	0.000576745469289504	0.004777606207679
1.0247999999999	1.08028150158211E-05	0.000576732296456026	0.00477710138371092
1.0248999999999	1.08017145626234E-05	0.000576719131853205	0.00477659677173448
1.0249999999999	1.08006144067259E-05	0.000576705975478239	0.00477609237163018
1.0250999999999	1.07995145479988E-05	0.000576692827328394	0.00477558818327865
1.0251999999999	1.07984149863126E-05	0.000576679687400901	0.0047750842065607
1.0252999999999	1.07973157215377E-05	0.000576666555693	0.00477458044135715
1.0253999999999	1.07962167535451E-05	0.000576653432201918	0.00477407688754895
1.0254999999999	1.07951180822051E-05	0.000576640316924899	0.00477357354501714
1.0255999999999	1.07940197073903E-05	0.000576627209859195	0.00477307041364286
1.0256999999999	1.07929216289696E-05	0.000576614111002051	0.0047725674933073
1.0257999999999	1.07918238468156E-05	0.000576601020350716	0.00477206478389171
1.0258999999999	1.07907263607991E-05	0.000576587937902409	0.00477156228527743
1.0259999999999	1.07896291707911E-05	0.000576574863654412	0.00477105999734593
1.0260999999999	1.07885322766622E-05	0.000576561797603966	0.00477055791997872
1.0261999999999	1.07874356782855E-05	0.000576548739748293	0.00477005605305754
1.0262999999999	1.07863393755298E-05	0.000576535690084671	0.00476955439646401
1.0263999999999	1.07852433682679E-05	0.000576522648610347	0.00476905295008001
1.0264999999999	1.07841476563734E-05	0.000576509615322563	0.00476855171378737
1.0265999999999	1.07830522397148E-05	0.000576496590218577	0.00476805068746806
1.0266999999999	1.07819571181655E-05	0.000576483573295659	0.00476754987100419
1.0267999999999	1.07808622915965E-05	0.000576470564551054	0.0047670492642779
1.0268999999999	1.07797677598812E-05	0.000576457563982014	0.00476654886717139
1.0269999999999	1.07786735228905E-05	0.000576444571585814	0.00476604867956699
1.0270999999999	1.0777579580496E-05	0.000576431587359696	0.00476554870134716
1.0271999999999	1.07764859325709E-05	0.000576418611300943	0.00476504893239429
1.0272999999999	1.07753925789866E-05	0.000576405643406798	0.00476454937259109
1.0273999999999	1.07742995196165E-05	0.000576392683674533	0.0047640500218202
1.0274999999999	1.07732067543318E-05	0.000576379732101402	0.00476355087996427
1.0275999999999	1.07721142830043E-05	0.000576366788684677	0.00476305194690619
1.0276999999999	1.07710221055071E-05	0.000576353853421632	0.00476255322252898
1.0277999999999	1.07699302217143E-05	0.000576340926309539	0.00476205470671559
1.0278999999999	1.07688386314972E-05	0.000576328007345649	0.0047615563993491
1.0279999999999	1.07677473347276E-05	0.000576315096527264	0.00476105830031266
1.0280999999999	1.07666563312789E-05	0.000576302193851629	0.00476056040948953
1.0281999999999	1.0765565621025E-05	0.000576289299316022	0.00476006272676317
1.0282999999999	1.07644752038377E-05	0.000576276412917713	0.00475956525201691
1.0283999999999	1.07633850795906E-05	0.00057626353465398	0.00475906798513435
1.0284999999999	1.0762295248158E-05	0.000576250664522095	0.00475857092599903
1.0285999999999	1.07612057094111E-05	0.000576237802519359	0.00475807407449474
1.0286999999999	1.07601164632246E-05	0.000576224948643023	0.00475757743050519
1.0287999999999	1.07590275094697E-05	0.000576212102890387	0.00475708099391424
1.0288999999999	1.07579388480213E-05	0.000576199265258718	0.00475658476460581
1.0289999999999	1.07568504787525E-05	0.000576186435745301	0.00475608874246401
1.0290999999999	1.07557624015359E-05	0.000576173614347404	0.00475559292737295
1.0291999999999	1.07546746162478E-05	0.000576160801062329	0.00475509731921673
1.0292999999999	1.07535871227598E-05	0.000576147995887378	0.00475460191787972
1.0293999999999	1.07524999209468E-05	0.000576135198819827	0.00475410672324632
1.0294999999999	1.07514130106804E-05	0.000576122409856944	0.00475361173520097
1.0295999999999	1.07503263918351E-05	0.000576109628996036	0.00475311695362815
1.0296999999999	1.07492400642876E-05	0.000576096856234372	0.00475262237841249
1.0297999999999	1.07481540279098E-05	0.000576084091569257	0.00475212800943874
1.0298999999999	1.07470682825763E-05	0.000576071334997992	0.00475163384659168
1.0299999999999	1.07459828281596E-05	0.000576058586517878	0.00475113988975619
1.0300999999999	1.07448976645359E-05	0.000576045846126182	0.00475064613881724
1.0301999999999	1.07438127915803E-05	0.000576033113820211	0.00475015259365983
1.0302999999999	1.0742728209165E-05	0.000576020389597268	0.00474965925416912
1.0303999999999	1.07416439171644E-05	0.000576007673454646	0.00474916612023045
1.0304999999999	1.07405599154556E-05	0.000575994965389653	0.0047486731917289
1.0305999999999	1.07394762039111E-05	0.000575982265399585	0.00474818046854999
1.0306999999999	1.07383927824056E-05	0.000575969573481744	0.00474768795057911
1.0307999999999	1.07373096508159E-05	0.000575956889633431	0.00474719563770183
1.0308999999999	1.0736226809015E-05	0.000575944213851941	0.00474670352980385
1.0309999999999	1.07351442568773E-05	0.000575931546134585	0.00474621162677078
1.0310999999999	1.07340619942801E-05	0.000575918886478683	0.00474571992848853
1.0311999999999	1.07329800210962E-05	0.000575906234881509	0.00474522843484288
1.0312999999999	1.07318983372025E-05	0.000575893591340391	0.00474473714571979
1.0313999999999	1.07308169424721E-05	0.000575880955852658	0.00474424606100537
1.0314999999999	1.0729735836782E-05	0.000575868328415583	0.00474375518058572
1.0315999999999	1.07286550200074E-05	0.00057585570902649	0.00474326450434704
1.0316999999999	1.07275744920233E-05	0.00057584309768271	0.00474277403217574
1.0317999999999	1.07264942527048E-05	0.000575830494381539	0.00474228376395805
1.0318999999999	1.07254143019294E-05	0.000575817899120308	0.00474179369958046
1.0319999999999	1.07243346395702E-05	0.000575805311896314	0.00474130383892959
1.0320999999999	1.07232552655042E-05	0.000575792732706886	0.00474081418189201
1.0321999999999	1.07221761796071E-05	0.000575780161549348	0.00474032472835443
1.0322999999999	1.07210973817564E-05	0.000575767598421006	0.00473983547820368
1.0323999999999	1.07200188718251E-05	0.000575755043319181	0.00473934643132655
1.0324999999999	1.07189406496909E-05	0.000575742496241199	0.00473885758761004
1.0325999999999	1.07178627152291E-05	0.000575729957184389	0.00473836894694124
1.0326999999999	1.07167850683175E-05	0.000575717426146053	0.00473788050920724
1.0327999999999	1.07157077088313E-05	0.000575704903123543	0.00473739227429523
1.0328999999999	1.07146306366466E-05	0.000575692388114159	0.00473690424209255
1.0329999999999	1.07135538516384E-05	0.000575679881115254	0.00473641641248646
1.0330999999999	1.07124773536849E-05	0.000575667382124149	0.00473592878536443
1.0331999999999	1.07114011426617E-05	0.000575654891138153	0.00473544136061407
1.0332999999999	1.07103252184466E-05	0.000575642408154609	0.00473495413812297
1.0333999999999	1.07092495809152E-05	0.000575629933170854	0.00473446711777882
1.0334999999999	1.07081742299455E-05	0.000575617466184233	0.0047339802994693
1.0335999999999	1.07070991654133E-05	0.000575605007192048	0.00473349368308238
1.0336999999999	1.07060243871948E-05	0.000575592556191658	0.00473300726850603
1.0337999999999	1.07049498951675E-05	0.000575580113180408	0.00473252105562817
1.0338999999999	1.07038756892098E-05	0.000575567678155601	0.00473203504433694
1.0339999999999	1.07028017691976E-05	0.000575555251114613	0.00473154923452055
1.0340999999999	1.07017281350066E-05	0.000575542832054747	0.00473106362606724
1.0341999999999	1.07006547865174E-05	0.000575530420973379	0.00473057821886538
1.0342999999999	1.06995817236039E-05	0.000575518017867811	0.00473009301280337
1.0343999999999	1.06985089461465E-05	0.000575505622735423	0.00472960800776963
1.0344999999999	1.06974364540214E-05	0.000575493235573541	0.00472912320365288
1.0345999999999	1.06963642471047E-05	0.000575480856379516	0.00472863860034174
1.0346999999999	1.06952923252747E-05	0.000575468485150673	0.00472815419772496
1.0347999999999	1.06942206884101E-05	0.000575456121884393	0.00472766999569144
1.0348999999999	1.0693149336389E-05	0.000575443766578	0.00472718599413002
1.0349999999999	1.06920782690877E-05	0.000575431419228848	0.00472670219292966
1.0350999999999	1.06910074863849E-05	0.000575419079834289	0.00472621859197949
1.0351999999999	1.0689936988157E-05	0.000575406748391676	0.00472573519116866
1.0352999999999	1.06888667742845E-05	0.000575394424898356	0.00472525199038642
1.0353999999999	1.06877968446442E-05	0.00057538210935169	0.00472476898952203
1.0354999999999	1.06867271991143E-05	0.000575369801749025	0.00472428618846493
1.0355999999999	1.06856578375718E-05	0.000575357502087713	0.00472380358710464
1.0356999999999	1.06845887598973E-05	0.000575345210365106	0.00472332118533058
1.0357999999999	1.06835199659677E-05	0.000575332926578585	0.00472283898303242
1.0358999999999	1.06824514556616E-05	0.000575320650725502	0.00472235698009999
1.0359999999999	1.06813832288575E-05	0.000575308382803206	0.00472187517642301
1.0360999999999	1.06803152854347E-05	0.000575296122809077	0.00472139357189128
1.0361999999999	1.06792476252721E-05	0.000575283870740468	0.00472091216639482
1.0362999999999	1.06781802482463E-05	0.000575271626594729	0.0047204309598237
1.0363999999999	1.06771131542386E-05	0.000575259390369236	0.004719949952068
1.0364999999999	1.06760463431259E-05	0.000575247162061347	0.00471946914301796
1.0365999999999	1.0674979814789E-05	0.000575234941668437	0.00471898853256376
1.0366999999999	1.06739135691052E-05	0.000575222729187857	0.00471850812059579
1.0367999999999	1.06728476059554E-05	0.00057521052461701	0.0047180279070045
1.0368999999999	1.06717819252172E-05	0.000575198327953224	0.00471754789168038
1.0369999999999	1.06707165267695E-05	0.000575186139193902	0.00471706807451406
1.0370999999999	1.06696514104936E-05	0.000575173958336397	0.00471658845539616
1.0371999999999	1.06685865762666E-05	0.000575161785378089	0.0047161090342175
1.0372999999999	1.06675220239677E-05	0.000575149620316352	0.0047156298108688
1.0373999999999	1.06664577534788E-05	0.000575137463148564	0.00471515078524102
1.0374999999999	1.0665393764679E-05	0.000575125313872103	0.00471467195722517
1.0375999999999	1.06643300574457E-05	0.000575113172484322	0.00471419332671229
1.0376999999999	1.06632666316602E-05	0.000575101038982624	0.00471371489359355
1.0377999999999	1.06622034872023E-05	0.000575088913364387	0.00471323665776017
1.0378999999999	1.06611406239512E-05	0.000575076795626989	0.00471275861910339
1.0379999999999	1.06600780417886E-05	0.000575064685767807	0.0047122807775146
1.0380999999999	1.06590157405923E-05	0.000575052583784219	0.00471180313288531
1.0381999999999	1.06579537202437E-05	0.000575040489673628	0.00471132568510701
1.0382999999999	1.06568919806229E-05	0.000575028403433385	0.00471084843407136
1.0383999999999	1.0655830521609E-05	0.000575016325060897	0.00471037137967001
1.0384999999999	1.0654769343082E-05	0.000575004254553561	0.0047098945217947
1.0385999999999	1.06537084449239E-05	0.000574992191908734	0.00470941786033738
1.0386999999999	1.06526478270145E-05	0.000574980137123845	0.00470894139518985
1.0387999999999	1.06515874892333E-05	0.000574968090196242	0.00470846512624421
1.0388999999999	1.06505274314627E-05	0.000574956051123356	0.00470798905339255
1.0389999999999	1.06494676535825E-05	0.000574944019902538	0.00470751317652695
1.0390999999999	1.06484081554724E-05	0.000574931996531221	0.00470703749553966
1.0391999999999	1.06473489370129E-05	0.000574919981006779	0.00470656201032313
1.0392999999999	1.06462899980854E-05	0.00057490797332659	0.00470608672076958
1.0393999999999	1.06452313385727E-05	0.000574895973488083	0.00470561162677153
1.0394999999999	1.06441729583526E-05	0.000574883981488635	0.00470513672822162
1.0395999999999	1.06431148573092E-05	0.000574871997325648	0.00470466202501239
1.0396999999999	1.06420570353209E-05	0.000574860020996527	0.00470418751703654
1.0397999999999	1.06409994922698E-05	0.000574848052498649	0.00470371320418692
1.0398999999999	1.06399422280384E-05	0.000574836091829441	0.00470323908635628
1.0399999999999	1.0638885242507E-05	0.00057482413898628	0.00470276516343765
1.0400999999999	1.06378285355558E-05	0.0005748121939666	0.00470229143532406
1.0401999999999	1.0636772107067E-05	0.000574800256767797	0.0047018179019085
1.0402999999999	1.06357159569234E-05	0.000574788327387252	0.00470134456308418
1.0403999999999	1.06346600850053E-05	0.000574776405822393	0.00470087141874435
1.0404999999999	1.06336044911933E-05	0.000574764492070624	0.0047003984687824
1.0405999999999	1.06325491753718E-05	0.00057475258612937	0.00469992571309163
1.0406999999999	1.06314941374214E-05	0.000574740687996013	0.00469945315156552
1.0407999999999	1.0630439377223E-05	0.000574728797667976	0.00469898078409767
1.0408999999999	1.06293848946589E-05	0.000574716915142666	0.00469850861058166
1.0409999999999	1.06283306896121E-05	0.000574705040417511	0.00469803663091131
1.0410999999999	1.06272767619632E-05	0.000574693173489911	0.00469756484498029
1.0411999999999	1.06262231115949E-05	0.00057468131435727	0.00469709325268243
1.0412999999999	1.06251697383901E-05	0.000574669463017018	0.0046966218539117
1.0413999999999	1.06241166422296E-05	0.00057465761946658	0.00469615064856222
1.0414999999999	1.06230638229963E-05	0.000574645783703363	0.00469567963652793
1.0415999999999	1.06220112805729E-05	0.000574633955724789	0.00469520881770307
1.0416999999999	1.06209590148428E-05	0.000574622135528267	0.00469473819198188
1.0417999999999	1.06199070256866E-05	0.000574610323111223	0.0046942677592586
1.0418999999999	1.06188553129873E-05	0.000574598518471084	0.00469379751942771
1.0419999999999	1.06178038766282E-05	0.000574586721605277	0.00469332747238362
1.0420999999999	1.06167527164926E-05	0.000574574932511205	0.00469285761802088
1.0421999999999	1.06157018324631E-05	0.000574563151186301	0.00469238795623408
1.0422999999999	1.06146512244212E-05	0.000574551377628015	0.00469191848691803
1.0423999999999	1.06136008922499E-05	0.000574539611833749	0.00469144920996739
1.0424999999999	1.06125508358346E-05	0.000574527853800929	0.00469098012527706
1.0425999999999	1.06115010550567E-05	0.00057451610352701	0.00469051123274193
1.0426999999999	1.06104515497993E-05	0.000574504361009394	0.004690042532257
1.0427999999999	1.06094023199437E-05	0.000574492626245514	0.00468957402371734
1.0428999999999	1.06083533653756E-05	0.000574480899232818	0.00468910570701819
1.0429999999999	1.06073046859782E-05	0.000574469179968733	0.00468863758205461
1.0430999999999	1.06062562816352E-05	0.000574457468450688	0.00468816964872198
1.0431999999999	1.06052081522277E-05	0.000574445764676113	0.00468770190691565
1.0432999999999	1.06041602976415E-05	0.000574434068642461	0.0046872343565312
1.0433999999999	1.06031127177602E-05	0.000574422380347155	0.004686766997464
1.0434999999999	1.06020654124651E-05	0.000574410699787631	0.0046862998296097
1.0435999999999	1.06010183816421E-05	0.000574399026961334	0.00468583285286398
1.0436999999999	1.05999716251751E-05	0.000574387361865718	0.00468536606712253
1.0437999999999	1.05989251429473E-05	0.000574375704498217	0.00468489947228117
1.0438999999999	1.05978789348429E-05	0.000574364054856253	0.00468443306823592
1.0439999999999	1.05968330007455E-05	0.000574352412937279	0.00468396685488266
1.0440999999999	1.05957873405388E-05	0.000574340778738752	0.00468350083211752
1.0441999999999	1.0594741954109E-05	0.000574329152258094	0.0046830349998365
1.0442999999999	1.05936968413379E-05	0.000574317533492762	0.00468256935793592
1.0443999999999	1.0592652002111E-05	0.000574305922440206	0.00468210390631199
1.0444999999999	1.0591607436313E-05	0.000574294319097882	0.00468163864486099
1.0445999999999	1.05905631438275E-05	0.000574282723463243	0.00468117357347946
1.0446999999999	1.05895191245384E-05	0.00057427113553371	0.00468070869206383
1.0447999999999	1.05884753783298E-05	0.000574259555306744	0.00468024400051057
1.0448999999999	1.05874319050881E-05	0.000574247982779819	0.00467977949871651
1.0449999999999	1.05863887046973E-05	0.000574236417950359	0.0046793151865783
1.0450999999999	1.05853457770416E-05	0.00057422486081585	0.00467885106399261
1.0451999999999	1.05843031220071E-05	0.000574213311373712	0.00467838713085646
1.0452999999999	1.05832607394784E-05	0.000574201769621429	0.0046779233870667
1.0453999999999	1.05822186293395E-05	0.000574190235556447	0.00467745983252042
1.0454999999999	1.05811767914748E-05	0.000574178709176221	0.00467699646711464
1.0455999999999	1.05801352257706E-05	0.000574167190478206	0.00467653329074649
1.0456999999999	1.05790939321114E-05	0.000574155679459852	0.00467607030331329
1.0457999999999	1.05780529103837E-05	0.000574144176118635	0.00467560750471233
1.0458999999999	1.05770121604717E-05	0.000574132680452041	0.00467514489484097
1.0459999999999	1.05759716822603E-05	0.000574121192457484	0.0046746824735966
1.0460999999999	1.05749314756357E-05	0.000574109712132451	0.00467422024087685
1.0461999999999	1.05738915404825E-05	0.000574098239474418	0.00467375819657922
1.0462999999999	1.05728518766876E-05	0.000574086774480839	0.00467329634060146
1.0463999999999	1.05718124841353E-05	0.000574075317149185	0.00467283467284135
1.0464999999999	1.05707733627125E-05	0.000574063867476911	0.00467237319319666
1.0465999999999	1.0569734512304E-05	0.000574052425461499	0.00467191190156527
1.0466999999999	1.0568695932794E-05	0.000574040991100423	0.0046714507978451
1.0467999999999	1.056765762407E-05	0.000574029564391133	0.00467098988193422
1.0468999999999	1.05666195860184E-05	0.000574018145331111	0.00467052915373081
1.0469999999999	1.05655818185245E-05	0.000574006733917832	0.00467006861313297
1.0470999999999	1.05645443214746E-05	0.000573995330148773	0.00466960826003897
1.0471999999999	1.05635070947561E-05	0.000573983934021411	0.00466914809434719
1.0472999999999	1.05624701382538E-05	0.000573972545533223	0.00466868811595594
1.0473999999999	1.05614334518525E-05	0.000573961164681659	0.00466822832476379
1.0474999999999	1.05603970354417E-05	0.000573949791464227	0.00466776872066933
1.0475999999999	1.05593608889061E-05	0.000573938425878396	0.00466730930357106
1.0476999999999	1.05583250121309E-05	0.000573927067921625	0.00466685007336774
1.0477999999999	1.05572894050033E-05	0.000573915717591415	0.00466639102995804
1.0478999999999	1.05562540674105E-05	0.000573904374885239	0.00466593217324089
1.0479999999999	1.05552189992396E-05	0.000573893039800606	0.00466547350311514
1.0480999999999	1.05541842003759E-05	0.000573881712334961	0.00466501501947988
1.0481999999999	1.05531496707088E-05	0.000573870392485808	0.00466455672223401
1.0482999999999	1.05521154101213E-05	0.000573859080250624	0.00466409861127679
1.0483999999999	1.05510814185032E-05	0.000573847775626914	0.0046636406865073
1.0484999999999	1.05500476957416E-05	0.00057383647861215	0.00466318294782485
1.0485999999999	1.0549014241722E-05	0.000573825189203811	0.00466272539512888
1.0486999999999	1.05479810563318E-05	0.000573813907399399	0.00466226802831868
1.0487999999999	1.05469481394585E-05	0.000573802633196389	0.00466181084729376
1.0488999999999	1.05459154909876E-05	0.000573791366592284	0.00466135385195367
1.0489999999999	1.05448831108088E-05	0.000573780107584585	0.00466089704219808
1.0490999999999	1.05438509988077E-05	0.000573768856170769	0.00466044041792671
1.0491999999999	1.05428191548736E-05	0.00057375761234834	0.00465998397903928
1.0492999999999	1.05417875788927E-05	0.000573746376114773	0.00465952772543557
1.0493999999999	1.05407562707524E-05	0.000573735147467592	0.00465907165701561
1.0494999999999	1.05397252303404E-05	0.000573723926404278	0.00465861577367932
1.0495999999999	1.05386944575445E-05	0.000573712712922325	0.00465816007532678
1.0496999999999	1.05376639522524E-05	0.000573701507019242	0.00465770456185809
1.0497999999999	1.05366337143522E-05	0.000573690308692499	0.00465724923317349
1.0498999999999	1.05356037437314E-05	0.000573679117939629	0.00465679408917324
1.0499999999999	1.05345740402785E-05	0.000573667934758131	0.00465633912975765
1.0500999999999	1.05335446038811E-05	0.000573656759145505	0.00465588435482715
1.0501999999999	1.05325154344272E-05	0.000573645591099255	0.00465542976428221
1.0502999999999	1.05314865318046E-05	0.000573634430616853	0.00465497535802341
1.0503999999999	1.05304578959016E-05	0.000573623277695851	0.00465452113595128
1.0504999999999	1.05294295266064E-05	0.000573612132333728	0.0046540670979666
1.0505999999999	1.05284014238088E-05	0.000573600994527979	0.00465361324397016
1.0506999999999	1.05273735873951E-05	0.000573589864276133	0.00465315957386279
1.0507999999999	1.05263460172558E-05	0.000573578741575698	0.00465270608754531
1.0508999999999	1.05253187132764E-05	0.000573567626424192	0.00465225278491877
1.0509999999999	1.05242916753475E-05	0.000573556518819117	0.00465179966588415
1.0510999999999	1.05232649033576E-05	0.000573545418757977	0.00465134673034259
1.0511999999999	1.05222383971949E-05	0.000573534326238295	0.00465089397819533
1.0512999999999	1.05212121567498E-05	0.000573523241257572	0.00465044140934363
1.0513999999999	1.05201861819087E-05	0.000573512163813331	0.00464998902368876
1.0514999999999	1.05191604725618E-05	0.000573501093903079	0.0046495368211322
1.0515999999999	1.05181350285975E-05	0.000573490031524338	0.00464908480157527
1.0516999999999	1.05171098499048E-05	0.000573478976674634	0.0046486329649196
1.0517999999999	1.05160849363737E-05	0.000573467929351467	0.00464818131106686
1.0518999999999	1.05150602878931E-05	0.000573456889552363	0.00464772983991869
1.0519999999999	1.05140359043513E-05	0.00057344585727485	0.0046472785513768
1.0520999999999	1.05130117856372E-05	0.000573434832516449	0.00464682744534297
1.0521999999999	1.05119879316415E-05	0.000573423815274685	0.00464637652171919
1.0522999999999	1.05109643422525E-05	0.000573412805547063	0.0046459257804073
1.0523999999999	1.05099410173613E-05	0.000573401803331107	0.00464547522130937
1.0524999999999	1.05089179568565E-05	0.000573390808624366	0.00464502484432759
1.0525999999999	1.05078951606272E-05	0.00057337982142434	0.00464457464936398
1.0526999999999	1.05068726285637E-05	0.000573368841728578	0.00464412463632091
1.0527999999999	1.05058503605551E-05	0.000573357869534582	0.00464367480510057
1.0528999999999	1.05048283564906E-05	0.000573346904839902	0.00464322515560536
1.0529999999999	1.05038066162609E-05	0.000573335947642037	0.00464277568773776
1.0530999999999	1.05027851397548E-05	0.000573324997938536	0.00464232640140033
1.0531999999999	1.05017639268634E-05	0.000573314055726952	0.0046418772964956
1.0532999999999	1.0500742977478E-05	0.00057330312100478	0.00464142837292621
1.0533999999999	1.04997222914874E-05	0.000573292193769575	0.00464097963059483
1.0534999999999	1.04987018687806E-05	0.00057328127401886	0.00464053106940427
1.0535999999999	1.0497681709249E-05	0.000573270361750185	0.00464008268925747
1.0536999999999	1.04966618127816E-05	0.000573259456961073	0.00463963449005723
1.0537999999999	1.04956421792699E-05	0.000573248559649048	0.00463918647170661
1.0538999999999	1.04946228086046E-05	0.000573237669811663	0.00463873863410875
1.0539999999999	1.04936037006755E-05	0.000573226787446464	0.00463829097716662
1.0540999999999	1.04925848553737E-05	0.000573215912550975	0.00463784350078351
1.0541999999999	1.04915662725884E-05	0.00057320504512275	0.00463739620486275
1.0542999999999	1.04905479522113E-05	0.000573194185159309	0.00463694908930759
1.0543999999999	1.04895298941333E-05	0.000573183332658203	0.0046365021540214
1.0544999999999	1.04885120982443E-05	0.000573172487616984	0.00463605539890772
1.0545999999999	1.04874945644356E-05	0.000573161650033194	0.00463560882387008
1.0546999999999	1.04864772925986E-05	0.000573150819904362	0.00463516242881219
1.0547999999999	1.04854602826229E-05	0.000573139997228059	0.00463471621363762
1.0548999999999	1.04844435344023E-05	0.000573129182001814	0.00463427017825014
1.0549999999999	1.04834270478242E-05	0.00057311837422317	0.00463382432255349
1.0550999999999	1.04824108227821E-05	0.00057310757388968	0.0046333786464517
1.0551999999999	1.04813948591659E-05	0.00057309678099889	0.00463293314984857
1.0552999999999	1.04803791568671E-05	0.000573085995548375	0.0046324878326482
1.0553999999999	1.04793637157778E-05	0.000573075217535657	0.00463204269475465
1.0554999999999	1.04783485357895E-05	0.000573064446958289	0.00463159773607215
1.0555999999999	1.04773336167939E-05	0.000573053683813842	0.00463115295650487
1.0556999999999	1.04763189586809E-05	0.000573042928099865	0.00463070835595705
1.0557999999999	1.04753045613428E-05	0.000573032179813903	0.00463026393433316
1.0558999999999	1.04742904246708E-05	0.000573021438953507	0.0046298196915375
1.0559999999999	1.04732765485574E-05	0.00057301070551625	0.00462937562747466
1.0560999999999	1.04722629328943E-05	0.000572999979499683	0.00462893174204915
1.0561999999999	1.04712495775736E-05	0.000572989260901352	0.00462848803516558
1.0562999999999	1.04702364824872E-05	0.000572978549718827	0.00462804450672865
1.0563999999999	1.04692236475252E-05	0.00057296784594966	0.00462760115664314
1.0564999999999	1.0468211072582E-05	0.000572957149591424	0.00462715798481398
1.0565999999999	1.04671987575473E-05	0.000572946460641661	0.00462671499114591
1.0566999999999	1.04661867023153E-05	0.000572935779097952	0.00462627217554392
1.0567999999999	1.04651749067766E-05	0.000572925104957839	0.00462582953791313
1.0568999999999	1.04641633708252E-05	0.000572914438218896	0.00462538707815859
1.0569999999999	1.04631520943512E-05	0.000572903778878697	0.00462494479618547
1.0570999999999	1.04621410772493E-05	0.000572893126934815	0.00462450269189897
1.0571999999999	1.04611303194113E-05	0.000572882482384797	0.00462406076520443
1.0572999999999	1.04601198207278E-05	0.000572871845226215	0.00462361901600722
1.0573999999999	1.04591095810933E-05	0.000572861215456641	0.00462317744421273
1.0574999999999	1.04580996004002E-05	0.000572850593073645	0.00462273604972648
1.0575999999999	1.04570898785409E-05	0.000572839978074803	0.00462229483245402
1.0576999999999	1.04560804154079E-05	0.000572829370457687	0.00462185379230105
1.0577999999999	1.04550712108937E-05	0.00057281877021987	0.00462141292917318
1.0578999999999	1.04540622648909E-05	0.000572808177358894	0.00462097224297625
1.0579999999999	1.04530535772941E-05	0.00057279759187236	0.00462053173361602
