t	fs	fs	fs
0.955699999999911	0.0946910624982768	0.089774283389018	0.06968793851082
0.955799999999911	0.0947012916710205	0.0897855368837606	0.0697008046144641
0.955899999999911	0.0947115207915077	0.0897967902483309	0.0697136700646888
0.955999999999911	0.094721749859751	0.0898080434827566	0.069726534861821
0.956099999999911	0.0947319788757635	0.0898192965870653	0.0697393990061872
0.956199999999911	0.0947422078395578	0.0898305495612845	0.0697522624981138
0.956299999999911	0.0947524367511467	0.0898418024054419	0.0697651253379268
0.956399999999911	0.0947626656105431	0.089853055119565	0.0697779875259522
0.956499999999911	0.0947728944177597	0.0898643077036814	0.0697908490625158
0.956599999999911	0.0947831231728093	0.0898755601578185	0.069803709947943
0.956699999999911	0.0947933518757047	0.0898868124820038	0.0698165701825591
0.956799999999911	0.0948035805264586	0.0898980646762649	0.0698294297666893
0.956899999999911	0.0948138091250838	0.0899093167406292	0.0698422887006585
0.956999999999911	0.0948240376715931	0.0899205686751241	0.0698551469847914
0.957099999999911	0.0948342661659991	0.0899318204797771	0.0698680046194125
0.957199999999911	0.0948444946083147	0.0899430721546156	0.0698808616048461
0.957299999999911	0.0948547229985524	0.089954323699667	0.0698937179414164
0.957399999999911	0.0948649513367252	0.0899655751149585	0.0699065736294471
0.957499999999911	0.0948751796228455	0.0899768264005177	0.0699194286692621
0.957599999999911	0.0948854078569263	0.0899880775563717	0.0699322830611848
0.957699999999911	0.0948956360389801	0.089999328582548	0.0699451368055386
0.957799999999911	0.0949058641690197	0.0900105794790738	0.0699579899026464
0.957899999999911	0.0949160922470578	0.0900218302459764	0.0699708423528312
0.957999999999911	0.0949263202731069	0.0900330808832831	0.0699836941564158
0.958099999999911	0.0949365482471798	0.090044331391021	0.0699965453137226
0.958199999999911	0.0949467761692892	0.0900555817692174	0.0700093958250738
0.958299999999911	0.0949570040394477	0.0900668320178996	0.0700222456907916
0.958399999999911	0.0949672318576679	0.0900780821370946	0.070035094911198
0.958499999999911	0.0949774596239625	0.0900893321268297	0.0700479434866144
0.958599999999911	0.094987687338344	0.0901005819871321	0.0700607914173626
0.958699999999911	0.0949979150008253	0.0901118317180287	0.0700736387037637
0.958799999999911	0.0950081426114188	0.0901230813195468	0.0700864853461388
0.958899999999911	0.0950183701701371	0.0901343307917134	0.0700993313448089
0.958999999999911	0.095028597676993	0.0901455801345556	0.0701121767000946
0.959099999999911	0.0950388251319989	0.0901568293481004	0.0701250214123165
0.959199999999911	0.0950490525351674	0.090168078432375	0.0701378654817947
0.959299999999911	0.0950592798865113	0.0901793273874062	0.0701507089088495
0.959399999999911	0.0950695071860429	0.0901905762132212	0.0701635516938006
0.959499999999911	0.0950797344337748	0.0902018249098468	0.0701763938369678
0.959599999999911	0.0950899616297198	0.0902130734773101	0.0701892353386706
0.959699999999911	0.0951001887738902	0.0902243219156379	0.0702020761992283
0.959799999999911	0.0951104158662987	0.0902355702248573	0.0702149164189599
0.959899999999911	0.0951206429069578	0.0902468184049951	0.0702277559981845
0.959999999999911	0.0951308698958799	0.0902580664560781	0.0702405949372206
0.960099999999911	0.0951410968330777	0.0902693143781334	0.0702534332363868
0.960199999999911	0.0951513237185637	0.0902805621711877	0.0702662708960014
0.960299999999911	0.0951615505523503	0.0902918098352678	0.0702791079163825
0.960399999999911	0.0951717773344501	0.0903030573704006	0.070291944297848
0.960499999999911	0.0951820040648756	0.0903143047766129	0.0703047800407155
0.960599999999911	0.0951922307436392	0.0903255520539314	0.0703176151453027
0.960699999999911	0.0952024573707535	0.0903367992023829	0.0703304496119269
0.960799999999911	0.0952126839462309	0.0903480462219942	0.0703432834409051
0.96089999999991	0.0952229104700839	0.0903592931127919	0.0703561166325543
0.96099999999991	0.0952331369423249	0.0903705398748028	0.0703689491871912
0.96109999999991	0.0952433633629664	0.0903817865080536	0.0703817811051323
0.96119999999991	0.0952535897320209	0.0903930330125709	0.0703946123866939
0.96129999999991	0.0952638160495008	0.0904042793883813	0.0704074430321922
0.96139999999991	0.0952740423154184	0.0904155256355116	0.0704202730419431
0.96149999999991	0.0952842685297864	0.0904267717539883	0.0704331024162624
0.96159999999991	0.095294494692617	0.090438017743838	0.0704459311554656
0.96169999999991	0.0953047208039226	0.0904492636050873	0.070458759259868
0.96179999999991	0.0953149468637158	0.0904605093377628	0.0704715867297848
0.96189999999991	0.0953251728720088	0.0904717549418909	0.070484413565531
0.96199999999991	0.0953353988288142	0.0904830004174983	0.0704972397674212
0.96209999999991	0.0953456247341441	0.0904942457646114	0.0705100653357701
0.96219999999991	0.0953558505880111	0.0905054909832567	0.0705228902708921
0.96229999999991	0.0953660763904275	0.0905167360734607	0.0705357145731012
0.96239999999991	0.0953763021414057	0.0905279810352498	0.0705485382427115
0.96249999999991	0.095386527840958	0.0905392258686504	0.0705613612800368
0.96259999999991	0.0953967534890968	0.0905504705736891	0.0705741836853905
0.96269999999991	0.0954069790858344	0.0905617151503921	0.0705870054590862
0.96279999999991	0.0954172046311831	0.0905729595987858	0.070599826601437
0.96289999999991	0.0954274301251553	0.0905842039188967	0.070612647112756
0.96299999999991	0.0954376555677633	0.090595448110751	0.0706254669933558
0.96309999999991	0.0954478809590195	0.0906066921743751	0.0706382862435492
0.96319999999991	0.095458106298936	0.0906179361097952	0.0706511048636485
0.96329999999991	0.0954683315875253	0.0906291799170378	0.0706639228539659
0.96339999999991	0.0954785568247995	0.090640423596129	0.0706767402148136
0.96349999999991	0.0954887820107711	0.090651667147095	0.0706895569465033
0.96359999999991	0.0954990071454523	0.0906629105699622	0.0707023730493466
0.96369999999991	0.0955092322288553	0.0906741538647567	0.070715188523655
0.96379999999991	0.0955194572609924	0.0906853970315048	0.0707280033697398
0.96389999999991	0.0955296822418759	0.0906966400702326	0.0707408175879121
0.96399999999991	0.095539907171518	0.0907078829809663	0.0707536311784825
0.96409999999991	0.095550132049931	0.090719125763732	0.0707664441417619
0.96419999999991	0.0955603568771271	0.0907303684185558	0.0707792564780608
0.96429999999991	0.0955705816531185	0.090741610945464	0.0707920681876893
0.96439999999991	0.0955808063779175	0.0907528533444824	0.0708048792709576
0.96449999999991	0.0955910310515363	0.0907640956156373	0.0708176897281756
0.96459999999991	0.0956012556739871	0.0907753377589547	0.0708304995596531
0.96469999999991	0.095611480245282	0.0907865797744606	0.0708433087656994
0.96479999999991	0.0956217047654334	0.0907978216621811	0.070856117346624
0.96489999999991	0.0956319292344533	0.090809063422142	0.0708689253027359
0.96499999999991	0.095642153652354	0.0908203050543696	0.0708817326343441
0.96509999999991	0.0956523780191476	0.0908315465588896	0.0708945393417573
0.96519999999991	0.0956626023348463	0.090842787935728	0.0709073454252841
0.96529999999991	0.0956728265994623	0.0908540291849108	0.0709201508852329
0.96539999999991	0.0956830508130077	0.0908652703064639	0.0709329557219117
0.96549999999991	0.0956932749754947	0.0908765113004132	0.0709457599356287
0.96559999999991	0.0957034990869354	0.0908877521667845	0.0709585635266915
0.96569999999991	0.0957137231473419	0.0908989929056038	0.0709713664954078
0.96579999999991	0.0957239471567264	0.0909102335168968	0.0709841688420849
0.96589999999991	0.095734171115101	0.0909214740006894	0.0709969705670302
0.96599999999991	0.0957443950224778	0.0909327143570073	0.0710097716705505
0.96609999999991	0.0957546188788689	0.0909439545858765	0.0710225721529527
0.96619999999991	0.0957648426842865	0.0909551946873226	0.0710353720145435
0.96629999999991	0.0957750664387425	0.0909664346613714	0.0710481712556293
0.96639999999991	0.0957852901422491	0.0909776745080487	0.0710609698765164
0.96649999999991	0.0957955137948184	0.0909889142273801	0.0710737678775108
0.96659999999991	0.0958057373964624	0.0910001538193913	0.0710865652589184
0.96669999999991	0.0958159609471933	0.0910113932841082	0.0710993620210449
0.96679999999991	0.095826184447023	0.0910226326215562	0.0711121581641958
0.96689999999991	0.0958364078959636	0.091033871831761	0.0711249536886764
0.96699999999991	0.0958466312940272	0.0910451109147484	0.0711377485947918
0.96709999999991	0.0958568546412258	0.0910563498705438	0.0711505428828469
0.96719999999991	0.0958670779375714	0.091067588699173	0.0711633365531466
0.96729999999991	0.0958773011830761	0.0910788274006614	0.0711761296059952
0.96739999999991	0.0958875243777519	0.0910900659750346	0.0711889220416971
0.96749999999991	0.0958977475216108	0.0911013044223183	0.0712017138605567
0.96759999999991	0.0959079706146647	0.0911125427425378	0.0712145050628777
0.96769999999991	0.0959181936569258	0.0911237809357187	0.0712272956489641
0.96779999999991	0.0959284166484059	0.0911350190018865	0.0712400856191194
0.96789999999991	0.0959386395891171	0.0911462569410667	0.071252874973647
0.96799999999991	0.0959488624790713	0.0911574947532847	0.0712656637128502
0.96809999999991	0.0959590853182806	0.091168732438566	0.0712784518370319
0.96819999999991	0.0959693081067568	0.091179969996936	0.0712912393464951
0.96829999999991	0.095979530844512	0.09119120742842	0.0713040262415424
0.96839999999991	0.095989753531558	0.0912024447330435	0.0713168125224763
0.96849999999991	0.0959999761679069	0.0912136819108319	0.071329598189599
0.96859999999991	0.0960101987535706	0.0912249189618104	0.0713423832432127
0.96869999999991	0.0960204212885609	0.0912361558860045	0.0713551676836192
0.96879999999991	0.0960306437728899	0.0912473926834394	0.0713679515111203
0.96889999999991	0.0960408662065694	0.0912586293541405	0.0713807347260175
0.96899999999991	0.0960510885896113	0.0912698658981329	0.0713935173286121
0.96909999999991	0.0960613109220276	0.0912811023154421	0.0714062993192054
0.96919999999991	0.0960715332038302	0.0912923386060931	0.0714190806980982
0.96929999999991	0.0960817554350308	0.0913035747701114	0.0714318614655914
0.96939999999991	0.0960919776156415	0.0913148108075219	0.0714446416219856
0.96949999999991	0.0961021997456741	0.0913260467183501	0.0714574211675811
0.96959999999991	0.0961124218251405	0.091337282502621	0.0714702001026782
0.96969999999991	0.0961226438540525	0.0913485181603598	0.071482978427577
0.96979999999991	0.096132865832422	0.0913597536915916	0.0714957561425773
0.96989999999991	0.0961430877602608	0.0913709890963416	0.0715085332479787
0.969999999999909	0.0961533096375807	0.0913822243746349	0.0715213097440807
0.970099999999909	0.0961635314643937	0.0913934595264965	0.0715340856311826
0.970199999999909	0.0961737532407115	0.0914046945519516	0.0715468609095836
0.970299999999909	0.096183974966546	0.0914159294510252	0.0715596355795825
0.970399999999909	0.096194196641909	0.0914271642237423	0.0715724096414781
0.970499999999909	0.0962044182668123	0.0914383988701279	0.0715851830955689
0.970599999999909	0.0962146398412676	0.0914496333902072	0.0715979559421533
0.970699999999909	0.0962248613652869	0.0914608677840049	0.0716107281815296
0.970799999999909	0.0962350828388818	0.0914721020515462	0.0716234998139955
0.970899999999909	0.0962453042620641	0.091483336192856	0.0716362708398491
0.970999999999909	0.0962555256348458	0.0914945702079591	0.0716490412593878
0.971099999999909	0.0962657469572384	0.0915058040968806	0.0716618110729092
0.971199999999909	0.0962759682292538	0.0915170378596453	0.0716745802807104
0.971299999999909	0.0962861894509037	0.0915282714962782	0.0716873488830887
0.971399999999909	0.0962964106221998	0.091539505006804	0.0717001168803407
0.971499999999909	0.096306631743154	0.0915507383912476	0.0717128842727633
0.971599999999909	0.096316852813778	0.0915619716496339	0.071725651060653
0.971699999999909	0.0963270738340834	0.0915732047819877	0.071738417244306
0.971799999999909	0.0963372948040821	0.0915844377883337	0.0717511828240186
0.971899999999909	0.0963475157237856	0.0915956706686968	0.0717639478000867
0.971999999999909	0.0963577365932058	0.0916069034231017	0.0717767121728061
0.972099999999909	0.0963679574123543	0.0916181360515732	0.0717894759424723
0.972199999999909	0.0963781781812429	0.091629368554136	0.0718022391093809
0.972299999999909	0.0963883988998832	0.0916406009308149	0.071815001673827
0.972399999999909	0.0963986195682869	0.0916518331816344	0.0718277636361056
0.972499999999909	0.0964088401864656	0.0916630653066193	0.0718405249965117
0.972599999999909	0.0964190607544311	0.0916742973057943	0.0718532857553399
0.972699999999909	0.0964292812721951	0.091685529179184	0.0718660459128848
0.972799999999909	0.096439501739769	0.091696760926813	0.0718788054694405
0.972899999999909	0.0964497221571648	0.091707992548706	0.0718915644253013
0.972999999999909	0.0964599425243939	0.0917192240448874	0.0719043227807611
0.973099999999909	0.0964701628414679	0.0917304554153821	0.0719170805361137
0.973199999999909	0.0964803831083987	0.0917416866602143	0.0719298376916527
0.973299999999909	0.0964906033251976	0.0917529177794088	0.0719425942476714
0.973399999999909	0.0965008234918765	0.0917641487729901	0.0719553502044631
0.973499999999909	0.0965110436084468	0.0917753796409826	0.0719681055623208
0.973599999999909	0.0965212636749203	0.0917866103834108	0.0719808603215374
0.973699999999909	0.0965314836913084	0.0917978410002993	0.0719936144824055
0.973799999999909	0.0965417036576228	0.0918090714916725	0.0720063680452177
0.973899999999909	0.096551923573875	0.0918203018575548	0.0720191210102663
0.973999999999909	0.0965621434400767	0.0918315320979707	0.0720318733778433
0.974099999999909	0.0965723632562395	0.0918427622129445	0.0720446251482408
0.974199999999909	0.0965825830223748	0.0918539922025007	0.0720573763217504
0.974299999999909	0.0965928027384942	0.0918652220666636	0.0720701268986639
0.974399999999909	0.0966030224046093	0.0918764518054576	0.0720828768792726
0.974499999999909	0.0966132420207317	0.091887681418907	0.0720956262638677
0.974599999999909	0.0966234615868728	0.0918989109070362	0.0721083750527402
0.974699999999909	0.0966336811030443	0.0919101402698695	0.0721211232461811
0.974799999999909	0.0966439005692576	0.0919213695074311	0.072133870844481
0.974899999999909	0.0966541199855242	0.0919325986197453	0.0721466178479304
0.974999999999909	0.0966643393518557	0.0919438276068365	0.0721593642568197
0.975099999999909	0.0966745586682636	0.0919550564687288	0.0721721100714389
0.975199999999909	0.0966847779347594	0.0919662852054464	0.0721848552920781
0.975299999999909	0.0966949971513545	0.0919775138170136	0.072197599919027
0.975399999999909	0.0967052163180605	0.0919887423034546	0.0722103439525752
0.975499999999909	0.0967154354348888	0.0919999706647935	0.0722230873930122
0.975599999999909	0.0967256545018509	0.0920111989010544	0.0722358302406271
0.975699999999909	0.0967358735189583	0.0920224270122617	0.0722485724957092
0.975799999999909	0.0967460924862225	0.0920336549984392	0.0722613141585472
0.975899999999909	0.0967563114036548	0.0920448828596112	0.0722740552294298
0.975999999999909	0.0967665302712668	0.0920561105958018	0.0722867957086457
0.976099999999909	0.0967767490890699	0.092067338207035	0.072299535596483
0.976199999999909	0.0967869678570755	0.0920785656933349	0.0723122748932301
0.976299999999909	0.096797186575295	0.0920897930547255	0.0723250135991748
0.976399999999909	0.0968074052437399	0.0921010202912309	0.0723377517146051
0.976499999999909	0.0968176238624216	0.092112247402875	0.0723504892398085
0.976599999999909	0.0968278424313515	0.0921234743896819	0.0723632261750725
0.976699999999909	0.096838060950541	0.0921347012516755	0.0723759625206843
0.976799999999909	0.0968482794200015	0.0921459279888798	0.0723886982769312
0.976899999999909	0.0968584978397444	0.0921571546013187	0.0724014334440999
0.976999999999909	0.0968687162097811	0.0921683810890162	0.0724141680224772
0.977099999999909	0.0968789345301229	0.0921796074519961	0.0724269020123498
0.977199999999909	0.0968891528007812	0.0921908336902824	0.0724396354140039
0.977299999999909	0.0968993710217674	0.0922020598038989	0.0724523682277259
0.977399999999909	0.0969095891930929	0.0922132857928695	0.0724651004538016
0.977499999999909	0.096919807314769	0.092224511657218	0.0724778320925171
0.977599999999909	0.096930025386807	0.0922357373969683	0.072490563144158
0.977699999999909	0.0969402434092183	0.0922469630121442	0.0725032936090096
0.977799999999909	0.0969504613820142	0.0922581885027694	0.0725160234873576
0.977899999999909	0.096960679305206	0.0922694138688677	0.0725287527794868
0.977999999999909	0.0969708971788051	0.092280639110463	0.0725414814856823
0.978099999999909	0.0969811150028228	0.0922918642275789	0.072554209606229
0.978199999999909	0.0969913327772704	0.0923030892202391	0.0725669371414114
0.978299999999909	0.0970015505021591	0.0923143140884675	0.072579664091514
0.978399999999909	0.0970117681775004	0.0923255388322876	0.0725923904568209
0.978499999999909	0.0970219858033054	0.0923367634517231	0.0726051162376165
0.978599999999909	0.0970322033795854	0.0923479879467978	0.0726178414341844
0.978699999999909	0.0970424209063518	0.0923592123175352	0.0726305660468085
0.978799999999909	0.0970526383836157	0.092370436563959	0.0726432900757724
0.978899999999909	0.0970628558113886	0.0923816606860928	0.0726560135213594
0.978999999999909	0.0970730731896815	0.0923928846839603	0.0726687363838527
0.979099999999908	0.0970832905185058	0.0924041085575849	0.0726814586635354
0.979199999999908	0.0970935077978727	0.0924153323069902	0.0726941803606904
0.979299999999908	0.0971037250277934	0.0924265559321998	0.0727069014756002
0.979399999999908	0.0971139422082793	0.0924377794332372	0.0727196220085475
0.979499999999908	0.0971241593393414	0.092449002810126	0.0727323419598145
0.979599999999908	0.097134376420991	0.0924602260628896	0.0727450613296835
0.979699999999908	0.0971445934532394	0.0924714491915516	0.0727577801184363
0.979799999999908	0.0971548104360977	0.0924826721961353	0.0727704983263549
0.979899999999908	0.0971650273695772	0.0924938950766642	0.0727832159537208
0.979999999999908	0.0971752442536889	0.0925051178331618	0.0727959330008155
0.980099999999908	0.0971854610884442	0.0925163404656515	0.0728086494679204
0.980199999999908	0.0971956778738542	0.0925275629741567	0.0728213653553164
0.980299999999908	0.0972058946099301	0.0925387853587007	0.0728340806632846
0.980399999999908	0.097216111296683	0.092550007619307	0.0728467953921057
0.980499999999908	0.0972263279341241	0.0925612297559988	0.0728595095420604
0.980599999999908	0.0972365445222646	0.0925724517687996	0.0728722231134289
0.980699999999908	0.0972467610611156	0.0925836736577327	0.0728849361064916
0.980799999999908	0.0972569775506882	0.0925948954228212	0.0728976485215286
0.980899999999908	0.0972671939909936	0.0926061170640887	0.0729103603588198
0.980999999999908	0.0972774103820429	0.0926173385815582	0.0729230716186447
0.981099999999908	0.0972876267238473	0.0926285599752531	0.0729357823012831
0.981199999999908	0.0972978430164178	0.0926397812451965	0.0729484924070143
0.981299999999908	0.0973080592597656	0.0926510023914119	0.0729612019361175
0.981399999999908	0.0973182754539018	0.0926622234139222	0.0729739108888717
0.981499999999908	0.0973284915988375	0.0926734443127508	0.0729866192655558
0.981599999999908	0.0973387076945837	0.0926846650879207	0.0729993270664485
0.981699999999908	0.0973489237411516	0.0926958857394553	0.0730120342918282
0.981799999999908	0.0973591397385522	0.0927071062673775	0.0730247409419734
0.981899999999908	0.0973693556867966	0.0927183266717105	0.0730374470171622
0.981999999999908	0.0973795715858959	0.0927295469524775	0.0730501525176726
0.982099999999908	0.0973897874358612	0.0927407671097015	0.0730628574437824
0.982199999999908	0.0974000032367034	0.0927519871434057	0.0730755617957692
0.982299999999908	0.0974102189884337	0.092763207053613	0.0730882655739107
0.982399999999908	0.0974204346910631	0.0927744268403465	0.073100968778484
0.982499999999908	0.0974306503446026	0.0927856465036292	0.0731136714097664
0.982599999999908	0.0974408659490633	0.0927968660434843	0.0731263734680347
0.982699999999908	0.0974510815044561	0.0928080854599346	0.0731390749535658
0.982799999999908	0.0974612970107921	0.0928193047530031	0.0731517758666363
0.982899999999908	0.0974715124680824	0.0928305239227128	0.0731644762075226
0.982999999999908	0.0974817278763379	0.0928417429690867	0.0731771759765011
0.983099999999908	0.0974919432355696	0.0928529618921477	0.0731898751738478
0.983199999999908	0.0975021585457885	0.0928641806919187	0.0732025737998387
0.983299999999908	0.0975123738070056	0.0928753993684227	0.0732152718547496
0.983399999999908	0.0975225890192318	0.0928866179216824	0.0732279693388561
0.983499999999908	0.0975328041824783	0.0928978363517208	0.0732406662524335
0.983599999999908	0.0975430192967558	0.0929090546585607	0.0732533625957571
0.983699999999908	0.0975532343620755	0.092920272842225	0.0732660583691022
0.983799999999908	0.0975634493784481	0.0929314909027365	0.0732787535727434
0.983899999999908	0.0975736643458848	0.092942708840118	0.0732914482069557
0.983999999999908	0.0975838792643964	0.0929539266543922	0.0733041422720136
0.984099999999908	0.0975940941339939	0.0929651443455821	0.0733168357681915
0.984199999999908	0.0976043089546882	0.0929763619137102	0.0733295286957636
0.984299999999908	0.0976145237264903	0.0929875793587994	0.073342221055004
0.984399999999908	0.0976247384494109	0.0929987966808725	0.0733549128461866
0.984499999999908	0.0976349531234612	0.093010013879952	0.0733676040695851
0.984599999999908	0.0976451677486519	0.0930212309560607	0.0733802947254732
0.984699999999908	0.097655382324994	0.0930324479092213	0.0733929848141242
0.984799999999908	0.0976655968524984	0.0930436647394565	0.0734056743358112
0.984899999999908	0.0976758113311759	0.0930548814467888	0.0734183632908075
0.984999999999908	0.0976860257610375	0.093066098031241	0.0734310516793858
0.985099999999908	0.0976962401420939	0.0930773144928357	0.0734437395018189
0.985199999999908	0.0977064544743562	0.0930885308315954	0.0734564267583793
0.985299999999908	0.0977166687578351	0.0930997470475427	0.0734691134493395
0.985399999999908	0.0977268829925416	0.0931109631407002	0.0734817995749716
0.985499999999908	0.0977370971784864	0.0931221791110905	0.0734944851355476
0.985599999999908	0.0977473113156804	0.0931333949587361	0.0735071701313395
0.985699999999908	0.0977575254041345	0.0931446106836595	0.0735198545626189
0.985799999999908	0.0977677394438594	0.0931558262858832	0.0735325384296574
0.985899999999908	0.0977779534348661	0.0931670417654298	0.0735452217327264
0.985999999999908	0.0977881673771653	0.0931782571223217	0.0735579044720971
0.986099999999908	0.0977983812707678	0.0931894723565813	0.0735705866480405
0.986199999999908	0.0978085951156846	0.0932006874682311	0.0735832682608275
0.986299999999908	0.0978188089119262	0.0932119024572935	0.0735959493107287
0.986399999999908	0.0978290226595037	0.093223117323791	0.0736086297980148
0.986499999999908	0.0978392363584277	0.0932343320677459	0.0736213097229561
0.986599999999908	0.097849450008709	0.0932455466891807	0.0736339890858228
0.986699999999908	0.0978596636103585	0.0932567611881176	0.0736466678868849
0.986799999999908	0.0978698771633868	0.0932679755645791	0.0736593461264123
0.986899999999908	0.0978800906678048	0.0932791898185875	0.0736720238046747
0.986999999999908	0.0978903041236232	0.093290403950165	0.0736847009219416
0.987099999999908	0.0979005175308528	0.0933016179593341	0.0736973774784825
0.987199999999908	0.0979107308895043	0.0933128318461169	0.0737100534745665
0.987299999999908	0.0979209441995885	0.0933240456105358	0.0737227289104626
0.987399999999908	0.0979311574611161	0.093335259252613	0.0737354037864397
0.987499999999908	0.0979413706740979	0.0933464727723708	0.0737480781027665
0.987599999999908	0.0979515838385445	0.0933576861698314	0.0737607518597117
0.987699999999908	0.0979617969544667	0.0933688994450169	0.0737734250575434
0.987799999999908	0.0979720100218751	0.0933801125979496	0.07378609769653
0.987899999999908	0.0979822230407806	0.0933913256286518	0.0737987697769395
0.987999999999908	0.0979924360111938	0.0934025385371454	0.0738114412990397
0.988099999999908	0.0980026489331254	0.0934137513234528	0.0738241122630984
0.988199999999907	0.098012861806586	0.0934249639875959	0.0738367826693831
0.988299999999907	0.0980230746315864	0.093436176529597	0.0738494525181612
0.988399999999907	0.0980332874081373	0.0934473889494781	0.0738621218096999
0.988499999999907	0.0980435001362493	0.0934586012472614	0.0738747905442663
0.988599999999907	0.0980537128159331	0.0934698134229688	0.0738874587221272
0.988699999999907	0.0980639254471993	0.0934810254766225	0.0739001263435494
0.988799999999907	0.0980741380300586	0.0934922374082445	0.0739127934087995
0.988899999999907	0.0980843505645217	0.0935034492178568	0.0739254599181438
0.988999999999907	0.0980945630505991	0.0935146609054814	0.0739381258718485
0.989099999999907	0.0981047754883016	0.0935258724711404	0.0739507912701797
0.989199999999907	0.0981149878776397	0.0935370839148556	0.0739634561134034
0.989299999999907	0.098125200218624	0.0935482952366491	0.0739761204017852
0.989399999999907	0.0981354125112653	0.0935595064365428	0.0739887841355907
0.989499999999907	0.098145624755574	0.0935707175145587	0.0740014473150853
0.989599999999907	0.0981558369515609	0.0935819284707186	0.0740141099405344
0.989699999999907	0.0981660490992365	0.0935931393050445	0.0740267720122029
0.989799999999907	0.0981762611986113	0.0936043500175583	0.0740394335303557
0.989899999999907	0.0981864732496961	0.0936155606082817	0.0740520944952577
0.989999999999907	0.0981966852525013	0.0936267710772368	0.0740647549071734
0.990099999999907	0.0982068972070375	0.0936379814244452	0.0740774147663672
0.990199999999907	0.0982171091133154	0.0936491916499289	0.0740900740731035
0.990299999999907	0.0982273209713455	0.0936604017537097	0.0741027328276463
0.990399999999907	0.0982375327811382	0.0936716117358093	0.0741153910302595
0.990499999999907	0.0982477445427043	0.0936828215962495	0.074128048681207
0.990599999999907	0.0982579562560542	0.0936940313350521	0.0741407057807523
0.990699999999907	0.0982681679211985	0.0937052409522389	0.0741533623291589
0.990799999999907	0.0982783795381477	0.0937164504478315	0.0741660183266901
0.990899999999907	0.0982885911069123	0.0937276598218518	0.074178673773609
0.990999999999907	0.0982988026275028	0.0937388690743213	0.0741913286701786
0.991099999999907	0.0983090140999299	0.0937500782052618	0.0742039830166617
0.991199999999907	0.0983192255242039	0.093761287214695	0.0742166368133208
0.991299999999907	0.0983294369003354	0.0937724961026425	0.0742292900604186
0.991399999999907	0.0983396482283349	0.0937837048691259	0.0742419427582173
0.991499999999907	0.0983498595082129	0.093794913514167	0.074254594906979
0.991599999999907	0.0983600707399799	0.0938061220377872	0.0742672465069659
0.991699999999907	0.0983702819236463	0.0938173304400083	0.0742798975584396
0.991799999999907	0.0983804930592226	0.0938285387208517	0.0742925480616619
0.991899999999907	0.0983907041467193	0.093839746880339	0.0743051980168942
0.991999999999907	0.0984009151861469	0.0938509549184919	0.074317847424398
0.992099999999907	0.0984111261775158	0.0938621628353318	0.0743304962844345
0.992199999999907	0.0984213371208365	0.0938733706308802	0.0743431445972646
0.992299999999907	0.0984315480161193	0.0938845783051587	0.0743557923631492
0.992399999999907	0.0984417588633749	0.0938957858581887	0.074368439582349
0.992499999999907	0.0984519696626135	0.0939069932899918	0.0743810862551245
0.992599999999907	0.0984621804138456	0.0939182006005894	0.0743937323817362
0.992699999999907	0.0984723911170817	0.0939294077900029	0.0744063779624443
0.992799999999907	0.0984826017723321	0.0939406148582537	0.0744190229975088
0.992899999999907	0.0984928123796073	0.0939518218053634	0.0744316674871897
0.992999999999907	0.0985030229389177	0.0939630286313532	0.0744443114317467
0.993099999999907	0.0985132334502736	0.0939742353362446	0.0744569548314393
0.993199999999907	0.0985234439136855	0.0939854419200589	0.074469597686527
0.993299999999907	0.0985336543291638	0.0939966483828175	0.074482239997269
0.993399999999907	0.0985438646967188	0.0940078547245417	0.0744948817639245
0.993499999999907	0.0985540750163609	0.0940190609452529	0.0745075229867525
0.993599999999907	0.0985642852881005	0.0940302670449724	0.0745201636660116
0.993699999999907	0.0985744955119479	0.0940414730237215	0.0745328038019605
0.993799999999907	0.0985847056879135	0.0940526788815213	0.0745454433948577
0.993899999999907	0.0985949158160077	0.0940638846183933	0.0745580824449616
0.993999999999907	0.0986051258962408	0.0940750902343587	0.0745707209525302
0.994099999999907	0.0986153359286231	0.0940862957294386	0.0745833589178215
0.994199999999907	0.0986255459131651	0.0940975011036544	0.0745959963410934
0.994299999999907	0.0986357558498769	0.0941087063570272	0.0746086332226035
0.994399999999907	0.0986459657387689	0.0941199114895782	0.0746212695626094
0.994499999999907	0.0986561755798516	0.0941311165013286	0.0746339053613684
0.994599999999907	0.098666385373135	0.0941423213922996	0.0746465406191378
0.994699999999907	0.0986765951186297	0.0941535261625122	0.0746591753361744
0.994799999999907	0.0986868048163458	0.0941647308119877	0.0746718095127354
0.994899999999907	0.0986970144662937	0.0941759353407471	0.0746844431490773
0.994999999999907	0.0987072240684836	0.0941871397488115	0.0746970762454567
0.995099999999907	0.0987174336229259	0.0941983440362021	0.0747097088021301
0.995199999999907	0.0987276431296308	0.0942095482029399	0.0747223408193536
0.995299999999907	0.0987378525886086	0.094220752249046	0.0747349722973834
0.995399999999907	0.0987480619998695	0.0942319561745413	0.0747476032364755
0.995499999999907	0.0987582713634239	0.094243159979447	0.0747602336368856
0.995599999999907	0.0987684806792819	0.0942543636637841	0.0747728634988692
0.995699999999907	0.0987786899474538	0.0942655672275734	0.074785492822682
0.995799999999907	0.0987888991679499	0.0942767706708361	0.0747981216085791
0.995899999999907	0.0987991083407804	0.0942879739935931	0.0748107498568158
