t	Rg	Rg	Rg
1.83719999999981	7.64619161280987E-05	0.00139632675954026	0.00974807063594878
1.83729999999981	7.64625599906742E-05	0.00139637422540835	0.0097484201047868
1.83739999999981	7.64632038265677E-05	0.00139642168385445	0.00974876957310511
1.83749999999981	7.64638476357826E-05	0.00139646913487476	0.0097491190409058
1.83759999999981	7.64644914183221E-05	0.00139651657846548	0.00974946850819097
1.83769999999981	7.64651351741895E-05	0.00139656401462279	0.00974981797496271
1.83779999999981	7.64657789033882E-05	0.00139661144334291	0.00975016744122311
1.83789999999981	7.64664226059214E-05	0.00139665886462201	0.00975051690697428
1.83799999999981	7.64670662817925E-05	0.00139670627845631	0.0097508663722183
1.83809999999981	7.64677099310047E-05	0.001396753684842	0.00975121583695727
1.83819999999981	7.64683535535613E-05	0.00139680108377527	0.00975156530119329
1.83829999999981	7.64689971494656E-05	0.00139684847525232	0.00975191476492845
1.83839999999981	7.6469640718721E-05	0.00139689585926935	0.00975226422816484
1.83849999999981	7.64702842613307E-05	0.00139694323582256	0.00975261369090456
1.83859999999981	7.64709277772979E-05	0.00139699060490813	0.0097529631531497
1.83869999999981	7.64715712666261E-05	0.00139703796652227	0.00975331261490236
1.83879999999981	7.64722147293184E-05	0.00139708532066117	0.00975366207616463
1.83889999999981	7.64728581653783E-05	0.00139713266732103	0.0097540115369386
1.83899999999981	7.64735015748089E-05	0.00139718000649805	0.00975436099722636
1.83909999999981	7.64741449576135E-05	0.00139722733818843	0.00975471045703001
1.83919999999981	7.64747883137956E-05	0.00139727466238835	0.00975505991635165
1.83929999999981	7.64754316433582E-05	0.00139732197909401	0.00975540937519336
1.83939999999981	7.64760749463048E-05	0.00139736928830162	0.00975575883355723
1.83949999999981	7.64767182226386E-05	0.00139741659000737	0.00975610829144537
1.83959999999981	7.6477361472363E-05	0.00139746388420745	0.00975645774885986
1.83969999999981	7.64780046954811E-05	0.00139751117089807	0.00975680720580279
1.83979999999981	7.64786478919963E-05	0.00139755845007541	0.00975715666227625
1.83989999999981	7.64792910619118E-05	0.00139760572173568	0.00975750611828235
1.83999999999981	7.6479934205231E-05	0.00139765298587508	0.00975785557382317
1.84009999999981	7.64805773219572E-05	0.00139770024248979	0.00975820502890079
1.84019999999981	7.64812204120936E-05	0.00139774749157601	0.00975855448351732
1.84029999999981	7.64818634756435E-05	0.00139779473312995	0.00975890393767485
1.84039999999981	7.64825065126101E-05	0.0013978419671478	0.00975925339137546
1.84049999999981	7.64831495229969E-05	0.00139788919362575	0.00975960284462124
1.84059999999981	7.64837925068069E-05	0.00139793641256001	0.0097599522974143
1.84069999999981	7.64844354640437E-05	0.00139798362394677	0.00976030174975671
1.84079999999981	7.64850783947103E-05	0.00139803082778222	0.00976065120165057
1.84089999999981	7.64857212988101E-05	0.00139807802406257	0.00976100065309797
1.84099999999981	7.64863641763464E-05	0.001398125212784	0.00976135010410099
1.84109999999981	7.64870070273225E-05	0.00139817239394273	0.00976169955466174
1.84119999999981	7.64876498517415E-05	0.00139821956753494	0.0097620490047823
1.84129999999981	7.64882926496069E-05	0.00139826673355684	0.00976239845446476
1.84139999999981	7.64889354209219E-05	0.00139831389200461	0.0097627479037112
1.84149999999981	7.64895781656897E-05	0.00139836104287446	0.00976309735252373
1.84159999999981	7.64902208839137E-05	0.00139840818616259	0.00976344680090442
1.84169999999981	7.64908635755971E-05	0.00139845532186518	0.00976379624885537
1.84179999999981	7.64915062407431E-05	0.00139850244997845	0.00976414569637867
1.84189999999981	7.64921488793552E-05	0.00139854957049859	0.0097644951434764
1.84199999999981	7.64927914914364E-05	0.00139859668342179	0.00976484459015066
1.84209999999981	7.64934340769902E-05	0.00139864378874425	0.00976519403640353
1.84219999999981	7.64940766360197E-05	0.00139869088646218	0.0097655434822371
1.84229999999981	7.64947191685283E-05	0.00139873797657176	0.00976589292765346
1.84239999999981	7.64953616745193E-05	0.00139878505906921	0.0097662423726547
1.84249999999981	7.64960041539958E-05	0.0013988321339507	0.00976659181724291
1.84259999999981	7.64966466069611E-05	0.00139887920121245	0.00976694126142017
1.84269999999981	7.64972890334186E-05	0.00139892626085066	0.00976729070518858
1.84279999999981	7.64979314333715E-05	0.00139897331286151	0.00976764014855021
1.84289999999981	7.64985738068231E-05	0.00139902035724121	0.00976798959150716
1.84299999999981	7.64992161537766E-05	0.00139906739398596	0.00976833903406152
1.84309999999981	7.64998584742353E-05	0.00139911442309196	0.00976868847621537
1.84319999999981	7.65005007682025E-05	0.0013991614445554	0.00976903791797079
1.84329999999981	7.65011430356814E-05	0.00139920845837249	0.00976938735932989
1.84339999999981	7.65017852766753E-05	0.00139925546453942	0.00976973680029474
1.84349999999981	7.65024274911875E-05	0.00139930246305239	0.00977008624086743
1.84359999999981	7.65030696792212E-05	0.0013993494539076	0.00977043568105004
1.84369999999981	7.65037118407797E-05	0.00139939643710126	0.00977078512084467
1.84379999999981	7.65043539758663E-05	0.00139944341262955	0.00977113456025339
1.84389999999981	7.65049960844842E-05	0.00139949038048869	0.0097714839992783
1.84399999999981	7.65056381666366E-05	0.00139953734067487	0.00977183343792148
1.84409999999981	7.65062802223269E-05	0.00139958429318428	0.00977218287618502
1.84419999999981	7.65069222515583E-05	0.00139963123801314	0.009772532314071
1.84429999999981	7.65075642543341E-05	0.00139967817515764	0.00977288175158151
1.84439999999981	7.65082062306575E-05	0.00139972510461397	0.00977323118871864
1.84449999999981	7.65088481805317E-05	0.00139977202637835	0.00977358062548446
1.84459999999981	7.65094901039601E-05	0.00139981894044698	0.00977393006188106
1.84469999999981	7.65101320009459E-05	0.00139986584681604	0.00977427949791054
1.84479999999981	7.65107738714924E-05	0.00139991274548175	0.00977462893357497
1.84489999999981	7.65114157156027E-05	0.0013999596364403	0.00977497836887643
1.84499999999981	7.65120575332802E-05	0.0014000065196879	0.00977532780381702
1.84509999999981	7.65126993245282E-05	0.00140005339522074	0.00977567723839882
1.84519999999981	7.65133410893498E-05	0.00140010026303504	0.00977602667262391
1.84529999999981	7.65139828277483E-05	0.00140014712312698	0.00977637610649437
1.84539999999981	7.65146245397271E-05	0.00140019397549278	0.0097767255400123
1.84549999999981	7.65152662252892E-05	0.00140024082012863	0.00977707497317976
1.84559999999981	7.65159078844381E-05	0.00140028765703074	0.00977742440599886
1.84569999999981	7.65165495171769E-05	0.0014003344861953	0.00977777383847166
1.84579999999981	7.65171911235089E-05	0.00140038130761853	0.00977812327060026
1.84589999999981	7.65178327034373E-05	0.00140042812129662	0.00977847270238674
1.84599999999981	7.65184742569654E-05	0.00140047492722577	0.00977882213383318
1.84609999999981	7.65191157840965E-05	0.0014005217254022	0.00977917156494166
1.84619999999981	7.65197572848337E-05	0.0014005685158221	0.00977952099571426
1.84629999999981	7.65203987591804E-05	0.00140061529848167	0.00977987042615308
1.84639999999981	7.65210402071398E-05	0.00140066207337713	0.00978021985626019
1.84649999999981	7.65216816287151E-05	0.00140070884050467	0.00978056928603767
1.84659999999981	7.65223230239096E-05	0.00140075559986049	0.00978091871548761
1.84669999999981	7.65229643927265E-05	0.00140080235144081	0.00978126814461208
1.84679999999981	7.65236057351691E-05	0.00140084909524182	0.00978161757341318
1.84689999999981	7.65242470512406E-05	0.00140089583125974	0.00978196700189298
1.84699999999981	7.65248883409443E-05	0.00140094255949075	0.00978231643005356
1.84709999999981	7.65255296042833E-05	0.00140098927993108	0.00978266585789701
1.84719999999981	7.6526170841261E-05	0.00140103599257693	0.00978301528542541
1.84729999999981	7.65268120518806E-05	0.00140108269742449	0.00978336471264083
1.84739999999981	7.65274532361454E-05	0.00140112939446998	0.00978371413954537
1.84749999999981	7.65280943940585E-05	0.0014011760837096	0.00978406356614109
1.84759999999981	7.65287355256232E-05	0.00140122276513956	0.00978441299243009
1.84769999999981	7.65293766308428E-05	0.00140126943875607	0.00978476241841443
1.84779999999981	7.65300177097204E-05	0.00140131610455532	0.00978511184409621
1.84789999999981	7.65306587622594E-05	0.00140136276253353	0.00978546126947751
1.84799999999981	7.6531299788463E-05	0.00140140941268691	0.0097858106945604
1.84809999999981	7.65319407883344E-05	0.00140145605501166	0.00978616011934696
1.84819999999981	7.65325817618768E-05	0.00140150268950398	0.00978650954383927
1.84829999999981	7.65332227090935E-05	0.00140154931616009	0.00978685896803942
1.84839999999981	7.65338636299877E-05	0.0014015959349762	0.00978720839194948
1.84849999999981	7.65345045245627E-05	0.00140164254594851	0.00978755781557154
1.84859999999981	7.65351453928217E-05	0.00140168914907323	0.00978790723890766
1.84869999999981	7.65357862347678E-05	0.00140173574434656	0.00978825666195994
1.84879999999981	7.65364270504045E-05	0.00140178233176473	0.00978860608473046
1.84889999999981	7.65370678397348E-05	0.00140182891132393	0.00978895550722128
1.84899999999981	7.65377086027621E-05	0.00140187548302037	0.00978930492943449
1.84909999999981	7.65383493394895E-05	0.00140192204685028	0.00978965435137216
1.84919999999981	7.65389900499203E-05	0.00140196860280984	0.00979000377303639
1.84929999999981	7.65396307340577E-05	0.00140201515089528	0.00979035319442924
1.84939999999981	7.6540271391905E-05	0.00140206169110281	0.00979070261555279
1.84949999999981	7.65409120234653E-05	0.00140210822342864	0.00979105203640913
1.84959999999981	7.6541552628742E-05	0.00140215474786897	0.00979140145700032
1.84969999999981	7.65421932077382E-05	0.00140220126442002	0.00979175087732845
1.84979999999981	7.65428337604571E-05	0.00140224777307799	0.0097921002973956
1.84989999999981	7.65434742869021E-05	0.00140229427383911	0.00979244971720384
1.84999999999981	7.65441147870762E-05	0.00140234076669959	0.00979279913675526
1.85009999999981	7.65447552609828E-05	0.00140238725165563	0.00979314855605192
1.85019999999981	7.65453957086251E-05	0.00140243372870344	0.00979349797509591
1.85029999999981	7.65460361300063E-05	0.00140248019783925	0.0097938473938893
1.85039999999981	7.65466765251295E-05	0.00140252665905926	0.00979419681243416
1.85049999999981	7.65473168939982E-05	0.00140257311235969	0.00979454623073259
1.85059999999981	7.65479572366154E-05	0.00140261955773674	0.00979489564878665
1.85069999999981	7.65485975529843E-05	0.00140266599518665	0.00979524506659842
1.85079999999981	7.65492378431083E-05	0.00140271242470561	0.00979559448416998
1.85089999999981	7.65498781069906E-05	0.00140275884628984	0.0097959439015034
1.85099999999981	7.65505183446342E-05	0.00140280525993557	0.00979629331860075
1.85109999999981	7.65511585560426E-05	0.001402851665639	0.00979664273546413
1.85119999999981	7.65517987412188E-05	0.00140289806339634	0.00979699215209559
1.85129999999981	7.65524389001662E-05	0.00140294445320383	0.00979734156849722
1.85139999999981	7.65530790328879E-05	0.00140299083505766	0.0097976909846711
1.85149999999981	7.65537191393871E-05	0.00140303720895406	0.00979804040061929
1.85159999999981	7.65543592196671E-05	0.00140308357488924	0.00979838981634387
1.85169999999981	7.65549992737311E-05	0.00140312993285943	0.00979873923184693
1.85179999999981	7.65556393015824E-05	0.00140317628286083	0.00979908864713052
1.85189999999981	7.6556279303224E-05	0.00140322262488967	0.00979943806219674
1.85199999999981	7.65569192786592E-05	0.00140326895894217	0.00979978747704765
1.85209999999981	7.65575592278913E-05	0.00140331528501453	0.00980013689168533
1.85219999999981	7.65581991509235E-05	0.00140336160310299	0.00980048630611184
1.85229999999981	7.65588390477589E-05	0.00140340791320376	0.00980083572032928
1.85239999999981	7.65594789184009E-05	0.00140345421531306	0.00980118513433971
1.85249999999981	7.65601187628525E-05	0.00140350050942711	0.00980153454814521
1.85259999999981	7.65607585811171E-05	0.00140354679554213	0.00980188396174784
1.85269999999981	7.65613983731977E-05	0.00140359307365434	0.00980223337514969
1.85279999999981	7.65620381390977E-05	0.00140363934375996	0.00980258278835282
1.85289999999981	7.65626778788203E-05	0.00140368560585522	0.00980293220135932
1.85299999999981	7.65633175923686E-05	0.00140373185993632	0.00980328161417125
1.85309999999981	7.65639572797459E-05	0.00140377810599951	0.00980363102679069
1.85319999999981	7.65645969409553E-05	0.00140382434404099	0.00980398043921971
1.85329999999981	7.65652365760001E-05	0.00140387057405699	0.00980432985146038
1.85339999999981	7.65658761848835E-05	0.00140391679604373	0.00980467926351478
1.85349999999981	7.65665157676087E-05	0.00140396300999744	0.00980502867538498
1.85359999999981	7.65671553241789E-05	0.00140400921591434	0.00980537808707306
1.85369999999981	7.65677948545974E-05	0.00140405541379066	0.00980572749858108
1.85379999999981	7.65684343588672E-05	0.00140410160362261	0.00980607690991111
1.85389999999981	7.65690738369916E-05	0.00140414778540643	0.00980642632106524
1.85399999999981	7.65697132889739E-05	0.00140419395913833	0.00980677573204553
1.85409999999981	7.65703527148172E-05	0.00140424012481456	0.00980712514285405
1.85419999999981	7.65709921145247E-05	0.00140428628243132	0.00980747455349287
1.85429999999981	7.65716314880996E-05	0.00140433243198485	0.00980782396396408
1.85439999999981	7.65722708355452E-05	0.00140437857347137	0.00980817337426973
1.85449999999981	7.65729101568646E-05	0.00140442470688711	0.00980852278441191
1.85459999999981	7.6573549452061E-05	0.0014044708322283	0.00980887219439268
1.85469999999981	7.65741887211377E-05	0.00140451694949117	0.00980922160421411
1.85479999999981	7.65748279640977E-05	0.00140456305867194	0.00980957101387827
1.85489999999981	7.65754671809445E-05	0.00140460915976685	0.00980992042338725
1.85499999999981	7.6576106371681E-05	0.00140465525277212	0.00981026983274309
1.85509999999981	7.65767455363106E-05	0.00140470133768398	0.00981061924194788
1.85519999999981	7.65773846748363E-05	0.00140474741449867	0.0098109686510037
1.85529999999981	7.65780237872615E-05	0.0014047934832124	0.0098113180599126
1.85539999999981	7.65786628735894E-05	0.00140483954382143	0.00981166746867665
1.85549999999981	7.6579301933823E-05	0.00140488559632196	0.00981201687729794
1.85559999999981	7.65799409679656E-05	0.00140493164071024	0.00981236628577853
1.85569999999981	7.65805799760205E-05	0.00140497767698251	0.00981271569412048
1.85579999999981	7.65812189579907E-05	0.00140502370513498	0.00981306510232587
1.85589999999981	7.65818579138795E-05	0.0014050697251639	0.00981341451039677
1.85599999999981	7.65824968436901E-05	0.00140511573706549	0.00981376391833524
1.85609999999981	7.65831357474256E-05	0.001405161740836	0.00981411332614337
1.85619999999981	7.65837746250894E-05	0.00140520773647166	0.0098144627338232
1.85629999999981	7.65844134766844E-05	0.00140525372396869	0.00981481214137683
1.85639999999981	7.6585052302214E-05	0.00140529970332334	0.00981516154880631
1.85649999999981	7.65856911016814E-05	0.00140534567453185	0.00981551095611371
1.85659999999981	7.65863298750896E-05	0.00140539163759044	0.0098158603633011
