t	fg2D	fg2D	fg2D
0.714799999999938	0.395979338146283	0.495567859813195	0.214548662010778
0.714899999999938	0.395996672337909	0.495639386897576	0.214622932618171
0.714999999999938	0.396014003166046	0.495710906550586	0.214697189914911
0.715099999999938	0.396031330632248	0.4957824187741	0.214771433903766
0.715199999999938	0.396048654738069	0.495853923569991	0.214845664587511
0.715299999999938	0.39606597548506	0.495925420940132	0.214919881968927
0.715399999999938	0.396083292874773	0.495996910886394	0.214994086050806
0.715499999999938	0.396100606908759	0.496068393410647	0.215068276835945
0.715599999999938	0.396117917588566	0.496139868514759	0.21514245432715
0.715699999999938	0.396135224915743	0.496211336200597	0.215216618527234
0.715799999999937	0.396152528891837	0.496282796470027	0.21529076943902
0.715899999999937	0.396169829518394	0.496354249324914	0.215364907065335
0.715999999999937	0.39618712679696	0.49642569476712	0.215439031409015
0.716099999999937	0.39620442072908	0.496497132798506	0.215513142472906
0.716199999999937	0.396221711316297	0.496568563420935	0.215587240259857
0.716299999999937	0.396238998560152	0.496639986636264	0.215661324772729
0.716399999999937	0.396256282462189	0.496711402446351	0.215735396014388
0.716499999999937	0.396273563023946	0.496782810853053	0.215809453987707
0.716599999999937	0.396290840246964	0.496854211858224	0.215883498695568
0.716699999999937	0.396308114132781	0.49692560546372	0.215957530140861
0.716799999999937	0.396325384682935	0.496996991671391	0.21603154832648
0.716899999999937	0.396342651898962	0.497068370483089	0.21610555325533
0.716999999999937	0.396359915782398	0.497139741900665	0.216179544930322
0.717099999999937	0.396377176334778	0.497211105925965	0.216253523354373
0.717199999999937	0.396394433557635	0.497282462560839	0.21632748853041
0.717299999999937	0.396411687452501	0.49735381180713	0.216401440461365
0.717399999999937	0.396428938020909	0.497425153666685	0.216475379150179
0.717499999999937	0.39644618526439	0.497496488141346	0.216549304599797
0.717599999999937	0.396463429184473	0.497567815232954	0.216623216813176
0.717699999999937	0.396480669782686	0.497639134943351	0.216697115793276
0.717799999999937	0.396497907060558	0.497710447274376	0.216771001543067
0.717899999999937	0.396515141019616	0.497781752227867	0.216844874065524
0.717999999999937	0.396532371661386	0.49785304980566	0.216918733363629
0.718099999999937	0.396549598987392	0.497924340009591	0.216992579440374
0.718199999999937	0.396566822999158	0.497995622841494	0.217066412298754
0.718299999999937	0.396584043698208	0.498066898303201	0.217140231941775
0.718399999999937	0.396601261086063	0.498138166396544	0.217214038372447
0.718499999999937	0.396618475164245	0.498209427123353	0.217287831593788
0.718599999999937	0.396635685934273	0.498280680485457	0.217361611608822
0.718699999999937	0.396652893397667	0.498351926484683	0.217435378420583
0.718799999999937	0.396670097555946	0.498423165122858	0.217509132032108
0.718899999999937	0.396687298410625	0.498494396401805	0.217582872446443
0.718999999999937	0.396704495963222	0.49856562032335	0.217656599666641
0.719099999999937	0.396721690215252	0.498636836889314	0.21773031369576
0.719199999999937	0.396738881168229	0.498708046101518	0.217804014536867
0.719299999999937	0.396756068823667	0.498779247961782	0.217877702193035
0.719399999999937	0.396773253183077	0.498850442471925	0.217951376667343
0.719499999999937	0.396790434247972	0.498921629633762	0.218025037962876
0.719599999999937	0.396807612019862	0.498992809449111	0.218098686082729
0.719699999999937	0.396824786500257	0.499063981919786	0.218172321030001
0.719799999999937	0.396841957690665	0.4991351470476	0.218245942807798
0.719899999999937	0.396859125592594	0.499206304834364	0.218319551419232
0.719999999999937	0.39687629020755	0.49927745528189	0.218393146867424
0.720099999999937	0.39689345153704	0.499348598391987	0.218466729155499
0.720199999999937	0.396910609582567	0.499419734166463	0.21854029828659
0.720299999999937	0.396927764345637	0.499490862607125	0.218613854263836
0.720399999999937	0.396944915827752	0.499561983715778	0.218687397090382
0.720499999999937	0.396962064030413	0.499633097494226	0.21876092676938
0.720599999999937	0.396979208955122	0.499704203944273	0.21883444330399
0.720699999999937	0.39699635060338	0.49977530306772	0.218907946697375
0.720799999999937	0.397013488976684	0.499846394866367	0.218981436952708
0.720899999999937	0.397030624076533	0.499917479342013	0.219054914073165
0.720999999999937	0.397047755904425	0.499988556496457	0.219128378061932
0.721099999999937	0.397064884461855	0.500059626331495	0.219201828922198
0.721199999999937	0.397082009750319	0.500130688848922	0.21927526665716
0.721299999999937	0.397099131771312	0.500201744050532	0.219348691270021
0.721399999999937	0.397116250526327	0.500272791938118	0.21942210276399
0.721499999999937	0.397133366016856	0.500343832513471	0.219495501142283
0.721599999999937	0.39715047824439	0.500414865778381	0.219568886408122
0.721699999999937	0.397167587210421	0.500485891734638	0.219642258564734
0.721799999999937	0.397184692916439	0.500556910384028	0.219715617615353
0.721899999999937	0.397201795363931	0.500627921728339	0.21978896356322
0.721999999999937	0.397218894554385	0.500698925769355	0.219862296411581
0.722099999999937	0.39723599048929	0.50076992250886	0.219935616163689
0.722199999999937	0.397253083170129	0.500840911948637	0.220008922822802
0.722299999999937	0.397270172598389	0.500911894090466	0.220082216392184
0.722399999999937	0.397287258775554	0.500982868936129	0.220155496875106
0.722499999999937	0.397304341703106	0.501053836487403	0.220228764274845
0.722599999999937	0.397321421382527	0.501124796746066	0.220302018594683
0.722699999999937	0.3973384978153	0.501195749713895	0.22037525983791
0.722799999999937	0.397355571002904	0.501266695392664	0.220448488007818
0.722899999999937	0.397372640946818	0.501337633784147	0.22052170310771
0.722999999999937	0.397389707648522	0.501408564890117	0.220594905140891
0.723099999999937	0.397406771109492	0.501479488712345	0.220668094110673
0.723199999999937	0.397423831331205	0.5015504052526	0.220741270020375
0.723299999999937	0.397440888315137	0.501621314512651	0.22081443287332
0.723399999999937	0.397457942062762	0.501692216494266	0.220887582672838
0.723499999999937	0.397474992575555	0.501763111199211	0.220960719422265
0.723599999999937	0.397492039854988	0.501833998629251	0.221033843124942
0.723699999999937	0.397509083902532	0.501904878786149	0.221106953784215
0.723799999999937	0.39752612471966	0.501975751671668	0.221180051403438
0.723899999999937	0.397543162307841	0.50204661728757	0.221253135985969
0.723999999999937	0.397560196668544	0.502117475635613	0.221326207535172
0.724099999999937	0.397577227803238	0.502188326717557	0.221399266054416
0.724199999999937	0.397594255713389	0.502259170535159	0.221472311547078
0.724299999999937	0.397611280400464	0.502330007090176	0.221545344016537
0.724399999999937	0.39762830186593	0.502400836384362	0.221618363466182
0.724499999999937	0.397645320111249	0.50247165841947	0.221691369899403
0.724599999999937	0.397662335137885	0.502542473197254	0.221764363319599
0.724699999999937	0.397679346947303	0.502613280719465	0.221837343730173
0.724799999999937	0.397696355540962	0.502684080987852	0.221910311134533
0.724899999999936	0.397713360920325	0.502754874004165	0.221983265536093
0.724999999999936	0.39773036308685	0.50282565977015	0.222056206938275
0.725099999999936	0.397747362041997	0.502896438287555	0.222129135344501
0.725199999999936	0.397764357787224	0.502967209558123	0.222202050758204
0.725299999999936	0.397781350323989	0.5030379735836	0.222274953182818
0.725399999999936	0.397798339653747	0.503108730365727	0.222347842621786
0.725499999999936	0.397815325777953	0.503179479906245	0.222420719078553
0.725599999999936	0.397832308698063	0.503250222206896	0.222493582556573
0.725699999999936	0.39784928841553	0.503320957269417	0.222566433059301
0.725799999999936	0.397866264931806	0.503391685095547	0.222639270590201
0.725899999999936	0.397883238248343	0.503462405687021	0.222712095152741
0.725999999999936	0.397900208366591	0.503533119045576	0.222784906750394
0.726099999999936	0.397917175288002	0.503603825172944	0.222857705386637
0.726199999999936	0.397934139014023	0.503674524070859	0.222930491064956
0.726299999999936	0.397951099546102	0.503745215741051	0.223003263788838
0.726399999999936	0.397968056885687	0.503815900185253	0.223076023561777
0.726499999999936	0.397985011034224	0.503886577405191	0.223148770387272
0.726599999999936	0.398001961993159	0.503957247402595	0.223221504268828
0.726699999999936	0.398018909763935	0.504027910179191	0.223294225209954
0.726799999999936	0.398035854347996	0.504098565736704	0.223366933214164
0.726899999999936	0.398052795746785	0.504169214076858	0.223439628284977
0.726999999999936	0.398069733961743	0.504239855201377	0.223512310425919
0.727099999999936	0.398086668994312	0.504310489111982	0.223584979640519
0.727199999999936	0.39810360084593	0.504381115810393	0.223657635932311
0.727299999999936	0.398120529518038	0.50445173529833	0.223730279304834
0.727399999999936	0.398137455012072	0.504522347577511	0.223802909761634
0.727499999999936	0.398154377329471	0.504592952649654	0.22387552730626
0.727599999999936	0.39817129647167	0.504663550516472	0.223948131942265
0.727699999999936	0.398188212440106	0.504734141179682	0.22402072367321
0.727799999999936	0.398205125236211	0.504804724640995	0.224093302502658
0.727899999999936	0.39822203486142	0.504875300902125	0.224165868434178
0.727999999999936	0.398238941317166	0.504945869964782	0.224238421471345
0.728099999999936	0.398255844604881	0.505016431830676	0.224310961617737
0.728199999999936	0.398272744725994	0.505086986501515	0.224383488876937
0.728299999999936	0.398289641681936	0.505157533979006	0.224456003252533
0.728399999999936	0.398306535474137	0.505228074264855	0.224528504748119
0.728499999999936	0.398323426104024	0.505298607360768	0.224600993367293
0.728599999999936	0.398340313573025	0.505369133268447	0.224673469113657
0.728699999999936	0.398357197882565	0.505439651989595	0.224745931990818
0.728799999999936	0.398374079034071	0.505510163525914	0.224818382002387
0.728899999999936	0.398390957028967	0.505580667879102	0.224890819151983
0.728999999999936	0.398407831868677	0.50565116505086	0.224963243443225
0.729099999999936	0.398424703554624	0.505721655042884	0.225035654879741
0.729199999999936	0.398441572088229	0.505792137856872	0.225108053465159
0.729299999999936	0.398458437470913	0.505862613494517	0.225180439203116
0.729399999999936	0.398475299704097	0.505933081957515	0.22525281209725
0.729499999999936	0.3984921587892	0.506003543247558	0.225325172151207
0.729599999999936	0.39850901472764	0.506073997366338	0.225397519368634
0.729699999999936	0.398525867520835	0.506144444315545	0.225469853753186
0.729799999999936	0.398542717170202	0.506214884096868	0.225542175308519
0.729899999999936	0.398559563677155	0.506285316711996	0.225614484038296
0.729999999999936	0.39857640704311	0.506355742162614	0.225686779946184
0.730099999999936	0.39859324726948	0.50642616045041	0.225759063035854
0.730199999999936	0.39861008435768	0.506496571577067	0.225831333310981
0.730299999999936	0.39862691830912	0.506566975544269	0.225903590775245
0.730399999999936	0.398643749125212	0.506637372353698	0.225975835432331
0.730499999999936	0.398660576807367	0.506707762007035	0.226048067285927
0.730599999999936	0.398677401356994	0.506778144505959	0.226120286339727
0.730699999999936	0.398694222775502	0.506848519852149	0.226192492597427
0.730799999999936	0.398711041064298	0.506918888047283	0.226264686062729
0.730899999999936	0.398727856224789	0.506989249093037	0.22633686673934
0.730999999999936	0.398744668258381	0.507059602991085	0.22640903463097
0.731099999999936	0.39876147716648	0.507129949743102	0.226481189741332
0.731199999999936	0.398778282950489	0.50720028935076	0.226553332074147
0.731299999999936	0.398795085611812	0.50727062181573	0.226625461633136
0.731399999999936	0.398811885151851	0.507340947139684	0.226697578422028
0.731499999999936	0.398828681572009	0.50741126532429	0.226769682444552
0.731599999999936	0.398845474873684	0.507481576371216	0.226841773704446
0.731699999999936	0.398862265058279	0.507551880282129	0.226913852205447
0.731799999999936	0.39887905212719	0.507622177058695	0.226985917951302
0.731899999999936	0.398895836081817	0.507692466702578	0.227057970945756
0.731999999999936	0.398912616923557	0.507762749215441	0.227130011192562
0.732099999999936	0.398929394653806	0.507833024598946	0.227202038695477
0.732199999999936	0.398946169273959	0.507903292854755	0.22727405345826
0.732299999999936	0.398962940785411	0.507973553984527	0.227346055484675
0.732399999999936	0.398979709189556	0.50804380798992	0.227418044778492
0.732499999999936	0.398996474487787	0.508114054872594	0.227490021343481
0.732599999999936	0.399013236681495	0.508184294634202	0.227561985183419
0.732699999999936	0.399029995772072	0.508254527276401	0.227633936302086
0.732799999999936	0.399046751760908	0.508324752800845	0.227705874703266
0.732899999999936	0.399063504649393	0.508394971209186	0.227777800390748
0.732999999999936	0.399080254438914	0.508465182503076	0.227849713368323
0.733099999999936	0.399097001130859	0.508535386684166	0.227921613639787
