t;TC1;TC2;TC3;TC4;
180.300000;616.847455;592.928297;541.317182;-273.000000;
180.400000;616.889205;593.087981;541.246929;-273.000000;
180.500000;616.946424;592.949116;541.205256;-273.000000;
180.600000;616.785016;593.083909;541.282300;-273.000000;
180.700000;616.764663;592.924040;541.283991;-273.000000;
180.800000;616.752555;592.958751;541.136856;-273.000000;
180.900000;616.717189;592.906779;540.968712;-273.000000;
181.000000;616.714516;592.948915;541.062174;-273.000000;
181.100000;616.717882;592.835235;540.919129;-273.000000;
181.200000;616.732171;592.650464;541.011803;-273.000000;
181.300000;616.644913;592.580901;540.903794;-273.000000;
181.400000;616.658039;592.585389;540.859329;-273.000000;
181.500000;616.595582;592.642465;540.677891;-273.000000;
181.600000;616.567363;592.700649;540.787012;-273.000000;
181.700000;616.390005;592.525918;540.681685;-273.000000;
181.800000;616.528889;592.503899;540.743721;-273.000000;
181.900000;616.488129;592.468095;540.613721;-273.000000;
182.000000;616.552537;592.491099;540.652303;-273.000000;
182.100000;616.361863;592.401445;540.499656;-273.000000;
182.200000;616.554939;592.374590;540.510838;-273.000000;
182.300000;616.453713;592.355766;540.391238;-273.000000;
182.400000;616.412237;592.299923;540.346744;-273.000000;
182.500000;616.377013;592.231512;540.373618;-273.000000;
182.600000;616.370545;592.289507;540.220291;-273.000000;
182.700000;616.350087;592.126010;540.375756;-273.000000;
182.800000;616.281455;592.146892;540.148985;-273.000000;
182.900000;616.311471;592.047992;540.240903;-273.000000;
183.000000;616.226321;592.115032;540.145585;-273.000000;
183.100000;616.326253;592.022939;540.070376;-273.000000;
183.200000;616.143003;592.119518;540.050794;-273.000000;
183.300000;616.102521;592.080302;540.079185;-273.000000;
183.400000;616.056029;591.898935;539.900050;-273.000000;
183.500000;616.182547;591.935290;539.941912;-273.000000;
183.600000;616.137371;591.837582;539.743056;-273.000000;
183.700000;616.111503;591.844049;539.916050;-273.000000;
183.800000;616.045913;591.711466;539.771876;-273.000000;
183.900000;615.945279;591.851412;539.807403;-273.000000;
184.000000;615.994603;591.654352;539.620468;-273.000000;
184.100000;616.023753;591.742704;539.644059;-273.000000;
184.200000;615.955537;591.632592;539.445132;-273.000000;
184.300000;615.970137;591.576279;539.622885;-273.000000;
184.400000;615.956361;591.547253;539.601294;-273.000000;
184.500000;616.024376;591.474345;539.545768;-273.000000;
184.600000;615.864945;591.404287;539.537985;-273.000000;
184.700000;615.749537;591.298735;539.375012;-273.000000;
184.800000;615.885276;591.469923;539.369194;-273.000000;
184.900000;615.720326;591.331319;539.292168;-273.000000;
185.000000;615.816292;591.354493;539.311703;-273.000000;
185.100000;615.807911;591.234805;539.231550;-273.000000;
185.200000;615.799579;591.247955;539.118041;-273.000000;
185.300000;615.851668;591.241856;539.244868;-273.000000;
185.400000;615.702742;591.160641;539.017859;-273.000000;
185.500000;615.734253;591.139320;539.103341;-273.000000;
185.600000;615.646837;591.049934;539.080115;-273.000000;
185.700000;615.620661;591.110809;538.947441;-273.000000;
185.800000;615.648326;591.073662;538.846703;-273.000000;
185.900000;615.519826;591.106031;538.830921;-273.000000;
186.000000;615.513468;591.047618;538.909468;-273.000000;
186.100000;615.579642;590.889500;538.879912;-273.000000;
186.200000;615.531268;590.881144;538.835541;-273.000000;
186.300000;615.500753;590.745884;538.700806;-273.000000;
186.400000;615.509534;590.807037;538.724776;-273.000000;
186.500000;615.533195;590.700938;538.588324;-273.000000;
186.600000;615.512379;590.833060;538.622406;-273.000000;
186.700000;615.420861;590.642448;538.504550;-273.000000;
186.800000;615.444684;590.766541;538.532324;-273.000000;
186.900000;615.406166;590.567374;538.450006;-273.000000;
187.000000;615.432566;590.563029;538.484268;-273.000000;
187.100000;615.266161;590.519405;538.415121;-273.000000;
187.200000;615.374345;590.591135;538.422721;-273.000000;
187.300000;615.273468;590.476344;538.278541;-273.000000;
187.400000;615.181418;590.476254;538.173132;-273.000000;
187.500000;615.276358;590.446246;538.266303;-273.000000;
187.600000;615.120342;590.381904;538.110376;-273.000000;
187.700000;615.345068;590.363523;538.240659;-273.000000;
187.800000;615.203876;590.267807;538.040321;-273.000000;
187.900000;615.137845;590.209788;538.018585;-273.000000;
188.000000;615.174261;590.141214;538.096641;-273.000000;
188.100000;615.148742;590.266851;538.017497;-273.000000;
188.200000;615.094050;590.126062;537.860897;-273.000000;
188.300000;615.111684;590.142713;537.721932;-273.000000;
188.400000;615.050242;590.223614;537.892068;-273.000000;
188.500000;614.903808;589.986776;537.730947;-273.000000;
188.600000;614.962358;590.119805;537.727821;-273.000000;
188.700000;614.993574;589.937698;537.784812;-273.000000;
188.800000;614.937084;589.928367;537.674385;-273.000000;
188.900000;614.985376;589.927129;537.647485;-273.000000;
189.000000;614.867018;589.876691;537.513921;-273.000000;
189.100000;615.100161;589.929285;537.561832;-273.000000;
189.200000;614.891866;589.693238;537.550294;-273.000000;
189.300000;614.898832;589.758428;537.460538;-273.000000;
189.400000;614.815858;589.669476;537.466232;-273.000000;
189.500000;614.967374;589.732914;537.307006;-273.000000;
189.600000;614.747124;589.550880;537.194468;-273.000000;
189.700000;614.906492;589.661900;537.424559;-273.000000;
189.800000;614.781724;589.470454;537.225632;-273.000000;
189.900000;614.831224;589.631439;537.290021;-273.000000;
190.000000;614.613300;589.504605;537.080994;-273.000000;
190.100000;614.675734;589.471185;537.233994;-273.000000;
190.200000;614.660958;589.426979;537.059121;-273.000000;
190.300000;614.688824;589.410212;536.967068;-273.000000;
190.400000;614.613034;589.362408;537.111741;-273.000000;
190.500000;614.690868;589.254061;537.025268;-273.000000;
190.600000;614.621758;589.145144;536.937285;-273.000000;
190.700000;614.509447;589.097013;536.884512;-273.000000;
190.800000;614.623497;589.215008;536.838059;-273.000000;
190.900000;614.479008;589.133500;536.826815;-273.000000;
191.000000;614.596334;589.245638;536.836176;-273.000000;
191.100000;614.521608;589.122243;536.643347;-273.000000;
191.200000;614.557558;589.126602;536.710556;-273.000000;
191.300000;614.417700;588.985905;536.578268;-273.000000;
191.400000;614.391458;588.868913;536.698276;-273.000000;
191.500000;614.410758;588.951791;536.490856;-273.000000;
191.600000;614.384766;588.897821;536.383029;-273.000000;
191.700000;614.426908;588.876549;536.273641;-273.000000;
191.800000;614.407389;588.938765;536.484815;-273.000000;
191.900000;614.260763;588.660223;536.300224;-273.000000;
192.000000;614.352616;588.787869;536.358859;-273.000000;
192.100000;614.234808;588.637784;536.235968;-273.000000;
192.200000;614.237097;588.713556;536.266476;-273.000000;
192.300000;614.086621;588.584984;536.158138;-273.000000;
192.400000;614.190366;588.634927;536.180421;-273.000000;
192.500000;614.184324;588.485727;536.135394;-273.000000;
192.600000;614.203089;588.528290;536.081568;-273.000000;
192.700000;614.056600;588.487614;536.104385;-273.000000;
192.800000;614.082208;588.386467;536.013668;-273.000000;
192.900000;614.139432;588.354845;536.041624;-273.000000;
193.000000;614.086955;588.384719;535.908359;-273.000000;
193.100000;614.128605;588.248236;535.824259;-273.000000;
193.200000;614.075066;588.311576;535.820906;-273.000000;
193.300000;614.015042;588.184123;535.674659;-273.000000;
193.400000;614.144282;588.267016;535.745685;-273.000000;
193.500000;614.002555;588.248600;535.503188;-273.000000;
193.600000;614.001589;588.292422;535.726071;-273.000000;
193.700000;613.886458;588.062278;535.613197;-273.000000;
193.800000;613.863350;588.117463;535.655932;-273.000000;
193.900000;613.905289;588.062859;535.391759;-273.000000;
194.000000;613.884821;588.134852;535.561515;-273.000000;
194.100000;613.892821;587.952923;535.310479;-273.000000;
194.200000;613.755147;587.983464;535.455150;-273.000000;
194.300000;613.793924;587.952739;535.341203;-273.000000;
194.400000;613.755166;587.911918;535.369832;-273.000000;
194.500000;613.759532;587.851269;535.349641;-273.000000;
194.600000;613.758555;587.755522;535.124468;-273.000000;
194.700000;613.643305;587.835395;535.244468;-273.000000;
194.800000;613.698397;587.709554;535.028438;-273.000000;
194.900000;613.778629;587.691119;535.097803;-273.000000;
195.000000;613.636329;587.566430;535.035432;-273.000000;
195.100000;613.620913;587.628896;535.160912;-273.000000;
195.200000;613.585113;587.635621;534.825391;-273.000000;
195.300000;613.577521;587.520364;534.809750;-273.000000;
195.400000;613.564863;587.599073;535.050876;-273.000000;
195.500000;613.443971;587.434338;534.815765;-273.000000;
195.600000;613.461653;587.502527;534.972568;-273.000000;
195.700000;613.484211;587.203055;534.723176;-273.000000;
195.800000;613.568803;587.367218;534.714356;-273.000000;
195.900000;613.443887;587.260298;534.600068;-273.000000;
196.000000;613.527779;587.313696;534.693359;-273.000000;
196.100000;613.350947;587.145688;534.487576;-273.000000;
196.200000;613.339039;587.158028;534.594197;-273.000000;
196.300000;613.410553;587.228255;534.507232;-273.000000;
196.400000;613.245011;587.003015;534.379094;-273.000000;
196.500000;613.401271;587.010515;534.363459;-273.000000;
196.600000;613.433379;587.045063;534.357894;-273.000000;
196.700000;613.310337;586.981426;534.314656;-273.000000;
196.800000;613.285203;586.928969;534.246974;-273.000000;
196.900000;613.142476;586.879615;534.179274;-273.000000;
197.000000;613.320603;586.824664;534.173829;-273.000000;
197.100000;613.165813;586.788857;534.055803;-273.000000;
197.200000;613.159095;586.779407;534.023338;-273.000000;
197.300000;613.061811;586.700535;534.171409;-273.000000;
197.400000;613.112545;586.640658;534.129647;-273.000000;
197.500000;613.137937;586.581607;534.008621;-273.000000;
197.600000;613.101661;586.524532;533.904056;-273.000000;
197.700000;613.028818;586.712104;533.843847;-273.000000;
197.800000;613.040129;586.603909;533.815521;-273.000000;
197.900000;613.045013;586.460055;533.886950;-273.000000;
198.000000;612.976313;586.536704;533.877841;-273.000000;
198.100000;612.977495;586.427293;533.687759;-273.000000;
198.200000;612.974984;586.476024;533.650903;-273.000000;
198.300000;612.979318;586.417233;533.547091;-273.000000;
198.400000;612.909121;586.438421;533.668735;-273.000000;
198.500000;612.836471;586.323316;533.532982;-273.000000;
198.600000;612.954226;586.318100;533.418176;-273.000000;
198.700000;612.811803;586.239216;533.562503;-273.000000;
198.800000;612.818729;586.241271;533.510565;-273.000000;
198.900000;612.850176;586.165285;533.402047;-273.000000;
199.000000;612.890126;586.188727;533.346021;-273.000000;
199.100000;612.725611;586.089514;533.331703;-273.000000;
199.200000;612.708142;586.012009;533.247459;-273.000000;
199.300000;612.726708;585.999268;533.338438;-273.000000;
199.400000;612.670118;586.040452;533.074882;-273.000000;
199.500000;612.786411;586.034300;533.217982;-273.000000;
199.600000;612.628350;585.947881;533.106056;-273.000000;
199.700000;612.611342;585.959585;533.133368;-273.000000;
199.800000;612.575953;585.873731;533.146903;-273.000000;
199.900000;612.607203;585.821240;532.935238;-273.000000;
200.000000;612.693476;585.793987;532.935229;-273.000000;
200.100000;612.477750;585.644358;532.873576;-273.000000;
200.200000;612.652216;585.768393;532.878312;-273.000000;
200.300000;612.484216;585.630050;532.763609;-273.000000;
200.400000;612.492950;585.670592;532.655326;-273.000000;
200.500000;612.492582;585.638083;532.701518;-273.000000;
200.600000;612.422432;585.526091;532.744356;-273.000000;
200.700000;612.376858;585.333551;532.563921;-273.000000;
200.800000;612.336466;585.493465;532.515365;-273.000000;
200.900000;612.275142;585.404429;532.502482;-273.000000;
201.000000;612.319268;585.337978;532.553574;-273.000000;
201.100000;612.301411;585.312463;532.464100;-273.000000;
201.200000;612.324111;585.261135;532.306326;-273.000000;
201.300000;612.274742;585.221174;532.470118;-273.000000;
201.400000;612.238416;585.188051;532.415118;-273.000000;
201.500000;612.247000;585.139223;532.277818;-273.000000;
201.600000;612.191708;585.179243;532.334744;-273.000000;
201.700000;612.132308;585.113111;532.050697;-273.000000;
201.800000;612.209366;585.107352;532.072709;-273.000000;
201.900000;612.105297;585.155427;532.201109;-273.000000;
202.000000;612.167108;585.001076;532.082835;-273.000000;
202.100000;612.064508;584.983318;532.112000;-273.000000;
202.200000;612.113147;584.882417;532.102871;-273.000000;
202.300000;612.055282;584.816872;532.070600;-273.000000;
202.400000;611.949505;584.740914;531.943135;-273.000000;
202.500000;612.053255;584.840618;531.825471;-273.000000;
202.600000;612.075147;584.710207;531.778953;-273.000000;
202.700000;612.094024;584.812302;531.852688;-273.000000;
202.800000;611.915916;584.768953;531.713597;-273.000000;
202.900000;611.984513;584.768445;531.772332;-273.000000;
203.000000;611.862587;584.747817;531.609971;-273.000000;
203.100000;611.886445;584.572917;531.658809;-273.000000;
203.200000;611.925729;584.571948;531.623335;-273.000000;
203.300000;611.821329;584.534231;531.384544;-273.000000;
203.400000;611.764895;584.500181;531.656035;-273.000000;
203.500000;611.802805;584.384926;531.445688;-273.000000;
203.600000;611.797532;584.518054;531.283626;-273.000000;
203.700000;611.732089;584.376899;531.513791;-273.000000;
203.800000;611.744397;584.341536;531.440553;-273.000000;
203.900000;611.824679;584.203098;531.356779;-273.000000;
204.000000;611.642671;584.329564;531.196515;-273.000000;
204.100000;611.623137;584.218233;531.092006;-273.000000;
204.200000;611.767313;584.235211;531.228462;-273.000000;
204.300000;611.573897;584.105670;531.150835;-273.000000;
204.400000;611.622571;584.063676;531.194109;-273.000000;
204.500000;611.548979;583.998419;531.024035;-273.000000;
204.600000;611.595945;584.206197;531.077562;-273.000000;
204.700000;611.576455;584.101454;530.891879;-273.000000;
204.800000;611.646182;584.078656;530.944115;-273.000000;
204.900000;611.518787;583.960790;530.808271;-273.000000;
205.000000;611.575934;584.010768;530.946097;-273.000000;
205.100000;611.546911;583.957107;530.828732;-273.000000;
205.200000;611.474545;583.769101;530.600153;-273.000000;
205.300000;611.487818;583.744473;530.766200;-273.000000;
205.400000;611.394634;583.676257;530.668682;-273.000000;
205.500000;611.370418;583.741909;530.607426;-273.000000;
205.600000;611.395342;583.645298;530.594415;-273.000000;
205.700000;611.354958;583.665304;530.615253;-273.000000;
205.800000;611.398576;583.568411;530.726788;-273.000000;
205.900000;611.359834;583.617827;530.542141;-273.000000;
206.000000;611.267534;583.485362;530.389941;-273.000000;
206.100000;611.371145;583.522164;530.315776;-273.000000;
206.200000;611.256934;583.381356;530.324641;-273.000000;
206.300000;611.225400;583.484960;530.356571;-273.000000;
206.400000;611.203545;583.383831;530.273844;-273.000000;
206.500000;611.287395;583.354832;530.268750;-273.000000;
206.600000;611.176618;583.290855;530.117321;-273.000000;
206.700000;611.227503;583.303241;530.162015;-273.000000;
206.800000;611.222703;583.273049;530.094171;-273.000000;
206.900000;611.166150;583.176526;529.995950;-273.000000;
207.000000;611.183168;583.317946;530.081759;-273.000000;
207.100000;611.085911;583.092926;529.901885;-273.000000;
207.200000;610.944542;583.192784;530.100168;-273.000000;
207.300000;610.997792;582.977045;529.893594;-273.000000;
207.400000;610.960082;583.090363;530.010229;-273.000000;
207.500000;611.008274;582.930478;529.762976;-273.000000;
207.600000;610.993466;583.031807;529.810388;-273.000000;
207.700000;610.970708;582.858405;529.818506;-273.000000;
207.800000;610.919168;582.859603;529.675950;-273.000000;
207.900000;610.865100;582.801545;529.712306;-273.000000;
208.000000;610.782924;582.910391;529.722576;-273.000000;
208.100000;610.931039;582.747857;529.537085;-273.000000;
208.200000;610.876632;582.634778;529.546732;-273.000000;
208.300000;610.816450;582.762801;529.527550;-273.000000;
208.400000;610.802326;582.815734;529.458224;-273.000000;
208.500000;610.830642;582.665242;529.363632;-273.000000;
208.600000;610.731132;582.663554;529.510494;-273.000000;
208.700000;610.780908;582.637110;529.322859;-273.000000;
208.800000;610.770316;582.573493;529.371541;-273.000000;
208.900000;610.742055;582.532708;529.309015;-273.000000;
209.000000;610.621232;582.574944;529.363432;-273.000000;
209.100000;610.586774;582.495408;529.151085;-273.000000;
209.200000;610.706624;582.478016;529.194132;-273.000000;
209.300000;610.633608;582.414552;529.058368;-273.000000;
209.400000;610.550447;582.301317;529.081056;-273.000000;
209.500000;610.608479;582.419515;529.122191;-273.000000;
209.600000;610.612687;582.348812;528.881718;-273.000000;
209.700000;610.557155;582.253634;529.014182;-273.000000;
209.800000;610.531655;582.141267;528.931656;-273.000000;
209.900000;610.564145;582.158938;528.866021;-273.000000;
210.000000;610.621271;582.073142;528.848456;-273.000000;
210.100000;610.433871;581.974610;528.793491;-273.000000;
210.200000;610.579263;582.117063;528.815038;-273.000000;
210.300000;610.462282;582.050594;528.738326;-273.000000;
210.400000;610.513797;581.947763;528.527109;-273.000000;
210.500000;610.542121;582.027133;528.651956;-273.000000;
210.600000;610.472153;581.744847;528.532838;-273.000000;
210.700000;610.385018;581.902044;528.610129;-273.000000;
210.800000;610.369211;581.817980;528.508026;-273.000000;
210.900000;610.269279;581.800193;528.448091;-273.000000;
211.000000;610.346721;581.844115;528.511482;-273.000000;
211.100000;610.333829;581.700199;528.424191;-273.000000;
211.200000;610.257645;581.678619;528.471391;-273.000000;
211.300000;610.151203;581.603410;528.306435;-273.000000;
211.400000;610.260387;581.560322;528.429809;-273.000000;
211.500000;610.130545;581.557397;528.163135;-273.000000;
211.600000;610.239461;581.578434;528.095097;-273.000000;
211.700000;610.248595;581.487547;528.259662;-273.000000;
211.800000;610.078595;581.386968;528.153409;-273.000000;
211.900000;610.141268;581.408069;528.115156;-273.000000;
212.000000;610.020495;581.303547;528.115791;-273.000000;
212.100000;610.007503;581.308626;527.995344;-273.000000;
212.200000;610.026534;581.283840;528.007871;-273.000000;
212.300000;610.187211;581.301469;527.998815;-273.000000;
212.400000;610.002561;581.197924;527.790462;-273.000000;
212.500000;610.075561;581.170893;527.777744;-273.000000;
212.600000;610.011111;581.239316;527.831788;-273.000000;
212.700000;609.962300;580.970079;527.766662;-273.000000;
212.800000;609.934976;581.072332;527.889588;-273.000000;
212.900000;609.885534;581.018178;527.660906;-273.000000;
213.000000;610.033800;581.055077;527.713006;-273.000000;
213.100000;609.884684;580.883387;527.519262;-273.000000;
213.200000;609.929716;580.871535;527.642426;-273.000000;
213.300000;609.835074;580.815435;527.688062;-273.000000;
213.400000;609.718200;580.750232;527.457362;-273.000000;
213.500000;609.878166;580.777320;527.550724;-273.000000;
213.600000;609.740266;580.729641;527.414915;-273.000000;
213.700000;609.880850;580.627287;527.396879;-273.000000;
213.800000;609.728216;580.707302;527.465888;-273.000000;
213.900000;609.751005;580.582833;527.438253;-273.000000;
214.000000;609.762397;580.555021;527.356753;-273.000000;
214.100000;609.704158;580.610437;527.246241;-273.000000;
214.200000;609.680500;580.580508;527.222247;-273.000000;
214.300000;609.695558;580.450279;526.983082;-273.000000;
214.400000;609.778597;580.597140;527.131950;-273.000000;
214.500000;609.456074;580.357051;527.034897;-273.000000;
214.600000;609.580818;580.492439;527.084332;-273.000000;
214.700000;609.651374;580.301433;526.995159;-273.000000;
214.800000;609.621921;580.294762;526.873924;-273.000000;
214.900000;609.546513;580.362573;527.066032;-273.000000;
215.000000;609.522763;580.188776;526.800541;-273.000000;
215.100000;609.552563;580.286127;526.886841;-273.000000;
215.200000;609.408789;580.278931;526.678576;-273.000000;
215.300000;609.444716;580.263076;526.658594;-273.000000;
215.400000;609.552224;580.195215;526.727032;-273.000000;
215.500000;609.417697;579.926073;526.683935;-273.000000;
215.600000;609.388529;580.032965;526.769824;-273.000000;
215.700000;609.425113;579.980047;526.675376;-273.000000;
215.800000;609.358839;579.947223;526.679494;-273.000000;
215.900000;609.324139;579.868746;526.519765;-273.000000;
216.000000;609.472929;579.904641;526.519447;-273.000000;
216.100000;609.319411;579.783484;526.384003;-273.000000;
216.200000;609.401845;579.855358;526.517009;-273.000000;
216.300000;609.325729;579.853601;526.236035;-273.000000;
216.400000;609.293903;579.749682;526.363512;-273.000000;
216.500000;609.202718;579.601129;526.337768;-273.000000;
216.600000;609.250461;579.675727;526.338712;-273.000000;
216.700000;609.158387;579.607254;526.174621;-273.000000;
216.800000;609.148055;579.621511;526.203512;-273.000000;
216.900000;609.037695;579.537138;526.062668;-273.000000;
217.000000;609.194645;579.519231;526.147041;-273.000000;
217.100000;609.148703;579.372636;526.167329;-273.000000;
217.200000;609.178892;579.453776;526.015374;-273.000000;
217.300000;609.220766;579.350433;525.983721;-273.000000;
217.400000;609.051316;579.294750;525.933003;-273.000000;
217.500000;609.109026;579.458797;525.971218;-273.000000;
217.600000;609.017934;579.403109;525.723226;-273.000000;
217.700000;609.118342;579.378869;525.918282;-273.000000;
217.800000;609.091726;579.181480;525.679518;-273.000000;
217.900000;608.923403;579.194415;525.794474;-273.000000;
218.000000;608.999226;579.233064;525.654382;-273.000000;
218.100000;609.001558;579.171844;525.677900;-273.000000;
218.200000;608.913442;578.950318;525.642918;-273.000000;
218.300000;608.975642;579.130815;525.759918;-273.000000;
218.400000;608.832458;578.956270;525.570426;-273.000000;
218.500000;608.981384;579.022324;525.491635;-273.000000;
218.600000;608.944900;578.909773;525.327909;-273.000000;
218.700000;608.919832;578.864884;525.440053;-273.000000;
218.800000;608.886634;578.846650;525.324535;-273.000000;
218.900000;608.883750;578.871560;525.437462;-273.000000;
219.000000;608.820039;578.810299;525.171362;-273.000000;
219.100000;608.808105;578.678062;525.359935;-273.000000;
219.200000;608.774663;578.622421;525.394715;-273.000000;
219.300000;608.766358;578.600754;525.189550;-273.000000;
219.400000;608.851874;578.669617;525.159924;-273.000000;
219.500000;608.707213;578.619033;525.006024;-273.000000;
219.600000;608.686971;578.706868;524.958032;-273.000000;
219.700000;608.641303;578.593195;525.173959;-273.000000;
219.800000;608.607979;578.447520;524.966532;-273.000000;
219.900000;608.586955;578.487611;524.997362;-273.000000;
220.000000;608.699771;578.312789;524.782841;-273.000000;
220.100000;608.693053;578.443515;524.915503;-273.000000;
220.200000;608.580095;578.340539;524.763741;-273.000000;
220.300000;608.645347;578.345175;524.813153;-273.000000;
220.400000;608.598455;578.379952;524.879915;-273.000000;
220.500000;608.534621;578.323750;524.823885;-273.000000;
220.600000;608.394871;578.142419;524.618294;-273.000000;
220.700000;608.511395;578.168250;524.692432;-273.000000;
220.800000;608.519687;578.043762;524.679235;-273.000000;
220.900000;608.374995;578.260617;524.569897;-273.000000;
221.000000;608.485395;578.038487;524.540041;-273.000000;
221.100000;608.537445;578.039600;524.590159;-273.000000;
221.200000;608.386368;577.878774;524.412594;-273.000000;
221.300000;608.397134;577.983833;524.376641;-273.000000;
221.400000;608.393292;577.898830;524.381332;-273.000000;
221.500000;608.511126;577.779471;524.310685;-273.000000;
221.600000;608.358900;577.942693;524.385721;-273.000000;
221.700000;608.305184;577.765293;524.247729;-273.000000;
221.800000;608.359587;577.775408;524.242159;-273.000000;
221.900000;608.264003;577.698853;524.151412;-273.000000;
222.000000;608.269742;577.680505;524.072121;-273.000000;
222.100000;608.246958;577.644376;524.267185;-273.000000;
222.200000;608.266692;577.555794;524.032894;-273.000000;
222.300000;608.341168;577.654057;523.971521;-273.000000;
222.400000;608.220018;577.546000;523.873956;-273.000000;
222.500000;608.238050;577.507253;524.070047;-273.000000;
222.600000;608.115124;577.483456;523.839012;-273.000000;
222.700000;608.235974;577.439007;523.915885;-273.000000;
222.800000;608.053124;577.318293;523.814665;-273.000000;
222.900000;608.178647;577.425431;523.931829;-273.000000;
223.000000;608.132147;577.325810;523.781785;-273.000000;
223.100000;608.157032;577.286199;523.713082;-273.000000;
223.200000;608.092882;577.171886;523.556462;-273.000000;
223.300000;608.130739;577.243769;523.679518;-273.000000;
223.400000;608.071039;577.192944;523.602129;-273.000000;
223.500000;608.048524;577.144155;523.616865;-273.000000;
223.600000;608.013055;577.209042;523.534282;-273.000000;
223.700000;607.893629;576.988380;523.489818;-273.000000;
223.800000;607.936363;576.979614;523.522888;-273.000000;
223.900000;607.927929;577.053810;523.479418;-273.000000;
224.000000;607.850863;577.071884;523.257018;-273.000000;
224.100000;607.988413;577.097573;523.387935;-273.000000;
224.200000;607.899613;576.953001;523.294882;-273.000000;
224.300000;607.879305;576.811906;523.315418;-273.000000;
224.400000;607.892337;576.855114;523.249626;-273.000000;
224.500000;607.842768;576.764880;523.154262;-273.000000;
224.600000;607.872768;576.853500;523.217797;-273.000000;
224.700000;607.748318;576.653231;523.040471;-273.000000;
224.800000;607.769726;576.869380;523.127471;-273.000000;
224.900000;607.776961;576.649435;523.152035;-273.000000;
225.000000;607.824718;576.628370;523.093879;-273.000000;
225.100000;607.753534;576.574960;522.948468;-273.000000;
225.200000;607.843134;576.600224;522.990906;-273.000000;
225.300000;607.686353;576.603483;522.746288;-273.000000;
225.400000;607.720661;576.569535;522.798888;-273.000000;
225.500000;607.783353;576.614952;522.914197;-273.000000;
225.600000;607.674711;576.476496;522.709559;-273.000000;
225.700000;607.663234;576.366057;522.714750;-273.000000;
225.800000;607.689534;576.423802;522.602876;-273.000000;
225.900000;607.656300;576.221225;522.673968;-273.000000;
226.000000;607.632284;576.306949;522.552232;-273.000000;
226.100000;607.581008;576.213587;522.615950;-273.000000;
226.200000;607.580582;576.342493;522.507094;-273.000000;
226.300000;607.577550;576.235923;522.566129;-273.000000;
226.400000;607.604789;576.204936;522.527003;-273.000000;
226.500000;607.532437;576.048902;522.442785;-273.000000;
226.600000;607.604779;576.126558;522.421676;-273.000000;
226.700000;607.501482;575.974308;522.213376;-273.000000;
226.800000;607.596032;576.196662;522.355774;-273.000000;
226.900000;607.517271;575.991932;522.169838;-273.000000;
227.000000;607.356789;576.023265;522.189459;-273.000000;
227.100000;607.420124;575.923519;522.289112;-273.000000;
227.200000;607.457397;575.875595;522.193438;-273.000000;
227.300000;607.349655;575.856747;522.254147;-273.000000;
227.400000;607.285705;575.732156;522.076112;-273.000000;
227.500000;607.387813;575.741880;522.186756;-273.000000;
227.600000;607.328139;575.738427;522.062044;-273.000000;
227.700000;607.347508;575.666851;521.935000;-273.000000;
227.800000;607.398389;575.678688;522.048338;-273.000000;
227.900000;607.322087;575.586080;522.008112;-273.000000;
228.000000;607.290511;575.569337;522.029059;-273.000000;
228.100000;607.269226;575.476274;521.973615;-273.000000;
228.200000;607.326761;575.473110;521.926985;-273.000000;
228.300000;607.205568;575.381876;521.730238;-273.000000;
228.400000;607.258084;575.376894;521.802774;-273.000000;
228.500000;607.239368;575.405361;521.724935;-273.000000;
228.600000;607.208661;575.293132;521.571982;-273.000000;
228.700000;607.261334;575.370855;521.662556;-273.000000;
228.800000;607.191818;575.292246;521.488982;-273.000000;
228.900000;607.219368;575.216142;521.543362;-273.000000;
229.000000;607.121808;575.205904;521.628697;-273.000000;
229.100000;607.063174;575.127708;521.445026;-273.000000;
229.200000;607.146682;575.193058;521.570953;-273.000000;
229.300000;607.157226;575.007359;521.433826;-273.000000;
229.400000;607.102353;575.127579;521.464079;-273.000000;
229.500000;607.237058;575.038803;521.223824;-273.000000;
229.600000;606.999016;575.033935;521.480271;-273.000000;
229.700000;607.107016;575.023151;521.196106;-273.000000;
229.800000;607.060400;574.851830;521.314688;-273.000000;
229.900000;607.054061;574.866825;521.174806;-273.000000;
230.000000;606.884476;574.730091;521.189879;-273.000000;
230.100000;607.002032;574.752576;521.224826;-273.000000;
230.200000;607.001947;574.670154;521.218235;-273.000000;
230.300000;607.012939;574.612409;521.162553;-273.000000;
230.400000;606.884797;574.538125;521.186097;-273.000000;
230.500000;606.949829;574.490018;520.953915;-273.000000;
230.600000;606.894987;574.632695;520.915197;-273.000000;
230.700000;606.821105;574.457749;520.910797;-273.000000;
230.800000;606.860905;574.432953;520.900650;-273.000000;
230.900000;606.792529;574.619137;520.862012;-273.000000;
231.000000;606.709311;574.326304;520.768003;-273.000000;
231.100000;606.839937;574.365787;520.767259;-273.000000;
231.200000;606.912479;574.309017;520.739521;-273.000000;
231.300000;606.796853;574.306071;520.602412;-273.000000;
231.400000;606.813253;574.247796;520.653385;-273.000000;
231.500000;606.653871;574.059933;520.553494;-273.000000;
231.600000;606.758913;574.112692;520.556932;-273.000000;
231.700000;606.676687;574.016112;520.571968;-273.000000;
231.800000;606.820168;574.074243;520.499982;-273.000000;
231.900000;606.780492;574.043824;520.373521;-273.000000;
