t	fs_A	fs_V
1.45409999999986	0.192967637411157	0.145507316478084	0.145599999999986
1.45609999999986	0.193198966398091	0.145708355149285	0.145799999999986
1.45809999999986	0.193430241211598	0.145909508757664	0.145999999999986
1.46009999999986	0.193661461264235	0.146110691794575	0.146199999999986
1.46209999999986	0.193894889628144	0.146310851190843	0.146409999999986
1.46409999999986	0.194128353551801	0.146510975997819	0.146609999999986
1.46609999999985	0.194359468190661	0.146712287863934	0.146809999999985
1.46809999999985	0.194591550687605	0.146913216511901	0.147009999999985
1.47009999999985	0.194822592894241	0.147114584362372	0.147209999999985
1.47209999999985	0.195055881889989	0.147314881883302	0.147409999999985
1.47409999999985	0.195289139898103	0.147515184746972	0.147609999999985
1.47609999999985	0.195522311798282	0.147715540574775	0.147809999999985
1.47809999999985	0.19575547466354	0.147915935879519	0.148009999999985
1.48009999999985	0.195986275915909	0.148121784015353	0.148209999999985
1.48209999999985	0.196216922657927	0.148323694303389	0.148409999999985
1.48409999999985	0.196447520525306	0.148525216516388	0.148609999999985
1.48609999999985	0.196678121697152	0.148726970537906	0.148809999999985
1.48809999999985	0.196908678239993	0.148928776108904	0.149019999999985
1.49009999999985	0.197141497610369	0.149129401490628	0.149219999999985
1.49209999999985	0.197374271572097	0.149330289926385	0.149419999999985
1.49409999999985	0.197606990449876	0.149531042396305	0.149619999999985
1.49609999999985	0.197839722758992	0.149731819947541	0.149819999999985
1.49809999999985	0.198072458791564	0.149932782981394	0.150019999999985
1.50009999999985	0.19830524344659	0.1501335072987	0.150219999999985
1.50209999999985	0.198537894697833	0.150334560128606	0.150419999999985
1.50409999999985	0.198772751691477	0.150534651196922	0.150619999999985
1.50609999999985	0.199006463298266	0.15073516890643	0.150819999999985
1.50809999999985	0.199238839672232	0.150936226321137	0.151019999999985
1.51009999999985	0.199471356755967	0.151137085148558	0.151219999999985
1.51209999999985	0.199708495953171	0.151335997739003	0.151419999999985
1.51409999999985	0.199943274136205	0.151536323890711	0.151619999999985
1.51609999999985	0.200177994207934	0.151732739446701	0.151819999999985
1.51809999999985	0.200410856482908	0.151933785494197	0.152019999999985
1.52009999999985	0.200643140731653	0.152135222676544	0.152219999999985
1.52209999999985	0.200875578377453	0.152336671065957	0.152419999999985
1.52409999999985	0.20110996816837	0.152537194116929	0.152629999999985
1.52609999999985	0.201342067628616	0.152738826984998	0.152829999999985
1.52809999999985	0.201576243154741	0.152939287598653	0.153029999999985
1.53009999999985	0.201810227097575	0.153139892617709	0.153229999999985
1.53209999999985	0.202044194047501	0.153340619851697	0.153429999999985
1.53409999999985	0.202277637194762	0.153541791380859	0.153629999999985
1.53609999999985	0.20251161586782	0.153742597971501	0.153829999999985
1.53809999999985	0.20274555191072	0.153943485184823	0.154029999999985
1.54009999999985	0.202979508549439	0.154144408180437	0.154229999999985
1.54209999999985	0.203213330888126	0.154345455440851	0.154429999999985
1.54409999999985	0.203447223384037	0.154546492965549	0.154629999999985
1.54609999999985	0.203681071720277	0.154747598946468	0.154829999999985
1.54809999999985	0.203914929304521	0.154948750956133	0.155029999999985
1.55009999999985	0.204148731043893	0.1551498285499	0.155229999999985
1.55209999999985	0.204382714795253	0.155350895290562	0.155429999999985
1.55409999999985	0.204616447337544	0.155557015673663	0.155629999999985
1.55609999999985	0.204855163252478	0.155756228843064	0.155829999999985
1.55809999999984	0.205091118072706	0.155956383171515	0.156029999999984
1.56009999999984	0.205327076422788	0.156156683215467	0.156229999999984
1.56209999999984	0.205562956719127	0.156352305258597	0.156429999999984
1.56409999999984	0.205796567650849	0.156553759355365	0.156629999999984
1.56609999999984	0.206030016472547	0.156755323355189	0.156829999999984
1.56809999999984	0.20626343802789	0.156956948715515	0.157029999999984
1.57009999999984	0.206497002002341	0.157158591494859	0.157229999999984
1.57209999999984	0.206730596595123	0.157360296313005	0.157429999999984
1.57409999999984	0.206964122307691	0.157562054499103	0.157629999999984
1.57609999999984	0.207201074479762	0.157767466187551	0.157829999999984
1.57809999999984	0.207439102542407	0.15796692551978	0.158029999999984
1.58009999999984	0.20767720227907	0.158166483310088	0.158229999999984
1.58209999999984	0.207915131650274	0.158361587018308	0.158429999999984
1.58409999999984	0.208148820133561	0.158563345692875	0.158629999999984
1.58609999999984	0.208381985989317	0.158765379833738	0.158829999999984
1.58809999999984	0.208615179316691	0.158967497723732	0.159029999999984
1.59009999999984	0.208848452443789	0.159169606995066	0.159229999999984
1.59209999999984	0.209086320412133	0.159374600160062	0.159429999999984
1.59409999999984	0.209326605475582	0.159573039139872	0.159629999999984
1.59609999999984	0.209564584537036	0.159768586547041	0.159829999999984
1.59809999999984	0.209797755296229	0.159970950280113	0.160029999999984
1.60009999999984	0.21003089886949	0.16017327395488	0.160229999999984
1.60209999999984	0.210263981622989	0.16038056412009	0.160429999999984
1.60409999999984	0.210504253977059	0.160579153389223	0.160629999999984
1.60609999999984	0.210744487223927	0.160778404627851	0.160829999999984
1.60809999999984	0.210979874017832	0.160975591673747	0.161029999999984
1.61009999999984	0.211212804828813	0.161178298576657	0.161229999999984
1.61209999999984	0.211448032967192	0.161384367018457	0.161429999999984
1.61409999999984	0.21169052978536	0.161582740892253	0.161629999999984
1.61609999999984	0.211927299606134	0.161779593013557	0.161829999999984
1.61809999999984	0.212160087861432	0.161982476652042	0.162029999999984
1.62009999999984	0.212395234533554	0.162188986722879	0.162229999999984
1.62209999999984	0.212637637025728	0.162387310934523	0.162429999999984
1.62409999999984	0.212875144906476	0.16258374161641	0.162629999999984
1.62609999999984	0.213107788735857	0.162786862422515	0.162829999999984
1.62809999999984	0.213345222073351	0.162992361924237	0.163029999999984
1.63009999999984	0.213587492874431	0.163190828900002	0.163229999999984
1.63209999999984	0.213824792057764	0.163387306851025	0.163429999999984
1.63409999999984	0.21405727536326	0.163590423331353	0.163629999999984
1.63609999999984	0.214294785487329	0.163795900764936	0.163829999999984
1.63809999999984	0.214536889782058	0.163994571073218	0.164029999999984
1.64009999999984	0.214774077003575	0.16419095459456	0.164229999999984
1.64209999999984	0.215006638565925	0.164394167603918	0.164429999999984
1.64409999999984	0.215246217008391	0.164598938089924	0.164629999999984
1.64609999999984	0.215488161237892	0.164797366458096	0.164829999999984
1.64809999999983	0.215722667636475	0.164995197598124	0.165029999999984
1.65009999999983	0.215957981307315	0.165197159087344	0.165229999999983
1.65209999999983	0.216192148558775	0.165399503447228	0.165429999999983
1.65409999999983	0.21643112272962	0.165604940103594	0.165629999999983
1.65609999999983	0.216672326999462	0.165803534422485	0.165829999999983
1.65809999999983	0.216913457241023	0.165997489172795	0.166029999999983
1.66009999999983	0.217147235151032	0.166200219841963	0.166229999999983
1.66209999999983	0.217382936532673	0.166401861544747	0.166429999999983
1.66409999999983	0.217617884966399	0.166603706289947	0.166629999999983
1.66609999999983	0.217854141827666	0.166804978016389	0.166829999999983
1.66809999999983	0.218091221336162	0.167005712129233	0.167029999999983
1.67009999999983	0.218328045576379	0.167206579390642	0.167229999999983
1.67209999999983	0.21856503178598	0.167413745884947	0.167429999999983
1.67409999999983	0.218802168208224	0.167614890477717	0.167629999999983
1.67609999999983	0.21904098551255	0.16781486742428	0.167829999999983
1.67809999999983	0.219279614838957	0.168014952544953	0.168029999999983
1.68009999999983	0.219518103779926	0.16821519592302	0.168229999999983
1.68209999999983	0.219756934476802	0.168415293109528	0.168429999999983
