t	wld
1.51009999999985	0	1.5608700000041E-05
1.51209999999985	0	1.50739000000394E-05
1.51409999999985	0	1.4558700000038E-05
1.51609999999985	0	1.40626000000367E-05
1.51809999999985	0	1.35848000000355E-05
1.52009999999985	0	1.31248000000341E-05
1.52209999999985	0	1.26819000000328E-05
1.52409999999985	0	1.22554000000317E-05
1.52609999999985	0	1.18449000000305E-05
1.52809999999985	0	1.14496000000295E-05
1.53009999999985	0	1.10692000000284E-05
1.53209999999985	0	1.07030000000274E-05
1.53409999999985	0	1.03505000000264E-05
1.53609999999985	0	1.00112000000254E-05
1.53809999999985	0	9.68458000002455E-06
1.54009999999985	0	9.37023000002361E-06
1.54209999999985	0	9.06766000002279E-06
1.54409999999985	0	8.77644000002196E-06
1.54609999999985	0	8.49612000002116E-06
1.54809999999985	0	8.22630000002042E-06
1.55009999999985	0	7.96657000001966E-06
1.55209999999985	0	7.71656000001896E-06
1.55409999999985	0	7.4758900000183E-06
1.55609999999985	0	7.24420000001763E-06
1.55809999999984	0	7.02114000001699E-06
1.56009999999984	0	6.8063900000164E-06
1.56209999999984	0	6.59963000001581E-06
1.56409999999984	0	6.40054000001524E-06
1.56609999999984	0	6.20883000001469E-06
1.56809999999984	0	6.02421000001419E-06
1.57009999999984	0	5.84641000001367E-06
1.57209999999984	0	5.67516000001317E-06
1.57409999999984	0	5.51021000001271E-06
1.57609999999984	0	5.35132000001228E-06
1.57809999999984	0	5.19824000001183E-06
1.58009999999984	0	5.05076000001141E-06
1.58209999999984	0	4.90865000001102E-06
1.58409999999984	0	4.77171000001065E-06
1.58609999999984	0	4.63973000001026E-06
1.58809999999984	0	4.5125300000099E-06
1.59009999999984	0	4.38992000000958E-06
1.59209999999984	0	4.27172000000924E-06
1.59409999999984	0	4.15776000000892E-06
1.59609999999984	0	4.04787000000861E-06
1.59809999999984	0	3.94190000000833E-06
1.60009999999984	0	3.83970000000805E-06
1.60209999999984	0	3.74113000000775E-06
1.60409999999984	0	3.64603000000748E-06
1.60609999999984	0	3.55428000000723E-06
1.60809999999984	0	3.46576000000699E-06
1.61009999999984	0	3.38033000000676E-06
1.61209999999984	0	3.29787000000654E-06
1.61409999999984	0	3.2182900000063E-06
1.61609999999984	0	3.14145000000611E-06
1.61809999999984	0	3.06727000000591E-06
1.62009999999984	0	2.99565000000571E-06
1.62209999999984	0	2.92648000000552E-06
1.62409999999984	0	2.85966000000535E-06
1.62609999999984	0	2.79511000000518E-06
1.62809999999984	0	2.732750000005E-06
1.63009999999984	0	2.67249000000483E-06
1.63209999999984	0	2.61426000000467E-06
1.63409999999984	0	2.55798000000453E-06
1.63609999999984	0	2.50358000000439E-06
1.63809999999984	0	2.45099000000424E-06
1.64009999999984	0	2.4001500000041E-06
1.64209999999984	0	2.35098000000397E-06
1.64409999999984	0	2.30343000000385E-06
1.64609999999984	0	2.25744000000373E-06
1.64809999999983	0	2.21295000000361E-06
1.65009999999983	0	2.1699000000035E-06
1.65209999999983	0	2.12824000000339E-06
1.65409999999983	0	2.0879300000033E-06
1.65609999999983	0	2.0489100000032E-06
1.65809999999983	0	2.0111400000031E-06
1.66009999999983	0	1.974580000003E-06
1.66209999999983	0	1.9391700000029E-06
1.66409999999983	0	1.90488000000282E-06
1.66609999999983	0	1.87167000000274E-06
1.66809999999983	0	1.83950000000266E-06
1.67009999999983	0	1.80834000000256E-06
1.67209999999983	0	1.77815000000248E-06
1.67409999999983	0	1.74889000000242E-06
1.67609999999983	0	1.72053000000236E-06
1.67809999999983	0	1.69305000000227E-06
1.68009999999983	0	1.66640000000221E-06
1.68209999999983	0	1.64057000000214E-06
1.68409999999983	0	1.61553000000207E-06
1.68609999999983	0	1.59124000000203E-06
1.68809999999983	0	1.56769000000197E-06
1.69009999999983	0	1.5448400000019E-06
1.69209999999983	0	1.52268000000185E-06
1.69409999999983	0	1.5011700000018E-06
1.69609999999983	0	1.48031000000175E-06
1.69809999999983	0	1.4600600000017E-06
1.70009999999983	0	1.44042000000164E-06
1.70209999999983	0	1.42134000000161E-06
1.70409999999983	0	1.40283000000156E-06
1.70609999999983	0	1.38486000000153E-06
1.70809999999983	0	1.36741000000148E-06
1.71009999999983	0	1.35046000000144E-06
1.71209999999983	0	1.33401000000139E-06
1.71409999999983	0	1.31803000000136E-06
1.71609999999983	0	1.30250000000133E-06
1.71809999999983	0	1.28742000000129E-06
1.72009999999983	0	1.27277000000126E-06
1.72209999999983	0	1.25854000000121E-06
1.72409999999983	0	1.24471000000118E-06
1.72609999999983	0	1.23127000000114E-06
1.72809999999983	0	1.21820000000113E-06
1.73009999999983	0	1.20551000000108E-06
1.73209999999983	0	1.19316000000106E-06
1.73409999999983	0	1.18116000000105E-06
1.73609999999983	0	1.169500000001E-06
1.73809999999983	0	1.15816000000098E-06
1.74009999999982	0	1.14713000000095E-06
1.74209999999982	0	1.13640000000093E-06
1.74409999999982	0	1.12597000000091E-06
1.74609999999982	0	1.11583000000088E-06
1.74809999999982	0	1.10596000000086E-06
1.75009999999982	0	1.09636000000083E-06
1.75209999999982	0	1.08702000000081E-06
1.75409999999982	0	1.0779400000008E-06
1.75609999999982	0	1.06910000000076E-06
1.75809999999982	0	1.06050000000074E-06
1.76009999999982	0	1.05213000000073E-06
1.76209999999982	0	1.04398000000073E-06
1.76409999999982	0	1.03606000000069E-06
1.76609999999982	0	1.02834000000068E-06
1.76809999999982	0	1.02083000000066E-06
1.77009999999982	0	1.01353000000064E-06
1.77209999999982	0	1.00641000000063E-06
1.77409999999982	0	9.9948500000061E-07
1.77609999999982	0	9.92742000000596E-07
1.77809999999982	0	9.86177000000583E-07
1.78009999999982	0	9.79786000000568E-07
1.78209999999982	0	9.73563000000552E-07
1.78409999999982	0	9.67504000000538E-07
1.78609999999982	0	9.61603000000526E-07
1.78809999999982	0	9.5585800000051E-07
1.79009999999982	0	9.50262000000499E-07
1.79209999999982	0	9.44813000000487E-07
1.79409999999982	0	9.39506000000474E-07
1.79609999999982	0	9.34338000000463E-07
1.79809999999982	0	9.29304000000452E-07
1.80009999999982	0	9.2440100000044E-07
1.80209999999982	0	9.19626000000429E-07
1.80409999999982	0	9.1497400000042E-07
1.80609999999982	0	9.10443000000409E-07
1.80809999999982	0	9.06030000000399E-07
1.81009999999982	0	9.01731000000388E-07
1.81209999999982	0	8.97543000000379E-07
1.81409999999982	0	8.93464000000371E-07
1.81609999999982	0	8.8949000000036E-07
1.81809999999982	0	8.85619000000351E-07
1.82009999999982	0	8.81848000000342E-07
1.82209999999982	0	8.78175000000334E-07
1.82409999999982	0	8.74596000000326E-07
1.82609999999982	0	8.71110000000318E-07
1.82809999999982	0	8.67714000000309E-07
1.83009999999981	0	8.64405000000304E-07
1.83209999999981	0	8.61182000000295E-07
1.83409999999981	0	8.58043000000287E-07
1.83609999999981	0	8.54984000000281E-07
1.83809999999981	0	8.52005000000274E-07
1.84009999999981	0	8.49103000000266E-07
1.84209999999981	0	8.46275000000261E-07
1.84409999999981	0	8.43522000000254E-07
1.84609999999981	0	8.40839000000249E-07
1.84809999999981	0	8.38226000000242E-07
1.85009999999981	0	8.35682000000234E-07
1.85209999999981	0	8.33203000000229E-07
1.85409999999981	0	8.30789000000223E-07
1.85609999999981	0	8.2843700000022E-07
1.85809999999981	0	8.26148000000213E-07
1.86009999999981	0	8.23918000000207E-07
1.86209999999981	0	8.21746000000202E-07
1.86409999999981	0	8.19631000000199E-07
1.86609999999981	0	8.17572000000193E-07
1.86809999999981	0	8.15567000000188E-07
1.87009999999981	0	8.13615000000184E-07
1.87209999999981	0	8.11715000000179E-07
1.87409999999981	0	8.09865000000173E-07
1.87609999999981	0	8.08064000000169E-07
1.87809999999981	0	8.06311000000166E-07
1.88009999999981	0	8.0460500000016E-07
1.88209999999981	0	8.02944000000157E-07
1.88409999999981	0	8.01328000000153E-07
1.88609999999981	0	7.99756000000147E-07
1.88809999999981	0	7.98226000000143E-07
1.89009999999981	0	7.96737000000142E-07
1.89209999999981	0	7.95289000000138E-07
1.89409999999981	0	7.93881000000133E-07
1.89609999999981	0	7.92510000000131E-07
1.89809999999981	0	7.91178000000127E-07
1.90009999999981	0	7.89882000000123E-07
1.90209999999981	0	7.8862300000012E-07
1.90409999999981	0	7.87398000000116E-07
1.90609999999981	0	7.86207000000114E-07
1.90809999999981	0	7.8505000000011E-07
1.91009999999981	0	7.83926000000107E-07
1.91209999999981	0	7.82833000000105E-07
1.91409999999981	0	7.81772000000101E-07
1.91609999999981	0	7.80741000000097E-07
1.91809999999981	0	7.79739000000098E-07
1.9200999999998	0	7.78767000000094E-07
1.9220999999998	0	7.7782300000009E-07
1.9240999999998	0	7.76907000000088E-07
1.9260999999998	0	7.76017000000086E-07
1.9280999999998	0	7.75154000000084E-07
1.9300999999998	0	7.74317000000082E-07
1.9320999999998	0	7.73505000000078E-07
1.9340999999998	0	7.72718000000077E-07
1.9360999999998	0	7.71955000000075E-07
1.9380999999998	0	7.71215000000073E-07
1.9400999999998	0	7.70499000000069E-07
1.9420999999998	0	7.69805000000067E-07
1.9440999999998	0	7.69132000000065E-07
1.9460999999998	0	7.68481000000065E-07
1.9480999999998	0	7.67852000000061E-07
1.9500999999998	0	7.67242000000059E-07
1.9520999999998	0	7.66653000000058E-07
1.9540999999998	0	7.66083000000056E-07
1.9560999999998	0	7.65532000000054E-07
1.9580999999998	0	7.65000000000052E-07
1.9600999999998	0	7.6448700000005E-07
1.9620999999998	0	7.63991000000048E-07
1.9640999999998	0	7.63512000000048E-07
1.9660999999998	0	7.63051000000044E-07
1.9680999999998	0	7.62606000000044E-07
1.9700999999998	0	7.62178000000042E-07
1.9720999999998	0	7.6176500000004E-07
1.9740999999998	0	7.6136800000004E-07
1.9760999999998	0	7.60986000000038E-07
1.9780999999998	0	7.60619000000036E-07
1.9800999999998	0	7.60267000000034E-07
1.9820999999998	0	7.59929000000034E-07
1.9840999999998	0	7.59605000000032E-07
1.9860999999998	0	7.5929400000003E-07
1.9880999999998	0	7.58997000000028E-07
1.9900999999998	0	7.58713000000028E-07
1.9920999999998	0	7.58441000000026E-07
1.9940999999998	0	7.58182000000024E-07
1.9960999999998	0	7.57935000000024E-07
1.9980999999998	0	7.57700000000022E-07
