t	fs_A	fs_V
0.532099999999958	0.0273781579747206	0.00608407866381263	0.00677999999999154
0.534099999999958	0.0280301234763594	0.00629959146643334	0.00700999999999575
0.536099999999957	0.0286943543055143	0.00652409981840275	0.00723999999999572
0.538099999999957	0.0293588118092879	0.00674900051794694	0.0074799999999957
0.540099999999957	0.0300255272057827	0.00697584763908188	0.00772999999999135
0.542099999999957	0.0307043506658875	0.00721211890195523	0.00797999999999131
0.544099999999956	0.0313975015146908	0.00746005435909861	0.00822999999999564
0.546099999999956	0.0320894393747971	0.00770779905051113	0.00848999999999123
0.548099999999956	0.0327796025986167	0.00795489489924684	0.00874999999999559
0.550099999999956	0.0334712194927507	0.00820390047948542	0.00900999999999557
0.552099999999956	0.0341731499257265	0.00846207429353512	0.00927999999999555
0.554099999999955	0.0348750985363253	0.00872131445453435	0.00955999999999552
0.556099999999955	0.0355871469579192	0.00899011937479326	0.00983999999999099
0.558099999999955	0.0363099731628022	0.00926960942836232	0.010119999999991
0.560099999999955	0.0370303653287834	0.00954867617595457	0.0103999999999955
0.562099999999954	0.0377476581809709	0.00982668598724489	0.0106899999999954
0.564099999999954	0.0384617408236511	0.0101035115511308	0.0109899999999908
0.566099999999954	0.0391750979797458	0.0103813140728496	0.0112799999999954
0.568099999999954	0.0398970028952105	0.0106685051652012	0.0115799999999954
0.570099999999954	0.0406267853009308	0.0109650318264942	0.0118799999999954
0.572099999999953	0.0413545314292507	0.0112619815005134	0.0121899999999907
0.574099999999953	0.0420869457085344	0.011565802000542	0.0124999999999906
0.576099999999953	0.0428173285808195	0.01187030036771	0.0128099999999906
0.578099999999953	0.04354433566195	0.0121741729823329	0.0131199999999953
0.580099999999952	0.0442662152578191	0.0124756667090799	0.0134399999999905
0.582099999999952	0.0449934039043776	0.0127850797038698	0.0137599999999904
0.584099999999952	0.0457246223275072	0.0131015604591989	0.0140799999999952
0.586099999999952	0.046456219125923	0.0134217425974324	0.0144099999999904
0.588099999999952	0.0471830028066537	0.013740311037736	0.0147299999999903
0.590099999999951	0.0479046614890026	0.0140568659188801	0.0150599999999903
0.592099999999951	0.0486317034720667	0.0143825678959182	0.0153899999999902
0.594099999999951	0.0493530370761736	0.0147058189630161	0.0157199999999902
0.596099999999951	0.0500684073659783	0.0150262298733489	0.0160499999999951
0.59809999999995	0.0507897879374059	0.01535698116695	0.0163899999999901
0.60009999999995	0.05151256246662	0.0156935095195344	0.0167299999999901
0.60209999999995	0.0522320305168789	0.0160306950221688	0.017059999999995
0.60409999999995	0.0529450461013042	0.016364852304565	0.017399999999995
0.60609999999995	0.053652115090157	0.0166964104103866	0.017739999999995
0.608099999999949	0.0543527968338508	0.017024688764912	0.0180899999999899
0.610099999999949	0.0550577746872991	0.0173623712867113	0.0184299999999898
0.612099999999949	0.0557563979675709	0.017696998236831	0.0187699999999949
0.614099999999949	0.0564575121293311	0.0180393812683575	0.0191199999999897
0.616099999999948	0.0571532516680529	0.0183800543561314	0.0194599999999948
0.618099999999948	0.0578516082502467	0.0187292664819769	0.0198099999999897
0.620099999999948	0.0585426704325624	0.0190745193491893	0.0201599999999896
0.622099999999948	0.0592275465579762	0.0194170189636912	0.0204999999999948
0.624099999999948	0.0599056257944934	0.0197558049426405	0.0208499999999895
0.626099999999947	0.0605775179546491	0.0200914669065345	0.0211999999999895
0.628099999999947	0.0612492804437954	0.0204319664253134	0.0215499999999894
0.630099999999947	0.0619179962167181	0.0207736412186457	0.0218999999999894
0.632099999999947	0.0625879263852154	0.0211226386985352	0.0222399999999947
0.634099999999946	0.0632514832352643	0.0214685371176291	0.0225899999999947
0.636099999999946	0.0639085873649362	0.0218110105196891	0.0229399999999892
0.638099999999946	0.06456613763934	0.0221599841330557	0.0232899999999892
0.640099999999946	0.065217591899566	0.0225061119457409	0.0236399999999892
0.642099999999946	0.0658627697371398	0.0228489275657887	0.0239899999999891
0.644099999999945	0.0665017159770402	0.0231882729932864	0.0243399999999891
0.646099999999945	0.0671371582179906	0.0235280527711338	0.024689999999989
0.648099999999945	0.0677712676643408	0.023871742007141	0.0250299999999945
0.650099999999945	0.0684036402729443	0.0242189766444216	0.0253799999999889
0.652099999999945	0.0690319801434375	0.024566349533946	0.0257299999999889
0.654099999999944	0.0696539942492678	0.0249100456774275	0.0260799999999889
0.656099999999944	0.0702704241028609	0.0252510084012655	0.0264199999999944
0.658099999999944	0.0708807342840979	0.0255881447798978	0.0267699999999887
0.660099999999944	0.0714904735384126	0.0259305656421943	0.0271199999999887
0.662099999999943	0.0720954248714138	0.0262714302327285	0.0274599999999943
0.664099999999943	0.0726947534036849	0.0266091073424178	0.0278099999999886
0.666099999999943	0.0732896232369135	0.026945410905533	0.0281499999999943
0.668099999999943	0.0738831843536149	0.0272859303162889	0.0284999999999885
0.670099999999943	0.0744735917489276	0.027627613125595	0.0288399999999885
0.672099999999942	0.0750614244444441	0.0279717098387839	0.0291799999999942
0.674099999999942	0.0756432091826683	0.0283117069955711	0.0295199999999942
0.676099999999942	0.0762198342062802	0.028648995718788	0.0298699999999884
0.678099999999942	0.0767911609899688	0.0289830617233904	0.0302099999999883
0.680099999999941	0.0773570064164608	0.029313298646523	0.0305499999999883
0.682099999999941	0.0779181691470235	0.0296409347965207	0.0308899999999882
0.684099999999941	0.0784777851901928	0.0299720165658144	0.0312299999999882
0.686099999999941	0.0790340036902707	0.030303126887183	0.0315599999999941
0.688099999999941	0.0795860727918108	0.030632649085863	0.0318999999999881
0.69009999999994	0.0801369478370807	0.0309667737193465	0.0322399999999881
0.69209999999994	0.0806825590774548	0.0312970620918111	0.032569999999994
0.69409999999994	0.0812248211414532	0.0316273491597738	0.0329099999999879
0.69609999999994	0.0817653027124453	0.0319612334505286	0.033239999999994
0.698099999999939	0.0823006890061565	0.0322914055200125	0.0335799999999879
0.700099999999939	0.0828312449199184	0.0326181196410976	0.0339099999999879
0.702099999999939	0.0833577284454398	0.0329428258380712	0.0342399999999878
0.704099999999939	0.0838797055459364	0.0332642863266614	0.0345699999999939
0.706099999999939	0.084397579207581	0.0335831520292626	0.0348999999999939
0.708099999999938	0.0849119522833796	0.0339006141850396	0.0352299999999938
0.710099999999938	0.0854251993283758	0.0342224027006223	0.0355599999999876
0.712099999999938	0.0859343925130341	0.0345415729503135	0.0358899999999876
0.714099999999938	0.0864426687513074	0.0348660152124539	0.0362199999999875
0.716099999999937	0.0869468529467102	0.0351878338333235	0.0365399999999938
0.718099999999937	0.0874470074165011	0.0355069081439285	0.0368699999999874
0.720099999999937	0.0879430413965573	0.0358227219968639	0.0371899999999937
0.722099999999937	0.0884360310213117	0.0361378425947882	0.0375199999999874
0.724099999999937	0.0889275610809912	0.036456712262576	0.0378399999999873
0.726099999999936	0.0894152429914106	0.0367728343649869	0.0381599999999936
0.728099999999936	0.0898992152330074	0.037086306759782	0.0384799999999936
0.730099999999936	0.090379678457264	0.0373974093401022	0.0387999999999936
0.732099999999936	0.090856781934334	0.0377063235362504	0.0391199999999936
0.734099999999935	0.0913307732565121	0.0380135252320447	0.0394399999999935
0.736099999999935	0.0918036259304149	0.0383249758911998	0.0397599999999935
0.738099999999935	0.0922730713197527	0.0386339288137448	0.040079999999987
0.740099999999935	0.0927408241870717	0.0389457014142123	0.040399999999987
0.742099999999935	0.0932058963903903	0.0392573867996359	0.0407099999999935
0.744099999999934	0.0936676094536501	0.0395665560389723	0.0410299999999869
0.746099999999934	0.0941260495562485	0.0398731997179838	0.0413399999999934
0.748099999999934	0.0945814717478989	0.0401778656379673	0.0416599999999868
0.750099999999934	0.0950337623235145	0.0404798957473835	0.0419699999999868
0.752099999999933	0.0954832003911882	0.040779921209171	0.0422799999999934
0.754099999999933	0.0959305152460987	0.0410803404386231	0.0425899999999933
0.756099999999933	0.0963761786791905	0.0413831160188346	0.0428999999999933
0.758099999999933	0.0968189828648571	0.0416837636083605	0.0432099999999933
0.760099999999933	0.0972589723286511	0.0419821751734449	0.0435199999999933
0.762099999999932	0.097696307109826	0.042278682943921	0.0438299999999932
0.764099999999932	0.0981320734106667	0.0425774864615736	0.0441399999999864
0.766099999999932	0.0985656996857155	0.0428765683500522	0.0444499999999864
0.768099999999932	0.098996670779887	0.043173630100236	0.0447499999999932
0.770099999999932	0.0994265229625096	0.0434754961448417	0.0450599999999863
0.772099999999931	0.0998536346826992	0.0437751593034194	0.0453599999999931
0.774099999999931	0.100278070580863	0.04407253033869	0.0456699999999862
0.776099999999931	0.100699956297083	0.0443678480342595	0.0459699999999931
0.778099999999931	0.101119397607349	0.0446612624572419	0.0462699999999931
0.78009999999993	0.101536503385918	0.0449529951652487	0.046579999999986
0.78209999999993	0.101951236927021	0.0452425392070968	0.046879999999986
0.78409999999993	0.102363775480209	0.0455304444498218	0.047179999999986
0.78609999999993	0.102774132254621	0.0458164486570001	0.047479999999986
0.78809999999993	0.103182407053394	0.0461007662494557	0.0477799999999859
0.790099999999929	0.103589634993323	0.0463890320528933	0.0480799999999858
0.792099999999929	0.103994886078739	0.0466765326667489	0.0483799999999858
0.794099999999929	0.10439802860846	0.0469622187457901	0.0486699999999929
0.796099999999929	0.104799762862598	0.0472502853399833	0.0489699999999929
0.798099999999928	0.105199668047118	0.0475384737335677	0.0492699999999857
0.800099999999928	0.105597467324023	0.0478247444814093	0.0495599999999928
0.802099999999928	0.105993253721872	0.0481093090004206	0.0498599999999856
0.804099999999928	0.106387121657142	0.0483924426199476	0.0501499999999928
0.806099999999928	0.106779748152754	0.0486792197644014	0.0504499999999855
0.808099999999927	0.107170433541704	0.0489647805326759	0.0507399999999927
